date,USD_EUR,USD_GBP,USD_JPY,USD_CNY
2020-07-29,91.24624301593397,81.54629379677053,93.9654891736464,50.1727457791505
2020-07-30,91.70600278410085,81.46750351322933,94.01480663759992,50.29769408623912
2020-07-31,90.96156060306501,81.47050608995603,93.74815786782433,49.81450780369399
2020-08-01,90.9297047630078,81.85671671730248,93.87661837649291,50.03117185263943
2020-08-02,89.4329465460101,82.30646234962398,93.72596245190137,49.07295220466767
2020-08-03,89.9031178118963,82.31857797294695,94.03490579349442,49.47904043424621
2020-08-04,89.84803566461439,82.13814321415674,94.00283204798396,49.403835439921025
2020-08-05,89.63315670104852,82.23219892089358,93.26261859811775,49.750890852330876
2020-08-06,89.59306098919127,81.66188950700693,93.50563318613068,50.2493470923774
2020-08-07,89.23795839812786,81.4172489495798,93.56651046975536,50.954200587344445
2020-08-08,88.69004835445485,81.70223754122783,93.33046722546938,51.08854275301656
2020-08-09,88.71322053693278,81.8790265999017,93.30704749959017,50.22192188491908
2020-08-10,88.50649748984713,81.54788581297964,92.83286150857347,49.3412525888363
2020-08-11,88.01157209700996,81.15695359511467,92.29604217249454,48.70891391527495
2020-08-12,88.96321432503939,80.75724373533507,92.09805662005787,49.06903584524988
2020-08-13,88.91472469103836,80.39197941524715,92.24701515032318,48.36471731324866
2020-08-14,88.70143013214685,80.46561801657093,92.44933408011896,48.24761220787974
2020-08-15,88.68200850071433,81.06620900794242,91.87373918090688,48.036513966964684
2020-08-16,88.6353226466862,81.72724918849345,91.86706206886667,48.216943264954175
2020-08-17,88.53108267195505,81.26631552899279,91.31692672762702,48.574564631181445
2020-08-18,87.81940180634861,81.43129219749706,91.35232045240478,48.622023387299464
2020-08-19,88.48241075528887,81.57215556962844,91.25488039746193,49.02290137417484
2020-08-20,88.07218107990195,81.67806796509619,91.33213900334792,48.472581701751636
2020-08-21,88.86478954111236,81.18966355874133,90.97015832874398,48.98298268495944
2020-08-22,88.27783255164948,80.81857095322827,91.60336616045241,49.0487013219485
2020-08-23,88.7384837031001,80.99101248551804,92.56800884466696,49.42851219884848
2020-08-24,89.2571189260411,80.7986080398341,92.44100872089935,49.169917802747214
2020-08-25,89.29510291674752,80.84387701783719,92.07293259658378,48.1445329777768
2020-08-26,88.40444541800721,80.3370690299492,91.51734918734982,48.47733761617839
2020-08-27,88.4589590033888,80.09226071724926,90.87073597993817,48.4056235816839
2020-08-28,89.11386085725978,79.42529073201898,91.36971013064193,49.00654035712617
2020-08-29,88.4257415090907,79.55744334980825,91.11333566788899,49.21747071006716
2020-08-30,88.2341420305281,79.38335647060033,90.43508803307242,50.69342761182841
2020-08-31,87.77015956790558,79.51622082641858,89.84953452219503,51.32887007875369
2020-09-01,88.03687164534831,79.33291592947747,89.22058737149177,51.204597298826165
2020-09-02,88.85578250701236,79.45074775093327,89.85473980993143,50.41215734293142
2020-09-03,88.85314821199853,80.35332398360741,90.56468904484834,49.97645539614241
2020-09-04,88.48698517523047,80.09143551541496,90.44842149135988,49.50765591358632
2020-09-05,89.43148177165456,80.3371586490319,90.26758507824414,49.24714560512013
2020-09-06,89.54538616759311,80.00750891107958,89.20973439430762,49.18447866798963
2020-09-07,89.53023719351486,79.9414854865015,88.48747914152959,49.343362389470464
2020-09-08,89.42669808247906,80.17794730649213,88.03064241267285,50.03042952596077
2020-09-09,88.87180599312254,80.31957010107918,88.32104325602997,49.5950294005532
2020-09-10,89.21740900131483,80.6649808492725,89.50796060728246,48.900774907780225
2020-09-11,89.6701027045239,81.1431988554468,89.8748104181268,49.3162715560866
2020-09-12,89.53749902882227,81.47559577204154,89.7887549946492,49.98240748653002
2020-09-13,89.8869569932423,81.93571604253019,89.85922962727102,49.73717426934052
2020-09-14,88.82998247023755,82.04221800867835,89.90974967579719,50.25773780067445
2020-09-15,88.6974800399847,81.67792246425655,89.7366967454714,50.642870731306914
2020-09-16,88.38729618491931,82.07824864366388,89.64921904195592,49.788680899985835
2020-09-17,88.48285106387426,81.88755005436305,88.77881424644131,49.470356719904274
2020-09-18,87.9265878351728,82.23450542424966,88.40193527307973,49.23197914077797
2020-09-19,87.07929986931764,81.60698675319655,88.19039113559154,50.2262807328901
2020-09-20,86.93457192096645,81.42909990157547,87.62652897037452,50.480583785903285
2020-09-21,86.89466322552875,81.08349984084438,87.72108188252295,50.22888372846673
2020-09-22,87.49629752663633,81.27973114098859,87.98192547582313,49.88031246341534
2020-09-23,87.76288078146122,80.99117877134276,88.62303840117428,49.095351086228085
2020-09-24,88.11681998475356,80.98356321812581,88.40550650997886,49.62841873552089
2020-09-25,87.15521023207054,80.91089750850361,87.45068483744521,49.82623149820663
2020-09-26,87.69903986303778,81.42417617322705,88.24290589368763,50.135954615100545
2020-09-27,88.18706547226647,81.65960028764775,87.74338228036582,49.493166054529254
2020-09-28,88.42996035800893,81.80446226168252,88.76220228979992,49.86106399462941
2020-09-29,87.1006801456201,81.81463414736163,89.52184471607065,49.74202660562645
2020-09-30,87.15230225637472,81.43108965678158,89.34496225279968,49.37846259688823
2020-10-01,86.85522778744073,80.99273878401071,89.18494686452564,49.63501263663983
2020-10-02,86.67161009023404,81.13135727542023,88.56290441105341,49.034968144539604
2020-10-03,86.28711396146653,80.42432240939922,87.40331922724612,49.12448727186131
2020-10-04,86.46439440112471,80.40550850511259,87.65914265022316,48.99176194063723
2020-10-05,85.866098488523,80.45916307169121,87.56926595282175,49.52802461397786
2020-10-06,85.91802414097974,79.7538297252395,88.1252572482458,49.97397033303029
2020-10-07,86.56624500040625,79.72573696900973,88.7543636155545,50.01940338653894
2020-10-08,86.2994390159573,79.72887087412867,87.85108286270726,50.15986588276391
2020-10-09,86.09499065781773,80.7682203435301,87.87148754169321,50.459168325773405
2020-10-10,85.46490496447207,80.77293038798078,88.9322296391935,50.45461804376589
2020-10-11,85.86874591526411,81.21052641286519,88.4200125662058,50.04576829762925
2020-10-12,85.39931010238894,81.43379157483179,88.99041267053016,49.804312095770705
2020-10-13,85.06389758625826,81.56277336304514,89.15925514238519,49.1940237365829
2020-10-14,85.4376762432304,81.97776563065236,89.29869005558957,49.656727953248065
2020-10-15,85.65355056322183,81.25612573858311,89.25697860448612,49.85567959041222
2020-10-16,84.82208232741701,81.21181673709033,88.61497113532948,49.64414163618429
2020-10-17,85.09219970647817,81.35249029019265,87.79859267999,49.28171106755828
2020-10-18,84.96114084778357,80.8712347240503,87.4667546364859,49.399872000306495
2020-10-19,84.90787860697253,80.84787828812144,86.89211180398809,48.69338155930186
2020-10-20,85.6363447770209,80.89490845683493,87.13763762987065,48.15904299798474
2020-10-21,86.06375375949396,80.81055740291502,88.17517347884727,48.14924974495821
2020-10-22,86.67227131497035,80.3668062683595,88.92125959046854,49.369801456229965
2020-10-23,86.19119182295196,79.98991447479537,88.66220822795809,49.595998502958864
2020-10-24,86.92818404879269,79.82958491429889,89.23658382980975,49.688648101831184
2020-10-25,86.53303105769862,80.02189772865238,89.65258163507124,49.10325721609932
2020-10-26,86.17319026877755,80.06944460387646,89.75761985895805,48.636740533919365
2020-10-27,86.1251647670021,80.16907737564348,90.59879482062198,49.31489664260029
2020-10-28,86.39708191696127,80.05346634363899,89.68107759935184,49.083950520709124
2020-10-29,87.02457016102657,79.63326109597315,89.33883796647291,49.11927767893734
2020-10-30,86.99999000615517,79.47983409761925,89.73168253934308,49.41518234158781
2020-10-31,87.87426949627852,79.06342574501844,89.88548995795179,49.205159206274146
2020-11-01,88.90746927934502,77.54946215089258,89.5499327993112,48.95131154112813
2020-11-02,88.3192008339042,77.54268913593484,88.85954064048563,48.088921621313645
2020-11-03,88.99479058638244,77.41255270471454,88.10426812563149,47.48101840198336
2020-11-04,89.05809916454511,78.03082054810294,88.02928230084619,47.77442891356187
2020-11-05,89.56788631923288,78.37533950424299,88.37935951619933,47.555159508686835
2020-11-06,89.03349670301317,78.61342397619131,89.02740188339213,47.88940806110619
2020-11-07,89.65100590255943,78.11367011578045,88.50000455381324,47.097013465753655
2020-11-08,89.38006805542099,78.62350069614095,88.3563987090629,47.502676375246054
2020-11-09,89.93431198181223,78.694113988859,87.88092400872382,47.48284900065596
2020-11-10,89.91215658510878,78.51555406959815,88.09729004363349,46.74751737498547
2020-11-11,89.84827791439155,78.12412335681253,88.38803223257847,47.312112700212616
2020-11-12,89.84782917167522,77.79665111853463,87.94437534146928,46.60878261053793
2020-11-13,90.22187216976104,77.66837146250859,87.27093244155823,47.14743324927772
2020-11-14,90.22132998541815,77.15501436174225,88.1486177740224,47.13127576003757
2020-11-15,90.52268233222674,77.17417706283837,88.16790515498141,46.68444272885973
2020-11-16,90.52625229466747,77.0915715559546,88.21534432032604,47.60864493000131
2020-11-17,89.91970885830018,77.4348706524915,87.61814042840129,47.81125973865169
2020-11-18,90.08137026305033,77.36026115976807,87.53390825068675,48.41862601723733
2020-11-19,90.28995553022507,76.44978564399693,87.18221689881406,48.63492208125224
2020-11-20,89.58179220373148,76.29501889726951,86.88506305920859,48.5267001347802
2020-11-21,89.41932901340351,75.73047592856345,86.40421418131419,48.09132865755105
2020-11-22,89.7744718165837,75.43216039806843,86.97423014375232,48.000728874536534
2020-11-23,89.84127921439972,74.96021957687603,86.6186339231241,48.08243882504947
2020-11-24,90.04872212521616,76.00528305008059,87.04574723522049,48.49074647186762
2020-11-25,89.8441541509042,75.8353595308137,86.43326021042952,48.29417589794173
2020-11-26,89.51238047013233,76.19415135064718,87.12974227078465,48.55094807244053
2020-11-27,89.67643948579263,76.04096611787064,87.2059262223705,49.39019548254065
2020-11-28,88.15953606173005,75.92753811944398,87.53553460424516,49.46929939624082
2020-11-29,88.40631646487999,75.68992693131932,86.68930206792805,48.48976612086021
2020-11-30,88.92323591638133,75.34189706169133,87.00433001813747,48.51401821560876
2020-12-01,89.28096349495131,75.00448737508663,88.09560990384493,48.466669853456715
2020-12-02,89.28522066650405,75.19172327459185,88.17868152714219,48.403496118430155
2020-12-03,89.84126120501973,75.1617868995495,89.45466450505745,47.605662162158126
2020-12-04,90.38779455531403,75.82635793003595,88.55162046726774,47.74389594123215
2020-12-05,89.64139332555932,75.71624951841021,88.06546168982908,47.47795105852102
2020-12-06,89.44703386465015,75.57811924560937,88.27509572877118,47.425185513173666
2020-12-07,89.49668743518906,75.5984577971683,87.7898909330904,47.899187404036894
2020-12-08,89.58429296493755,75.90138506114936,88.8674871954068,47.49342463198647
2020-12-09,89.85394418681885,75.95939601726381,88.33313740009812,47.44222751050784
2020-12-10,90.1125249398172,76.63225878442303,88.70541121167443,47.341096686929795
2020-12-11,90.19474647469767,77.92124918632337,88.3539536182382,47.25821050584461
2020-12-12,90.5159669267328,78.33086519437536,87.37216432004392,47.03633996741401
2020-12-13,90.42741814223115,78.51886569842219,87.29862365603596,46.84137326996944
2020-12-14,91.11978338676427,77.51843933723231,87.12280949033494,47.6789044418579
2020-12-15,92.0425413547576,78.21084391086362,87.32223404646088,47.46746821480257
2020-12-16,92.6763258506095,78.82448734067204,87.74261501701059,47.60282780961343
2020-12-17,93.04027619937308,79.59179012038773,87.37724751162655,47.655307076791985
2020-12-18,93.22086145926158,79.98993866339885,87.80670957460225,47.69173192946215
2020-12-19,93.20016539446557,79.51531589268683,87.82878431491083,47.93185046372071
2020-12-20,93.53658295043385,79.03271234097421,87.40422781415623,47.61537091021785
2020-12-21,93.66577974220415,78.48748132062121,87.05777683178388,48.31607932988471
2020-12-22,94.21112071857783,78.52766605975862,87.06931982599275,47.856052182041545
