date,store_id,item_id,promotion,temperature,sales
2020-04-25,55.63792397895994,29.82198832277166,70.33488905232689,99.04853969850348,23.177132717202454
2020-04-26,55.76173722258846,30.028198804084184,70.70030592113395,99.63793946011207,23.856920286686496
2020-04-27,55.528148356346776,30.236409835614698,71.25000305554781,99.76312555643811,23.625641036185204
2020-04-28,55.064429276573684,29.33909228929443,71.34037984442628,99.88306266599417,23.1009883419355
2020-04-29,55.455219844467244,29.9824345309604,72.53817177499359,100.7421907162886,22.393113329231753
2020-04-30,55.62931123303893,30.561092512977083,72.65497010534192,100.91379939425616,22.511100069804314
2020-05-01,55.63190294689904,30.656971047339024,71.50371750528765,100.84777111534265,23.018003806993114
2020-05-02,55.13777629132994,30.460059692055285,71.61555509425145,101.68287872972394,23.589911013264977
2020-05-03,55.28916958592347,30.313376282766757,72.17597419878913,101.70434203477903,23.45936448247734
2020-05-04,55.410789636034465,31.136600924615315,71.4870933346835,101.15982458133476,23.481551755915405
2020-05-05,56.068734685850615,32.048651664655054,71.35184245451995,100.37980856138438,24.19457697621242
2020-05-06,55.47001047192286,31.772687116335423,71.95826508976569,100.32050928256945,23.812979118265986
2020-05-07,55.112094408133984,30.90170055400344,71.67594442985178,100.08120503557947,22.575314609636557
2020-05-08,56.083900992683475,30.832419261839796,71.55715636285281,100.60077877408203,23.15191355242584
2020-05-09,56.17967248315687,31.47270303869886,71.94755838824813,100.32645301240782,22.57172892655941
2020-05-10,56.30603716219339,31.14502896983924,71.30653277664084,99.683970830061,22.42643593650466
2020-05-11,56.789016549937614,30.625918289599458,71.3006539597331,99.68705708199705,22.65473147542838
2020-05-12,57.695205000960534,31.573094472715535,70.81478370687454,98.88868629131203,22.423641321794108
2020-05-13,57.114278225596316,30.843951719019106,70.68070440271465,98.91594378353685,22.96381066649932
2020-05-14,58.205195283223475,31.54715120176806,70.79910012464994,98.93200934178103,24.299474335647133
2020-05-15,58.183371952828665,31.56536264305883,71.32925675535674,98.75785195017049,23.89595187100728
2020-05-16,58.31529670084278,31.53244116009597,71.48548914504431,98.11949303068899,23.96289756012836
2020-05-17,58.345329103332006,31.752435330880903,71.20291366713973,97.77822086838151,23.965391381392635
2020-05-18,59.09423611017359,31.706076185723823,71.80152276995021,97.68838056476666,24.121793292578772
2020-05-19,59.57346516529524,31.669504971086585,72.10920439302964,97.05248165488389,23.820092039447452
2020-05-20,59.50098572484327,31.232884034807544,71.13837912236892,97.23669274232905,23.494999182310345
2020-05-21,58.937526542774435,31.051726564825398,71.5573623302633,97.50046852324398,23.181740629333632
2020-05-22,58.81607818174111,31.39323146855402,71.58982019278437,97.54383638925313,22.95100930889612
2020-05-23,58.147374621516086,30.795542186978434,71.57338259954217,97.1578030318652,22.72818496322694
2020-05-24,58.59293186831909,31.232127944387827,72.16859743198685,97.03404023549533,21.475576206462243
2020-05-25,58.253710545729206,31.140436742432698,72.06644230489701,97.77607551987568,21.519883309740294
2020-05-26,58.20248518342291,30.54116057889837,72.51351681444437,98.0667506165426,21.36928649519231
2020-05-27,58.78906745235105,30.478622139507152,73.15221159723468,97.98519488187831,21.01006509651042
2020-05-28,59.192600214333105,30.688946823892593,73.18331999067908,98.3313253557952,21.056582596559252
2020-05-29,59.38419758636887,30.295392531577342,73.40700205016579,97.23544072226383,21.053835660635517
2020-05-30,58.986378509697026,31.000825601911128,73.75400500296496,98.49289094244206,20.854999495242293
2020-05-31,59.2289776033159,31.455251151891947,73.98524537926919,97.88590179047931,20.85938577562904
2020-06-01,58.83131971611946,31.77267519648292,74.42991625800751,98.02279334297783,20.56843875149481
2020-06-02,59.0784967151593,31.649353673847035,73.90771683377861,97.5674439954654,19.983941237487553
2020-06-03,58.4249711674653,32.07126144228007,73.58701114206913,97.02275078766712,20.964482851174495
2020-06-04,59.02855616744318,32.648212511652225,72.95722161387916,97.54235136452604,20.71651427773489
2020-06-05,59.12833113518291,32.34601294089175,73.80023514480675,97.479823360826,20.849285115013725
2020-06-06,59.1219453862402,32.341748249582224,72.96236186487425,97.5634799060931,22.147515126391937
2020-06-07,59.31753823399676,32.261140954837344,73.62271916489462,97.7168964401902,21.940666511657433
2020-06-08,59.25980533997035,32.15907961795394,73.85885014642076,98.01670759789626,22.170766144320854
2020-06-09,59.293808688293154,32.86055809696277,73.42074597861595,98.27881421873231,23.334111842840628
2020-06-10,59.93945796491707,33.45738679614589,72.78506469475975,98.71439211142527,22.509133898006873
2020-06-11,60.46802383516688,33.97127505403049,72.76605986225648,97.7917100408572,23.176045114783975
2020-06-12,60.82451691049049,34.271273420025864,72.65384275437644,97.39959515415477,23.28710719410423
2020-06-13,60.95051016799226,34.29605043274586,72.85159108767981,96.94668154062259,23.034517263520247
2020-06-14,60.792281042932046,34.213864388046275,71.7518611525037,97.47193377500903,23.058756294362627
2020-06-15,61.32872840154307,34.43723160025341,71.65757999659117,97.85033906204872,22.87783819165055
2020-06-16,60.87346022412603,33.65605864528297,71.2192987532757,98.17972177426978,23.665964428801182
2020-06-17,61.765452471719954,34.10327334323261,71.85755748465192,97.71788857038183,23.65795914911196
2020-06-18,62.12124845258837,34.586722320239396,72.06221009767675,97.11833065493006,24.006869559169964
2020-06-19,62.71216532981791,34.12664698893444,71.80845610126161,96.28678803198726,23.742416999718643
2020-06-20,62.94607695108358,33.452238693038026,72.51910286112201,96.45914780695595,23.88860254269169
2020-06-21,62.88490860330444,33.72644226315922,72.30125658187366,95.69427972001783,23.69719903754241
2020-06-22,63.35908493115277,32.96091603836403,72.24922747433406,96.06687163542063,22.987239894137424
2020-06-23,62.65540852366054,33.1113698848665,72.38451667977591,95.72250536899534,23.64144382725871
2020-06-24,62.361095459374155,32.72736030090491,72.83914097366446,95.46383741529819,23.815505870355874
2020-06-25,62.26555749737909,32.01964117968899,72.84508451606256,95.31484089956616,24.201118292814257
2020-06-26,61.57509272702377,32.38342016272052,73.55528067819093,94.68683422739535,23.836908667731645
2020-06-27,61.89361049612909,33.08813185086405,73.35438010063969,95.13954481629888,24.42926541745642
2020-06-28,62.52655248029471,32.893023249020686,72.86392095638169,94.57314524773143,24.663181902159824
2020-06-29,61.67213309446001,33.31111699080034,73.6602005391571,94.43686171231805,24.738297939683967
2020-06-30,61.46438496684918,32.93010876447862,73.50348954088659,94.94157099902287,25.252933180059934
2020-07-01,61.37959384876203,33.37750926672629,73.8001184215658,93.97457717308563,25.088308843757346
2020-07-02,61.54106112293941,33.135584701331155,74.18426640282799,93.29683244455859,25.73567481761145
2020-07-03,61.96853965442453,33.85201816087529,75.22562270627769,93.03674339466363,25.404548764591993
2020-07-04,61.82911096900231,32.728991879795714,75.07706973723396,93.00829100306966,25.421185803496137
2020-07-05,62.299540330951565,32.46907584762681,75.34090490525213,93.28587461545082,24.95293574059892
2020-07-06,62.343731368958636,32.28869280577216,74.94941120781832,93.34274053340613,24.378826918263158
2020-07-07,62.04230837675321,31.503823338314746,74.70879682034742,93.56800846258429,24.14594653913167
2020-07-08,62.15760975739603,31.859647879806573,74.32990207063344,93.74585014414134,24.065502394975102
2020-07-09,61.525977171244726,31.83818252777395,74.75337695968855,94.01629360914329,24.341391319974274
2020-07-10,61.39869227153497,32.22742093737827,75.21328205036177,93.33283230855726,24.01986703111394
2020-07-11,61.310945269307474,31.858027363516044,75.39771237379502,93.07269183969821,24.313321008759154
2020-07-12,61.00853658924744,31.30885076916519,75.00984012761403,92.99556802455241,24.153346812278958
2020-07-13,62.27483693795252,31.032673155522524,74.68437233608924,93.08365128330789,23.906311689535933
2020-07-14,62.92561203111832,30.430516367689627,74.333445627414,92.93237197323002,24.22103266047114
2020-07-15,63.02551587308374,30.265263315857897,74.51190458479057,92.80638729264439,23.948813611693584
2020-07-16,63.23934525707489,30.936061698669167,73.72139525389765,92.5554250521388,24.8614160762232
2020-07-17,63.497812743844406,31.072698707916693,73.52305512817118,92.5391341383522,25.077582034898796
2020-07-18,63.81009566376588,31.405123680989604,72.8535058553854,93.67334395402656,24.3937837407641
2020-07-19,64.59113650363564,31.182989976476502,73.10669101183248,93.7065813994964,24.334188013266377
2020-07-20,65.05486171904906,30.714472194563374,72.61113645624829,93.14513687871634,24.010582086230624
2020-07-21,64.06201258004585,30.80916157009608,73.59019811123797,93.62360774321608,23.189935263422434
2020-07-22,64.47880229145315,30.835175037031863,74.11287921949082,92.73648918517925,23.71887535678939
2020-07-23,64.06044979616206,31.379591066877207,74.06834180292032,92.87070839015813,24.25932612238591
2020-07-24,63.78334211245932,32.01149904358185,74.27507032328438,92.8812636865772,23.89694387666653
2020-07-25,64.27400259544082,32.48836359594313,74.50926575735551,93.67497300103943,24.25225512328145
2020-07-26,63.34241718760789,33.533525407402564,74.02914569863565,93.795672642431,24.69073848482625
2020-07-27,64.19870367267282,33.5645710841378,74.64822960578944,94.54352387448375,24.684415849249373
2020-07-28,64.60736842097305,33.88324831624489,74.60037975024724,94.55270086932954,25.160555978140867
2020-07-29,64.77422513760139,34.49381563623395,74.21642173021236,94.7512929438792,25.30781261175667
2020-07-30,65.19115245788794,34.91126611977919,74.48721514525687,94.44474512950008,25.88053457290551
2020-07-31,65.76539750923126,35.41176200185588,73.92580235175878,94.24930416913612,25.294298676756938
2020-08-01,65.87684205660514,35.44753212999328,74.25371927981692,94.55754417761464,25.368282917609278
2020-08-02,66.2638633859858,35.4149182017552,74.42522865917405,95.16300907419749,25.469048888159875
2020-08-03,65.77392626223632,35.26631543252492,74.10022144643514,94.28314292716361,24.89080509865425
2020-08-04,66.1798923867373,35.16854359362155,74.57846643335003,95.32108619577117,24.360380435757033
2020-08-05,66.48374110986046,35.19224927152292,74.93111919025732,95.54714375765094,23.568355322957665
2020-08-06,67.20335387408832,34.85806711390137,74.77018898197753,95.37753130710296,23.590956783306787
2020-08-07,67.2904251908232,34.29993379834959,75.03971845382891,95.6129225479834,23.37078504528833
2020-08-08,67.44363786738111,33.72451252910417,74.37362875719447,95.33868365924545,22.725402736278006
2020-08-09,66.98197810150748,34.36568790969228,74.61937992504306,95.71318735737046,23.3340321027856
2020-08-10,66.98170423817979,34.15335202504897,73.88988147064487,96.05791209135938,23.534183710620873
2020-08-11,67.28739188452913,34.45452657988494,73.9540782200169,96.12215485532826,23.17190904835387
2020-08-12,67.64043559600512,34.38074791472582,74.29870663357637,95.6680190364827,23.27353002823905
2020-08-13,68.49700877274009,35.04411544958512,74.4679165074451,95.68085804823079,23.154538656715737
2020-08-14,68.72775148910421,34.41704068994751,75.24460500245107,95.77730421413075,22.373345725860254
2020-08-15,68.68137090748112,34.32885654797118,74.84790530756463,96.22657650720647,22.510278106801422
2020-08-16,68.95970398213885,34.07081645064969,75.05227091067368,95.94750335947506,23.330207004530685
2020-08-17,68.6809930122682,34.06723651236042,73.98607384656634,95.77205548335083,24.036210679657124
2020-08-18,69.34352272794975,34.52318742611204,73.72998340678285,96.4128083402641,24.08790192417353
2020-08-19,68.9967592376684,34.47263837671397,73.57865717144583,97.26370352353409,23.8699066116044
2020-08-20,68.79417822540027,34.17165153738269,74.36233796955135,97.28792048024394,24.15133937892592
2020-08-21,68.25642915952133,34.17031408085903,74.35053245468546,97.90575586315457,24.284610779327185
2020-08-22,68.29785730038483,34.01229660455041,74.80708469830927,97.90443286303342,24.21530472788841
2020-08-23,68.6204497879213,34.2445787200111,74.35488249039926,97.3203834499246,25.145366953021707
2020-08-24,69.44708710708233,32.968638321954984,74.18842490786317,97.00651215500285,24.94731356669903
2020-08-25,69.41839323885145,32.7947452468628,73.77006151659147,96.65723759522074,25.425872952012146
2020-08-26,69.30618581565199,32.823102600096355,73.27315057510714,96.46931609981851,25.497802214366757
2020-08-27,67.97190692469032,33.21582967695911,72.81053066213242,96.29286521729311,25.572145617462613
2020-08-28,68.0834738418169,33.66551762345472,72.50356292701589,97.3543532425412,24.746682175790518
2020-08-29,68.09727366895936,33.328915336248336,73.52493170276342,97.00253075592148,25.297390800769186
2020-08-30,68.10517277412575,33.11791768595933,73.49568667889902,96.49702936053092,25.715768356190924
2020-08-31,68.85807592406644,32.275683759592425,72.81929617474998,97.10041066286331,25.809777894594234
2020-09-01,69.1311409368139,32.33220539502772,72.55715302471354,96.30433882750951,26.327177472911902
2020-09-02,68.92309200982865,33.5763537223878,73.06542417583388,96.44109346883371,26.534950514240162
2020-09-03,68.47021394881831,33.67177643719485,72.71456541947929,96.42978118550622,25.8862486140072
2020-09-04,67.89155267941248,33.32616897929573,73.45837555706584,96.24978886513142,25.40095150115474
2020-09-05,67.66876712908154,33.4117708534135,73.9731928000464,95.8291375906177,25.37064389882749
2020-09-06,67.85577265443702,32.3879661456116,73.87602715317205,95.29570850946945,24.524917880349467
2020-09-07,66.80092477468213,32.76437918469411,73.54803337718666,95.60210686208634,25.086134768688453
2020-09-08,66.73340122606368,33.421076442281446,73.07263808972547,96.15777264560353,24.978359696858387
2020-09-09,67.13431565966232,33.31510522663403,73.16883746966015,95.83140619186685,25.04682478211798
2020-09-10,66.61665922501821,32.89942154988311,73.37632747472567,95.74210801642577,24.556080249367426
2020-09-11,66.52757636306684,32.68194448269056,74.0463344278178,95.17566829269745,24.879328942521138
2020-09-12,66.03178612805915,32.49462247409307,74.22473437050829,95.21870398993926,24.80797184728206
2020-09-13,64.67769911004035,32.75034129034579,74.04854495797593,94.92879176484209,24.64493089613799
2020-09-14,64.27751888003736,32.883499870188636,74.73572655613508,95.03199586167788,25.350407523593166
2020-09-15,63.745749806902,32.837018855670394,75.14535987264844,94.97698577175025,26.00512395426982
2020-09-16,64.13330151039013,32.83762061674481,74.80152990326296,94.34832414172594,26.379982446572424
2020-09-17,64.3735696746027,32.51248238502769,74.75998292161567,94.40211261472271,26.48450992823748
2020-09-18,63.852668399689804,32.818415118139235,75.09021246769672,94.37073492743403,26.22646500429472
2020-09-19,64.49899295486127,32.82537694506825,75.24265830222515,94.0654859504174,26.08205085666856
2020-09-20,64.86159533237067,32.043900236555956,74.73873011235266,94.48783597565355,25.914674471104917
2020-09-21,64.7333738081984,32.40991868093838,74.82666243847073,94.43589874738426,26.110759764274576
2020-09-22,64.89840162221545,32.261750736918636,74.4888424709879,94.63382150011225,26.09489617248762
2020-09-23,64.42571566783727,32.05717118686468,74.52059171621218,95.51832840569323,26.0914955496916
2020-09-24,63.19473950596058,32.966157476228396,73.87075930078568,96.46308499756928,26.861940120208878
2020-09-25,63.24017754990894,33.17495907274334,73.42530606551226,95.83935692678378,27.433801302891375
2020-09-26,62.558124285566116,33.509308207515836,74.47462590320141,96.20328605798946,27.043204344846338
2020-09-27,62.44470696608102,33.214278319420494,74.26150708400563,96.11229724151804,27.191692846287097
2020-09-28,62.650211169159476,32.919905110406674,74.81823537820686,96.27618208054659,26.80382816010522
2020-09-29,61.67838324195186,33.63324371637788,74.75530220101449,96.85832014686001,27.105180627498417
2020-09-30,61.78170960666087,34.86926473173082,74.15384253077674,97.21939718842512,28.06978456962787
2020-10-01,62.194932480012,35.34167715495658,73.6138559081291,97.16175093647826,27.891754771945386
2020-10-02,61.15545224632492,34.07297923057695,73.21737507832526,97.67245025116954,28.287053656394388
2020-10-03,61.50817112600106,33.699175290193025,74.29024204582927,97.43439528463408,29.093833143494024
2020-10-04,62.45766157206255,33.66820895825234,74.17468510611867,97.555936816981,29.025717031290586
2020-10-05,62.33012302505074,33.591081021785875,74.26521794886247,97.91443816121036,29.272868319920832
2020-10-06,62.700332318568584,33.5126814432935,74.60611107032591,98.30429828089659,30.130284347337152
2020-10-07,62.19799253632103,32.800566403710114,74.85840683042784,97.45709739181835,29.662254008800083
2020-10-08,62.65810875330014,33.76186837184915,75.29090162873727,97.05109971893651,29.143915973058068
2020-10-09,62.913177972805215,34.042541080760785,75.02819291850582,96.66868631185054,28.521783683587202
2020-10-10,63.02205490320406,33.66085012912552,74.43627424676224,96.55679232757912,28.899260615855443
2020-10-11,63.10248502532066,33.37080693374368,73.9639990280597,96.90957406316744,28.39269177487415
2020-10-12,63.29970938913835,33.67395790240258,73.19806706171303,97.02727750137385,28.67261576875928
2020-10-13,63.267709375619155,33.547075552506705,72.93798052826443,97.46392076870987,29.352422895911406
2020-10-14,62.78124430833763,33.61184599165034,71.07490989075494,98.36261266160156,29.021483874096965
2020-10-15,62.70731865723501,33.82465979129773,71.43720920181097,98.37306748088999,28.640441904968412
2020-10-16,62.68347649116691,33.568733498092726,71.72325554919573,98.49568822861067,28.975402078367814
2020-10-17,62.09652329532527,34.43355592195246,71.23552121396597,99.14876503467228,28.99933243152968
2020-10-18,62.0412816019001,33.25860137234095,70.54709032683165,98.65681032291961,27.81788331740877
2020-10-19,62.01040586333443,32.87070891180088,71.311050382702,98.89407519543718,28.58382153519593
2020-10-20,61.750095439677146,33.27817846301716,71.79429317329729,98.90484437889218,28.859820487431286
2020-10-21,61.926240793456664,32.93549968536823,71.66560344435878,98.17075327823258,28.66963703938169
2020-10-22,62.22100450207195,32.85489711575539,71.32804526987402,98.65797559921037,28.45920186421545
2020-10-23,61.88916251941374,33.47761977011644,71.34706487216702,99.30056974694907,28.80933744929836
