date,temperature,humidity,hour,load
2020-04-19,27.27754897070131,18.185841739342187,47.17179078863064,44.2634403865316
2020-04-20,26.815289002181185,17.660419318567453,47.86632515929175,43.7294307170495
2020-04-21,27.048991993481806,17.809822431684186,48.45668450274456,43.03543603247197
2020-04-22,26.412020190083982,17.376729580032194,48.964712616196806,43.186795539310666
2020-04-23,26.730703794661387,16.87370568334435,49.093229378664006,43.21038283366831
2020-04-24,26.32487042271386,16.51355004842755,48.990381819281396,42.63428139405755
2020-04-25,25.97155151270032,15.941224637921419,48.759457081299615,41.36553849338251
2020-04-26,25.905827391819635,15.532463678885671,49.011017488226585,41.434865752097
2020-04-27,25.297633939813,15.019457705263292,49.053607106302245,40.938658525068696
2020-04-28,25.28289662718063,14.549482556026224,50.06453618787283,41.290127710658325
2020-04-29,24.413871343740862,15.161994183683609,50.23852523663509,42.0599774831658
2020-04-30,24.348794994411385,14.749007576460857,50.18356632894681,42.27001817535677
2020-05-01,24.654908575461256,15.955298584815727,50.000886277342055,41.63450001175759
2020-05-02,24.122175382860373,14.542865764837785,50.626647124161366,41.86457531767426
2020-05-03,23.795735021213503,14.663579197086616,51.216484526391,41.580676748251165
2020-05-04,23.585549566187147,14.735139058630214,49.96424117905608,42.108401434686876
2020-05-05,24.26545924421799,14.998903928397768,50.62971317167358,42.541167637299594
2020-05-06,25.154868355333146,14.668924456673402,50.60400448075203,42.65497122548117
2020-05-07,25.15714024938169,14.050888340601295,50.16481215329081,43.45089212323245
2020-05-08,24.90531689030458,13.09938860984309,50.09479881457965,43.733352250127595
2020-05-09,23.999544959735548,12.77701947972384,49.52797892201196,44.21910361582988
2020-05-10,23.815966673440624,12.112895599713408,48.9308774991388,43.95447606551473
2020-05-11,24.4152791002536,12.025972415058117,49.37275345811149,45.1466645704075
2020-05-12,24.336926533613287,11.590044465690573,48.65970068726408,45.1915505723817
2020-05-13,24.148444846729138,11.128526981699952,49.45222220197048,44.803001143257575
2020-05-14,24.22222606629767,11.461492024089779,49.51303769961473,43.9706307347475
2020-05-15,25.137253825986413,11.578892877037031,49.31125953777427,44.20420315208224
2020-05-16,23.54126864007319,11.085922950883818,49.120565277331885,44.11417798561701
2020-05-17,24.60022415527619,12.355312216512191,49.48586225434703,44.34646734639309
2020-05-18,23.405023701816553,12.41127316902299,49.16028792142566,43.4404691615622
2020-05-19,23.667446031161884,12.077361685185151,48.780971193353125,43.59113631207522
2020-05-20,23.10292646950524,11.551116248302854,49.21555122785183,43.49520160380421
2020-05-21,22.837020114263815,11.245747493368356,49.114105758646375,43.11725397232716
2020-05-22,23.004089623909152,11.046562785437647,49.78807100380196,43.965874683959704
2020-05-23,22.227630975536524,11.008816965246956,48.26461578190442,43.19242199284456
2020-05-24,21.930100296494487,10.346074069828713,48.56714644006783,43.08229062433513
2020-05-25,21.239806811402516,10.074334157906915,48.494053564652035,42.9873402933947
2020-05-26,20.888768012079407,9.751254661266234,48.319421988282144,43.26397627151228
2020-05-27,20.627058753215522,10.041726807115701,48.174696967857045,43.462913867636146
2020-05-28,20.377627553897064,10.47856449098293,47.60938209766516,42.500409932324416
2020-05-29,20.379210203976598,10.34723584693242,47.68530786046493,43.44777407944775
2020-05-30,19.97526081263637,10.514810549186308,48.74947622742088,42.812320022843736
2020-05-31,19.64099587103286,9.890466505636864,48.69361487002672,42.765513700744734
2020-06-01,20.33598181875561,9.556152176094159,48.78668906015832,42.28269392320161
2020-06-02,21.225288555543436,8.988575919774398,48.472839278025724,42.13579391533622
2020-06-03,20.800053221858114,9.050363967175773,48.72182356722645,42.94591657720391
2020-06-04,20.907587936678112,9.332641026962222,48.23299092036372,43.146237796580166
2020-06-05,21.353101073166545,8.168010194883413,47.69583979694896,44.092754472615724
2020-06-06,21.584094325327115,8.055902316176887,47.929864963651205,44.5213905668678
2020-06-07,21.828152566199243,7.534647546596288,48.96662920046292,45.14303661837561
2020-06-08,21.86721427731708,7.940937880371482,49.20396856073664,45.255032118233835
2020-06-09,21.442402598697573,8.70613406483887,49.48909513602747,45.49316332138612
2020-06-10,21.20867483593705,8.387913580791862,49.640382213867554,45.67544689252416
2020-06-11,21.612141047241135,7.625773895989026,49.73379173294161,45.90012668630842
2020-06-12,20.54563412391184,7.45001423930835,50.472559864068884,45.50999279549784
2020-06-13,20.596400832247657,7.195652323448776,50.06209947451648,45.42036024817242
2020-06-14,20.000998555844912,6.798681864291508,51.4009739077131,44.924825723717625
2020-06-15,21.02787139954851,7.694745241892212,50.68613143877114,44.778998647098724
2020-06-16,20.580163014304766,8.189644869619832,49.69577121750179,45.129843707017514
2020-06-17,19.74405967546256,7.719335428447591,49.76117502422112,45.024913743485484
2020-06-18,20.50876810607521,7.139679241554717,48.61108637349815,44.56066126642357
2020-06-19,20.4500744680644,8.08519660793304,48.19548732511272,45.220957699633466
2020-06-20,19.759635302105483,9.046855762655282,47.642997672533106,45.70717964615234
2020-06-21,20.90487761402281,8.362460068211174,47.974261631364705,45.74025982657133
2020-06-22,21.25606098492688,9.095117975423,48.60727794953386,46.082008662837154
2020-06-23,20.486173489138015,9.91310118959985,47.96058621710027,46.124523109216625
2020-06-24,19.82436473829806,10.691082158564537,48.43888332291946,46.13441224083676
2020-06-25,20.310495214146947,10.077417265783591,47.59663771893325,46.01525677174444
2020-06-26,19.672918935169847,9.652984288318546,47.37606428871264,45.49787583053684
2020-06-27,20.094789626772496,9.56963213012836,47.694135199535914,45.51713204877257
2020-06-28,19.220004044484654,9.877460766305163,48.348095048183716,45.421112957505294
2020-06-29,19.14325081627075,10.163862663727917,48.12408416039743,45.74640486761777
2020-06-30,19.186232405354122,10.118689362810192,48.563732190488466,45.883474943646846
2020-07-01,18.749194233441223,9.883426470331663,49.46388317766875,45.89758853990449
2020-07-02,19.22985176188767,10.622012744981166,49.97841797432341,44.728560864710424
2020-07-03,19.351691440837822,10.240652419170065,50.658968525345834,44.72523217919586
2020-07-04,19.686832007919218,10.038142024639502,50.63927748536385,45.80696603563092
2020-07-05,19.56536046772209,10.547591278499794,50.832908825522274,46.06754235621266
2020-07-06,18.982004708118602,10.479360681150986,50.60613930825364,46.853802378186685
2020-07-07,19.018803457598583,10.58699973680871,50.133589610674214,46.50210026278814
2020-07-08,18.16747302700861,10.93803042447911,50.41230930308464,46.54764081942878
2020-07-09,18.354604101022343,11.244743253769826,49.70611153913259,46.765202109245294
2020-07-10,18.17237470698315,10.699112160143414,50.19687094046829,47.36189915297442
2020-07-11,17.801075328289947,10.064034890160002,51.227688333887,47.191423652847185
2020-07-12,18.088777788236417,10.507721339579442,51.451041817827445,48.4281225605221
2020-07-13,18.07034332565523,10.465263643770772,51.60335192205385,49.40192365096912
2020-07-14,17.85497423459891,11.368111586638758,51.160042807642746,48.628393064495356
2020-07-15,18.298667480872446,11.456266544100568,51.429843077361596,48.550028823969654
2020-07-16,18.324040751530227,11.751610016582095,51.17275195676572,48.32532534530821
2020-07-17,18.432521334033005,11.831015267820195,50.844015617250456,47.709859112473225
2020-07-18,19.612283614663234,11.627869270802524,50.74166926288018,47.787493450459095
2020-07-19,20.10530353939697,12.67827389592807,50.94707607321387,47.98299397634224
2020-07-20,19.886441849379466,12.572761122591732,51.53524458067176,48.754321833116116
2020-07-21,20.402162292678497,12.08844878284922,52.07185370278789,48.941483768094045
2020-07-22,20.637529017566322,12.845699481587303,52.53593396483704,48.86417330834075
2020-07-23,19.81772546228758,12.98184852958534,51.60911753364773,49.2076471681259
2020-07-24,19.647482362747724,13.986179439461068,52.25640016794169,50.03043840989648
2020-07-25,18.713464468318367,13.440427082115038,50.96116420278456,49.00136937398889
2020-07-26,17.882930225367872,13.072731768246102,50.85581178631298,49.728251755421894
2020-07-27,17.326186754100746,13.205095596006597,50.671236466233275,50.31353479026498
2020-07-28,17.440915136996622,12.702234620107024,51.4831268719402,51.02686522252514
2020-07-29,17.731239192393176,13.844483581200784,51.609934219584375,49.67032289214208
2020-07-30,17.511236310604477,14.028287048138376,51.76526671388412,50.405202058548056
2020-07-31,17.75780603844545,14.792698095732408,52.45551631717119,50.392043524819016
2020-08-01,17.212369090392144,14.815708103865127,52.61096045055929,50.92514679728656
2020-08-02,17.433522229728823,14.484330332764447,53.78917164291265,50.74131248366712
2020-08-03,17.112816581726335,14.910525208230592,53.491225363424114,50.446642949222216
2020-08-04,16.927395947985673,15.346844862859495,54.53367483864647,51.18627351601124
2020-08-05,16.531020719196697,14.642331821802657,54.962269194354036,50.73248823213113
2020-08-06,15.75851985580566,14.892563020964607,53.96275702770214,50.31301123762146
2020-08-07,16.34092997187889,14.91060045892689,53.86033105439806,50.427186641124166
2020-08-08,16.213789687451175,14.977256458612597,54.84687995172183,50.103950936926495
2020-08-09,16.744816059147794,15.692202752523245,54.21179461309789,50.384445918646065
2020-08-10,15.250489277338783,16.170999670421928,53.61647129773928,49.73133787930308
2020-08-11,15.423927074606139,16.58257278158638,53.476065804666206,49.91999789408044
2020-08-12,14.902517099388433,16.68769474418398,53.52665593963475,49.167192683184524
2020-08-13,15.188469663027037,15.843925739461909,53.027591301390984,49.5467257062877
2020-08-14,15.322844498217723,15.175705119827082,53.31580503723785,48.829741943239476
2020-08-15,15.934998228922998,15.506755446365805,53.405636557385215,48.06507826888626
2020-08-16,15.705614970409435,15.785694853771986,52.31453343068145,48.546883566075564
2020-08-17,15.28384838932522,14.35319141049491,53.265816470763276,49.08605776677501
2020-08-18,14.88136905604161,13.701314917903971,52.15290774913226,49.14116190959604
2020-08-19,14.871811688081337,14.093696618503682,51.7933740280353,48.84684012675324
2020-08-20,14.80421897201019,13.861678207928694,51.81650557146543,48.19738109303586
2020-08-21,14.76434825771983,14.030559598101327,51.537545386272264,48.28190111281028
2020-08-22,14.661936054247354,13.675081143904233,52.22585578308961,48.49347888889705
2020-08-23,14.562072219830512,12.71686681262803,52.56524718694741,47.86618611936915
2020-08-24,15.058909624664103,11.700984771532175,52.9847180070291,48.087276790067556
2020-08-25,14.99614840969194,11.927760318542443,52.93715670271742,48.96192734885349
2020-08-26,14.560357776111243,11.980981585626452,53.1374035970817,48.88538028448851
2020-08-27,14.68466361230968,11.933077465933327,53.67358833504292,49.0700217377224
2020-08-28,14.687233362100942,12.462786339173578,53.69599785957335,48.93774643549743
2020-08-29,15.000178767010127,13.042427847598553,52.91853997275845,48.32390870178704
2020-08-30,15.399525461427615,13.38248633894942,53.30115004735229,48.35512260938745
2020-08-31,14.708051126851526,12.262345620983055,53.24309216495361,48.53554064056905
2020-09-01,14.134264310929366,11.748059398019098,54.0727083861159,48.39194799480569
2020-09-02,14.39711111966065,12.16671846032883,53.951938086354154,48.04445043603524
2020-09-03,13.765789321253417,12.870544154764522,54.61301941505606,48.202723209328525
2020-09-04,14.019574750642997,12.685364247651073,55.43221727787504,48.70907852530884
2020-09-05,14.037706577225196,13.319856780240967,56.24676625251504,49.637903199060574
2020-09-06,14.144431984448964,13.174214286298511,56.59660671920395,49.747750445742284
2020-09-07,14.186961772256074,12.626037131747422,56.17284097304806,50.176013516110395
2020-09-08,14.898209497012562,12.639179363114096,55.67735894487385,49.703646133382264
2020-09-09,15.2450105564357,12.48609375727853,55.73625232444044,50.53393331882061
2020-09-10,15.167052561690506,12.201196941441651,56.25958656126044,50.53848381795546
2020-09-11,15.858248886951767,12.819669712917449,56.54967924146517,51.505134158211725
2020-09-12,16.311492282900943,12.153606354329233,56.62929736031464,51.59664313030841
2020-09-13,16.093133139817667,11.995511598787084,56.716629079272145,52.021989358706975
2020-09-14,16.352791731857238,11.663387501282756,56.02996437600189,51.85259252951953
2020-09-15,16.469684336948898,11.379302909494022,55.755174742777534,52.488688362778106
2020-09-16,16.760858093516838,10.932363143309022,55.44732287495249,52.29249469090041
2020-09-17,16.611322582274855,10.29372102598872,56.65705685990717,52.214111487433534
2020-09-18,16.006346316374803,10.029401581342634,56.70743561032894,51.24480432525459
2020-09-19,15.999204551460954,10.295116714925616,56.556871811323774,51.98524148242202
2020-09-20,15.548042642608824,11.243618762939152,56.814571552105335,51.832654268700196
2020-09-21,15.116621785815683,11.958039388366469,56.88292570065307,52.3023154451034
2020-09-22,15.033391091762963,12.149812276238166,57.0808798196141,53.04817782145731
2020-09-23,15.672832688543487,11.891561487770154,56.282230018571966,52.567442357025996
2020-09-24,15.2666302134278,12.103542085978553,56.14286738403734,52.586113647527796
2020-09-25,15.692863112602765,11.848231425066428,55.75369119547805,52.09442530726582
2020-09-26,16.61429045169105,12.245847992066683,56.82133647484004,52.22524930229838
2020-09-27,16.669201885770278,11.705762686677405,56.58962282430291,52.38125516027495
2020-09-28,16.83421661339108,12.202600472948042,56.21602438380333,51.91283518861769
2020-09-29,17.312925460989064,12.27069115024883,56.77177464758552,51.625894387941116
2020-09-30,18.051855443817356,12.126317961081387,56.68757980461741,51.76339889766312
2020-10-01,18.40579090747608,12.324385719808276,56.732219937046025,51.31612507403426
2020-10-02,18.04135144909344,12.698281303591582,55.89435521766615,51.29870229143198
2020-10-03,17.331752513208965,13.162972259435683,55.56310985478328,51.4061435921361
2020-10-04,17.05307240145701,12.680377007183942,55.8477452977355,51.07123374762668
2020-10-05,17.4483689136562,12.300494205884213,56.05264544756541,50.63942678192973
2020-10-06,16.970682676361783,12.108209115572592,55.79219099378702,51.09084174047869
2020-10-07,16.92448024228986,11.825226934938193,54.88379977774628,51.26151353972129
2020-10-08,16.80123062496706,11.865084521174591,55.19718005073659,49.95071304615912
2020-10-09,16.232202059019915,12.57344126078521,55.35289332211174,50.115378517108184
2020-10-10,16.09958170404763,12.857867279037723,54.91930994688393,50.56398522616933
2020-10-11,16.557133711595448,12.919049492148561,55.21098903011367,50.3593740355224
2020-10-12,16.5448647273182,12.884674951413198,54.66444509252443,50.633320652196
2020-10-13,16.52382437643345,12.874050311445536,54.758810917939115,51.62052837690912
2020-10-14,16.194281841546665,13.377807871066555,53.86645587382802,51.74278696981365
2020-10-15,15.047577534874982,13.417028671156377,54.33165486029934,51.44430669382585
2020-10-16,14.995765308733285,13.222446731624427,54.54056966403505,51.19783152912863
2020-10-17,14.661769648066688,12.872571316686631,54.84680198183896,50.68925494293498
2020-10-18,15.431992458908217,13.243221849665858,54.90224597078419,50.92870657811741
2020-10-19,14.857784043167515,13.693999182917509,55.044436181090354,50.309780479719045
2020-10-20,14.63004549320855,13.513332497626623,55.246923025370094,50.69104578803671
2020-10-21,14.589461978489975,14.088386670038545,54.70362751913275,51.552874881262724
2020-10-22,14.359275960246146,14.108467746514853,54.98647445025706,50.54726784915247
2020-10-23,14.549768124100673,13.514432799841666,54.44799799688862,49.81638527901447
2020-10-24,14.879966039509991,13.604648601466682,55.47915260916473,49.43078487564978
2020-10-25,15.164362490920464,13.787312754900032,55.632147744424785,48.80232781787511
2020-10-26,15.413835264508256,14.257339530833404,56.25909710031331,49.3377924686986
2020-10-27,15.800921310723805,14.333135288760973,55.82676790002187,49.028038526957204
2020-10-28,15.427422574391157,13.33041495340642,56.010235682223346,48.18323986083476
2020-10-29,15.34358969502209,13.16385288746173,55.804135355464,48.23693437095293
2020-10-30,15.49727753817471,13.105243919178939,55.93200223488294,48.19173952180407
2020-10-31,15.799792671975274,13.281260466495112,56.00950209429388,48.33577121268823
2020-11-01,15.255359556664011,13.615635368717083,56.087719784758804,48.06531080913723
2020-11-02,15.300143964333232,13.717322429562614,55.24064062104025,48.26221148728174
2020-11-03,15.830347417401132,13.802524730994003,55.45270299845017,47.43627496252181
2020-11-04,14.952498262258942,13.13596823101779,55.21678440934003,46.5848758501143
2020-11-05,14.422879922627894,12.655211471827759,55.14470006347814,46.79877970922624
2020-11-06,14.782938883738801,12.618255564802617,55.77243333147924,46.4219315738947
2020-11-07,14.793300862416242,12.773671905488971,55.34628403334992,46.800447578559414
2020-11-08,14.342611167549638,13.529318942012477,55.2784068561008,46.771678046753884
2020-11-09,13.73653636272679,14.216591982510728,55.88625000841435,47.17474015082705
2020-11-10,13.994913610631425,14.350791689429677,55.078418894723114,47.296992073314875
2020-11-11,13.890050158751478,14.349602460834092,55.22291236346953,47.343704934083746
2020-11-12,13.653143106271408,14.651505229214493,55.70093380759362,47.8791287856255
2020-11-13,13.759045426214724,14.41338814587095,56.518670385597275,48.375729388276106
2020-11-14,12.656131204111396,13.447471919058119,56.18613738267035,48.57725934111873
2020-11-15,11.855426945742598,13.391219496962014,56.16484359020959,48.42375652149219
2020-11-16,10.932926509969748,13.52020098572437,57.156691855202226,48.840760027049456
2020-11-17,11.00943180514481,13.122029912185468,56.62907495955494,49.493790259212496
2020-11-18,10.964099900963385,13.485038012806596,56.606867419613955,48.88359720325734
2020-11-19,10.001974469236814,13.083977176790883,57.64179984336043,48.39179591761212
2020-11-20,9.461676742646105,12.636481779111723,57.583234304788604,48.48707530638484
2020-11-21,9.84965949810649,12.07170417094604,57.12051422935181,48.784414352802514
2020-11-22,9.26697888100361,12.101704403009219,57.1128015848357,48.741284911607195
2020-11-23,9.727075085226996,12.147403768037812,57.545992851456745,48.30958658463808
2020-11-24,9.14112101687481,12.460199782273012,56.90407687023611,48.209943359821644
2020-11-25,9.882453074597631,12.312470440922807,56.649350664338385,48.716677507298826
2020-11-26,9.03685209187654,12.9534680579877,57.26617403478603,49.29671309243521
2020-11-27,9.451260195060318,12.371456400774996,57.91554206546811,49.60756663812069
2020-11-28,9.167451364566432,12.55994172502166,58.46002446514505,50.278571315449724
2020-11-29,8.554981348995724,12.615804734217491,57.290812092313885,50.63308209673304
2020-11-30,8.96876474437483,12.488964563767215,56.47661656588888,50.333776498515384
2020-12-01,9.333283773689349,12.788456486073024,56.54464108327469,50.771721036222786
2020-12-02,9.394096988294052,12.728702309148776,57.34094747176188,50.31117196836705
2020-12-03,10.446298790019735,12.771432438629578,58.24948066891119,49.74375756561224
2020-12-04,10.308171391607925,12.908216231695427,57.97663143576084,49.742712268486166
2020-12-05,10.730869679496488,12.692512797881225,56.935995565812654,49.36771510601859
2020-12-06,10.655123939242392,11.200746568281245,57.039899971295,48.82546329878385
2020-12-07,10.55751874048768,11.172986557141497,57.53313156824679,49.23773026691116
2020-12-08,11.054233318067926,11.047679557828056,57.92940028550818,48.581983770432934
2020-12-09,10.466641776925066,11.28781903915025,57.84685385705262,48.85357614325277
2020-12-10,9.798890796366788,10.904891553407783,58.37750167866856,48.59554841404685
2020-12-11,10.004409723620334,10.482030581840506,59.04845547110957,48.65239853286256
2020-12-12,9.717613570448776,9.804251265799055,59.09199284724777,48.66134685147659
2020-12-13,9.945770996068305,9.805543949457313,59.62463990110028,48.42165641748808
2020-12-14,9.294596507965679,11.247823352910446,59.74360199647768,48.0231586899239
2020-12-15,9.461126661316467,11.435473393685298,58.49905590417331,47.93906919374441
2020-12-16,9.613841608257903,11.754315481784655,57.96481752232498,48.15681288106459
2020-12-17,10.099273105248152,11.570647154105426,57.58062055035164,47.42141646117898
2020-12-18,10.979346642895361,11.499053665201572,57.39996475341846,48.091584778044286
2020-12-19,11.301242141512018,11.944903124063284,57.4633367909949,48.760297231243435
2020-12-20,10.956624950149674,11.76254637144069,57.697591610544606,48.44785518629392
2020-12-21,10.182468277775449,11.71171845476069,57.2374347663378,48.667349309519196
2020-12-22,10.93499353754321,11.119334675814098,57.090322708762095,48.56069524278101
2020-12-23,10.17942911817756,11.005989491766444,57.15666585277553,49.005905544211615
