date,temperature,humidity,hour,day_of_week,consumption
2020-01-23,28.6312182728845,38.116548331533856,23.692290503004493,81.53843043473852,33.44597040189549
2020-01-24,29.22354556450501,38.28564233631987,24.095487022869946,81.41084645539041,34.55466335141372
2020-01-25,29.25972761893973,37.58318713353887,24.376870804370643,81.936482116269,34.801227826611736
2020-01-26,28.62494623513915,37.93963557039216,24.40936744356674,81.88022384367139,35.10300961825909
2020-01-27,29.181122627594362,37.944316958193056,24.60839769754886,81.06293574599425,34.78167380930695
2020-01-28,29.777174741796024,37.80307163800109,24.48653326460416,80.44218529196789,34.95867462638194
2020-01-29,29.933323619002746,38.06288730513692,24.41453493253514,80.3117539781665,34.8769226082671
2020-01-30,30.245843345627073,37.67388123093261,24.678773039139614,79.48014510831116,34.403291202912115
2020-01-31,30.96681712022797,37.57876041940262,24.06708172698427,79.74508030216076,34.433183446787424
2020-02-01,31.286829011249125,37.31912147329113,23.592040483958538,80.1550435771047,35.33516488634712
2020-02-02,31.695915782796664,37.65981198852548,23.828896578663233,79.41347489003813,34.86743023668493
2020-02-03,32.49858728212307,37.49750778860762,24.270754903711165,79.27104408561779,34.294760948493156
2020-02-04,32.6966323034514,37.56882884772607,24.49750474929635,79.22451498315569,33.36553163643625
2020-02-05,32.14950326038303,37.65123780717817,24.311918888527494,79.56892214950287,32.066012038048726
2020-02-06,33.51389077760797,37.89761528054452,24.288936423513128,79.77393784255332,32.71692042261406
2020-02-07,34.15585549285063,37.65980314076954,23.594824047178637,79.56705664900532,33.20478833995857
2020-02-08,34.73544890525337,38.262129699667476,23.751601906613335,78.85982564726014,34.139908270653834
2020-02-09,34.53011754554636,38.780806598516286,23.344013462735795,78.86056760262886,34.179412566565084
2020-02-10,34.636797624247805,39.719876692080106,22.737461814259465,78.7958586624048,33.874142568314916
2020-02-11,33.9375868799398,39.26870616174104,23.441236324969875,78.38575540139017,33.66014888495132
2020-02-12,33.76023692607484,39.35998403188437,23.496013282823018,79.4446437550467,33.56837921355433
2020-02-13,33.607669350557714,38.56681957073259,23.02311167810629,79.5311089729604,33.88080249692095
2020-02-14,33.396236930770876,38.00522267709389,22.644054489209434,79.20615643612275,34.5811830736408
2020-02-15,32.66383773202464,38.377498822849304,22.71028574751811,78.92619827475694,35.44264723704491
2020-02-16,31.990666807350745,38.31882101617157,22.070071044902043,79.34237683181476,35.63167795709108
2020-02-17,32.32738633293321,37.83562969772735,22.70975442315474,79.9368840355576,35.361851075124946
2020-02-18,32.51138118580768,38.224518964457424,21.60512192748834,80.24539147522762,35.6106456892238
2020-02-19,33.13576691100899,38.39269343634313,21.46679725746472,80.75363438511803,35.19021327743436
2020-02-20,32.701771510578595,37.196151913070175,21.45666170680825,80.13447341738315,34.856253268024794
2020-02-21,32.93333829517697,37.74861350084642,21.291168960787225,80.11174810964673,35.2399828487298
2020-02-22,32.90200212715311,37.77909735193764,21.666424219549903,79.53631079715505,34.79095410052106
2020-02-23,32.91760682556645,37.50590865933935,21.840624044474342,79.93813796938949,34.54469987801161
2020-02-24,32.56386983021287,36.83396480325292,21.648697201961017,80.38677032155806,33.80287383779633
2020-02-25,31.651886599576557,37.06493363973753,21.29671846695634,79.89183460231364,33.6776765162362
2020-02-26,31.71668717664943,36.82391669520529,20.973010952023394,79.59210936260006,34.45842564472623
2020-02-27,31.273691314729092,36.749767922245695,21.24352439530308,79.1102997229645,34.80100334059008
2020-02-28,30.835599131228385,36.77675900656563,20.885746408215095,79.22304697944195,35.05965034239453
2020-02-29,30.644536294522915,37.03910362981898,22.103754807771146,79.17264214657523,34.70598856818329
2020-03-01,30.95407853710576,37.182547030093794,22.31425537794213,79.19177638679415,34.49658324243511
2020-03-02,30.12652326233599,37.93959595960423,22.36071287702156,79.02841886456005,33.43983203388713
2020-03-03,30.043649964113595,37.05129699961016,22.310277587721995,79.94482101351264,33.81115281935983
2020-03-04,29.277950589185615,36.7647435260848,21.787687045298537,80.42472430952304,34.183826796388026
2020-03-05,29.734570884006324,37.305709012282215,22.17569540790285,80.35286665937019,34.53856495974765
2020-03-06,30.51550079261034,38.33634090624625,21.583554514710517,79.58781273894033,35.2248807258724
2020-03-07,30.899396425590716,38.91923158909526,22.41097620433566,78.74036616679611,35.4131450137233
2020-03-08,31.42747437483241,39.17223765750815,22.90044106463907,77.93134310328155,34.76494886211868
2020-03-09,32.78229925393107,39.61074650945585,23.230679664826066,78.15042061115076,34.8387756405507
2020-03-10,31.70752671357979,40.03352370114549,23.626130293478433,78.06840290448365,35.45439334170064
2020-03-11,31.8194458595755,39.74554345734905,23.78570367849948,78.68434537343843,35.65948836737627
2020-03-12,31.758493962386773,40.050903763631794,23.852455407322587,79.04275211959697,35.74488473896929
2020-03-13,31.969343151451127,39.56789330105351,23.694724904852656,77.92791869988574,35.650248752936704
2020-03-14,31.697597288885746,39.63650483670354,23.59248484273031,77.51725755827357,36.2436730647177
2020-03-15,31.837638334547762,39.393365462869106,23.298407562995788,76.67808197630876,35.74882624874741
2020-03-16,32.1637474133082,39.63215505495246,23.38710880826354,76.47705732635704,35.19000076397571
2020-03-17,32.42268659381655,39.36803512138235,24.294374897522694,76.63226939911408,35.59810596249027
2020-03-18,31.666706240719492,39.405597232824476,24.541021202920344,76.66992186813138,35.91129293339649
2020-03-19,32.1114522825245,38.90355689577314,23.953188632172232,76.66110703972777,36.588862021885205
2020-03-20,31.79182351511323,38.7196702165903,24.58312154744334,76.07437870988844,35.84692966698249
2020-03-21,31.54462385345125,39.301525943390494,24.00574596431535,77.22962966135891,36.177764047066006
2020-03-22,31.258872297188624,38.37323952923619,24.62908134877124,77.3059070016346,36.41281367408952
2020-03-23,31.566212988561148,38.40382504682678,24.779176177125336,78.09189693085217,36.87625608487585
2020-03-24,30.80053428769091,39.106301239064734,24.902540941425933,78.50043470974119,37.05552887026509
2020-03-25,31.419053175368745,39.55255489110965,25.47137628042656,78.80518708975025,37.54384471406016
2020-03-26,32.522900129524814,39.59514986391312,26.2116638192092,79.11047723299724,37.00720408900948
2020-03-27,32.46328039121357,39.97023214589328,26.06344556487139,78.83289448240453,37.356733687371
2020-03-28,31.88493069790851,39.60241706875437,25.157373272350647,78.53783725597124,37.276866215789205
2020-03-29,31.027209977819965,39.96955731533763,25.53448492318709,78.48773785172115,37.61054216617001
2020-03-30,30.956681175179856,40.58495479667443,25.036454523061014,78.40635985371945,37.283992633354266
2020-03-31,30.71024364291744,40.70294437404726,24.64331959344058,77.18027773103441,37.38309236203527
2020-04-01,31.119451996435796,41.20496032277322,24.79457462584292,77.17243122015405,37.61756172395718
2020-04-02,31.656467727338587,40.69733304098115,24.577262646298944,77.45791495250872,37.76940987946634
2020-04-03,30.966495555911397,40.11775461061298,24.230308191325342,76.8066746056428,37.883057589680355
2020-04-04,30.858393882051658,40.50848959874829,24.0360946334244,76.27193182554008,37.51329541292169
2020-04-05,30.453711806319255,41.74464190786021,24.63038903720495,76.30446099101653,37.32572573302089
2020-04-06,30.584055230150017,41.79013205313106,24.380850339226125,76.51001816931806,36.31379787646602
2020-04-07,29.348893153227444,42.23285020928161,24.394326293007587,76.42645328709126,36.226074059689644
2020-04-08,28.61582279788182,40.76457526316667,25.00209909646176,76.59922782288697,36.34944264514699
2020-04-09,28.358156681120775,41.07050952441367,24.883409267074224,76.66571682492712,36.36320696545789
2020-04-10,28.676653043469667,40.824842806687904,24.390615913443384,76.47339446300845,35.84375936236314
2020-04-11,28.33648897132067,41.82564176323571,24.249837931289196,76.45566435625092,36.31794525012104
2020-04-12,28.82619180717121,42.213009861960465,23.24039086242256,76.44005205136231,36.51572734326691
2020-04-13,28.235957447099246,42.254941116317895,23.29829608911635,76.45130389247676,36.5626471932284
2020-04-14,28.150022237916875,41.981880499002926,23.114209478395033,76.37676408687396,36.252912449858705
2020-04-15,27.772321201009266,42.62331019375538,22.556457911271387,76.54722363556418,35.83698989147938
2020-04-16,28.329025517223332,43.27659697049927,23.705239189268816,77.02115712289987,36.18239285934548
2020-04-17,29.080012918088485,42.87284840880722,23.192867112357685,77.23854711146389,36.61334340330345
2020-04-18,29.511910029707533,43.45890606823441,23.707564756793275,76.08415706150994,36.32152829910717
2020-04-19,30.19583751100725,43.96671741863202,24.032312935126473,75.39082169112078,35.46490540959965
2020-04-20,30.1291125673806,44.104766480056895,23.825910997908522,75.68686705006279,35.650402394176325
2020-04-21,29.677698767151202,44.51942400049507,24.07983400357862,75.27950386012489,36.72966986788998
2020-04-22,29.450857157862718,44.8029088520813,23.90385418484753,75.86650989295134,36.266152768358694
2020-04-23,28.860979006185428,44.283858705408946,23.691573414079677,75.12748743166095,36.21527704127031
2020-04-24,29.044695536210302,44.4632883918599,23.530854716695075,75.54004417819104,36.29905032459488
2020-04-25,28.813800160894534,44.399523317614545,23.912553271869797,75.10278286035688,36.287979590569485
2020-04-26,28.314734141822875,43.85620723941341,24.0564625955592,75.66412262378444,36.93297698312184
2020-04-27,28.331572236696704,43.464382477031506,24.195717568251432,75.29478172158106,36.407451547008996
2020-04-28,27.305773646857947,42.635078929907166,23.336132654728367,74.81128404662643,37.13420768071313
2020-04-29,27.430882961660494,41.765346947224664,23.52638991202833,74.85157652337323,37.148520992674825
2020-04-30,26.581810034930566,41.476996446857584,22.97374708541252,74.11791558360346,37.374111217161584
2020-05-01,26.586548403063023,42.03096070793936,22.432728026887197,73.6439119841626,37.450054933378595
2020-05-02,26.694820798820167,41.38567528965342,22.402842813545377,74.07805411924812,37.39868181700627
2020-05-03,26.14882208394443,40.78512326701632,23.22879304027238,74.80396507671952,37.14594738696549
2020-05-04,25.96553924246738,41.743254948189175,23.474885860763226,74.6904409300215,37.031893115415684
2020-05-05,26.024829667230254,41.26781009107091,22.835338134060333,74.44271645662491,38.046348325579835
2020-05-06,25.4857681593154,41.28289675902472,23.951988055814933,73.68099285331836,38.62652234524487
2020-05-07,25.786124450030208,41.533728404572486,23.449730874785484,73.99824583493083,38.594290375942435
2020-05-08,26.612259954472147,41.43514029076077,23.99318289803436,73.77727075592838,38.97024768032817
2020-05-09,26.585190007924655,41.41255524502025,24.69966458028642,73.17206128892104,39.302619116386424
2020-05-10,27.09686014179606,41.01046191757561,24.789276200463263,73.31094394233887,38.27953613625579
2020-05-11,27.230411651632032,40.686535705792664,24.152143916949342,72.65147580697463,38.04158705775231
2020-05-12,27.10531707978559,40.84808196096277,24.221494658098436,72.72762158931174,37.324666057316215
2020-05-13,27.114009173121325,40.247003258574885,24.182286792234212,72.53160933284572,37.33987417528142
2020-05-14,27.002979775228745,40.96232811543966,23.227007983993843,72.62758782502374,37.9401540385377
2020-05-15,27.136745191498356,40.06697485612743,23.06203948739801,71.9011421662634,38.23636677856194
2020-05-16,27.261255449855547,40.17407970337612,22.4157892256756,72.00025248081235,38.31732037669991
2020-05-17,27.806910473645626,39.64250462711154,22.40191275805635,71.11180249433436,37.96746888156598
2020-05-18,27.530369882645992,39.87849378889281,22.757912775331757,71.24741840963722,37.169205418644204
2020-05-19,27.257831255239658,39.393126359570914,22.663309967463896,71.20272074043076,37.42444844498763
2020-05-20,27.748003270243988,39.688599366217474,23.255091836287495,70.26593317888664,37.424407236290634
2020-05-21,27.77150873256392,40.09622871653941,23.499262779067237,70.2592325375575,37.5209531032189
2020-05-22,27.709879389233134,40.54753693326551,23.042917555328508,70.60842476182381,37.4679709448871
2020-05-23,26.507233071011782,40.30381215044752,22.697431783283594,70.3864730451113,37.53436242502562
2020-05-24,27.291953487128808,41.05705798589726,23.32780337838051,69.7359444724892,37.40478201422465
2020-05-25,27.02588880664528,41.0844988920853,23.220336121315057,69.52135231065509,37.48142866028604
2020-05-26,27.169409227009925,41.0637157614801,24.5960943108056,68.38791850519878,37.32417167155684
2020-05-27,26.907933383665977,41.33947170996909,24.027200272116445,68.54600827382895,37.97353821546445
2020-05-28,27.256796651110555,40.52252851813125,24.59680517793793,68.92197669869402,37.78024247266603
2020-05-29,27.719485356721325,40.40871866979111,23.72470942699402,68.68733862743764,38.87336534515829
2020-05-30,27.226723220342627,40.59050358035029,22.136577961498563,68.55821280031385,39.192919674406674
2020-05-31,28.022320557906575,40.29892960265008,22.37418038320533,69.11467340242423,38.496334359356005
2020-06-01,27.28225257784436,40.27973642411731,21.268736629956354,69.8837538500029,39.70104362811357
2020-06-02,27.240090709988788,41.11621207973228,21.933006050750294,70.24911175867443,40.645562574879015
2020-06-03,26.73922987438743,40.716131788557746,22.568071002324025,69.74197365145899,39.52135999581633
2020-06-04,27.070133387379325,41.116943889326414,22.202268423628006,70.36031280619491,39.51892974887968
2020-06-05,27.87211612176993,40.80433930778718,21.951377766932435,70.66876717475839,38.5685223349075
2020-06-06,28.060373977374493,40.84500400208216,20.844131273448717,70.78763259492149,37.92027228376055
2020-06-07,27.76742478769159,41.112455055066256,20.03373545036895,70.9427418543296,37.49258806947922
2020-06-08,27.364009657716053,41.52475495618736,19.450421298856593,71.47652605605323,37.77389267888856
2020-06-09,28.35220313575971,41.71175184469799,18.83628365876031,70.54639558486294,37.75068775063707
2020-06-10,27.942967615437027,42.08401442269029,18.926949836952787,70.47052428870782,38.097397836432336
2020-06-11,27.45646790061061,41.995520807559814,19.70534968808003,69.90123402693155,38.7389784254456
2020-06-12,27.189536575616735,41.78015885057334,19.509252330142804,70.1065200379824,37.999849093533776
2020-06-13,26.949799092500715,42.29740668813032,19.483754593158395,69.69817009655046,38.326658922439236
2020-06-14,26.601786621843083,41.37734902577449,19.61014186931635,71.24131066287433,38.74539221886178
2020-06-15,26.189944163866436,41.17563811365555,19.04482130949567,71.61738142974527,37.903772882893506
2020-06-16,26.093431235281074,41.05142241141409,19.10631552826338,71.03504897560371,38.867932553624705
2020-06-17,26.159787808534823,41.14082598800619,18.773341855533165,71.51427450548756,39.14674984144828
2020-06-18,26.235022292306958,41.59162858645546,19.61015054552289,71.309671418536,39.1621150713322
2020-06-19,25.302278919002177,41.694783196088984,19.378228053775377,71.35569061693465,38.99901799893158
2020-06-20,24.896569821964235,41.58600699052282,19.54500494422972,71.28474127276361,40.08548512182543
2020-06-21,24.728329754934748,42.00381446897935,19.446821245166564,70.37131477345946,39.5752117690315
2020-06-22,24.70485167178671,42.14587780342325,19.256569029244023,70.06918692320055,40.90471245858092
2020-06-23,24.787721006880115,42.21057175277562,19.472219509304537,69.50550707807557,39.57842365741485
2020-06-24,24.180409851890595,43.01139828775441,19.25095450385131,68.2987779396921,39.1581435914115
2020-06-25,24.115848690771145,43.49590948240224,19.1682544855814,68.03354063259046,39.10527563249046
2020-06-26,25.03243860885286,44.82312565305764,18.999654811309956,67.90289902674252,39.57919676026886
2020-06-27,24.741722899822232,43.84631900126375,20.07609024128476,67.16806223648719,39.2318096728685
2020-06-28,23.955888415532208,44.4935881248385,20.005773349107507,67.70735679468214,38.87339478600844
2020-06-29,24.54316819323212,45.23631480314288,20.364332692838605,67.8933761453833,38.95253258006359
2020-06-30,24.51743737996466,44.89531659732793,20.010558031654497,67.94463910499182,38.41544065374906
2020-07-01,24.228667644907897,44.83724776116669,19.855285486299383,68.20188853178783,38.811364321156134
2020-07-02,24.969636838930494,44.88046801699283,20.389862908201174,68.47506452332678,37.91533122366655
2020-07-03,23.376377863060995,44.65606822343881,20.52986901961547,68.60871138168056,37.406297440453685
2020-07-04,23.1179744976098,44.48575931577242,21.459853744641528,69.3811446869013,37.052978508617244
2020-07-05,22.254245096190076,46.13882080904442,21.19428432298393,68.33359729306599,37.03596913737833
2020-07-06,23.033493979614374,46.13988565964713,22.149709874579113,68.59971522060296,37.00266623398761
2020-07-07,22.720548367303646,46.43482799221199,22.127789350527667,68.41272642698442,38.258010021214915
2020-07-08,21.988195867474783,46.62211750765124,22.069610855848204,69.11276467301997,38.335013761156084
2020-07-09,21.14278769256657,46.66884588553392,22.28886259819396,69.29691847114734,38.21547184437862
2020-07-10,21.707271057699252,46.10684173410429,22.1828261096761,69.24007892796475,38.02672542536541
2020-07-11,22.710135780572603,46.589204036022885,22.628190880188978,69.96098486551863,38.273467948850865
2020-07-12,22.60538911912072,46.56553275059891,22.56022500121418,69.86951138162095,37.45307210646085
2020-07-13,22.62170191008641,45.78710855028107,22.263122234860536,70.07895822706459,36.688365717902904
2020-07-14,22.322114646494786,45.867920221150484,22.23484436578445,69.76413495698833,35.344431958656266
2020-07-15,22.787808204742518,46.02187282457441,21.085620024986298,69.82997826769427,34.87447912660189
2020-07-16,22.432446772118908,46.60202452746732,20.766659074685666,70.86264482657187,35.74361852632408
2020-07-17,21.959072024881493,45.92798439185901,21.008611178639658,71.29282139735419,35.47350413335386
2020-07-18,21.705204676665446,45.86998085276663,21.656463706874028,71.50594319360988,34.72642548144365
2020-07-19,22.035632107065275,45.52954276518518,22.075542894781577,70.8190896438415,34.84798316912642
2020-07-20,22.39142491341376,45.11323156241092,22.169240170641448,71.99796079486927,35.4818292906542
2020-07-21,21.722567813925043,45.22573371223234,22.18160353480259,71.38751202435077,35.7340987613175
2020-07-22,21.64615459873252,45.00315619789637,22.036184066264077,71.42308865581413,36.02468799801493
2020-07-23,20.346695286460495,45.25505495177174,22.00270727427743,71.65385465645267,36.70623123660922
2020-07-24,19.742395144630436,44.80860469123639,22.306198182795928,71.96954645673414,36.57673262669512
2020-07-25,19.55145066185535,44.73769557736906,21.922564806774904,71.61648900718168,35.939852258883356
2020-07-26,19.059829932785757,44.881017597887784,21.897718543240842,71.95174306486246,36.24355350334198
2020-07-27,19.0663800022846,45.09022408849002,22.40249242778858,71.33802197641086,36.24225112803979
2020-07-28,19.746985512646216,45.1840007524261,22.79570720075387,72.16701177659692,35.783306266148394
2020-07-29,19.89302157121663,45.162915013831295,22.977165561931212,71.5249338292735,34.87814927571079
2020-07-30,20.718028277474858,44.87396840138349,22.503335637540005,71.26556273432503,35.37650936664527
2020-07-31,20.48648154425515,45.668023147483666,23.014418118800336,71.55112836947805,34.867919600568435
2020-08-01,20.352927787849232,45.77508376992503,22.01612842578994,71.46581171673877,35.056713944637906
2020-08-02,20.722865586348814,45.20782419692465,21.676718128151016,72.2237692802123,34.85229693671389
2020-08-03,21.415052352466105,44.22576421684665,21.825378285548226,72.8530763618806,35.48340509464602
2020-08-04,21.692698337583256,44.82421303366489,22.2426210595229,73.09991294469798,35.83724359729391
2020-08-05,22.162017736778495,44.17987674721339,22.00008628293837,72.74045446240257,36.06373751786725
2020-08-06,22.08017370385561,44.27282163221788,22.23411010860114,72.67771515427361,36.20028610576925
2020-08-07,21.48549917385604,43.67566689638905,21.719022894530013,71.94741284107965,35.415392950509215
2020-08-08,21.87938424121446,43.74738885999475,21.919321575172948,71.52655790453765,35.47337179834565
2020-08-09,21.676849345862202,43.90344402139108,22.459087475678707,71.40489764056314,35.21752939195955
2020-08-10,21.658501210460038,44.30376950911458,22.43022576329403,71.84451285724961,35.273294595661625
2020-08-11,20.768484468460482,44.258020013658026,23.1784063905577,72.05689510677703,35.158290575624406
2020-08-12,21.838023638551277,44.21420452607954,23.351869271598407,71.92201953601365,34.425018735819286
2020-08-13,22.25052833676694,43.68039200155614,23.72637655063523,71.54264570555267,34.398176110255534
2020-08-14,22.954328663394254,43.55299280495568,23.85945727989405,71.92485249376072,33.57538485223402
2020-08-15,23.60794279689194,43.572071298957376,22.798876003149577,71.63601865522604,34.08810285433396
2020-08-16,23.652216116010802,43.59268654412293,23.387520111724957,71.97625923277432,34.31989618473344
2020-08-17,22.539679086914333,43.508637333895315,23.688243538595632,72.2350472223511,33.98300224361531
2020-08-18,22.56139420955034,42.97142542731893,23.7614211179186,72.76858318136154,33.683544407402984
2020-08-19,22.212287173648864,42.323573203228335,23.173908728428078,72.34074418708367,32.53486761418042
2020-08-20,22.907835756626895,43.07734823202457,23.1534741230597,72.11896924322541,32.571326307810935
2020-08-21,23.255283182805126,43.37161641271571,22.988032223400666,72.11787467433153,32.307369935728246
2020-08-22,23.42988590612622,44.55101142277941,22.0279132083317,71.96386208522748,33.14138393375319
2020-08-23,22.9162289627187,44.75166387464223,23.08647395823171,71.62704228373843,33.18747302045223
2020-08-24,22.447262223310524,45.08463157622839,23.72405869064004,71.28579988659843,33.796047286931774
2020-08-25,21.60561845856531,44.63189340835801,23.330854166243803,70.64597674226509,33.75738280274265
2020-08-26,21.062868261318997,45.36621627804988,22.99132565970491,70.25975610859967,34.38579602466034
2020-08-27,21.026043074272895,44.442810465179,23.10627989318315,70.6091504456952,33.99934269813561
2020-08-28,20.597788153659156,44.765599114116355,23.51657072950278,71.05488192386264,34.275720561171426
2020-08-29,20.746749220601888,44.82122439084224,23.44439439132708,71.20209774281228,34.07920601410586
2020-08-30,21.107341441335457,45.55075577624536,23.62517831545809,71.07929146800376,34.72654114644998
2020-08-31,21.296730270160694,45.485355106281915,23.28981259641261,71.02603483007177,34.32097094886425
2020-09-01,22.27688134563485,45.504566730837475,22.895442057175124,71.73114406823967,34.08859758002568
2020-09-02,22.146915568331323,44.53862710020706,22.643244090847023,72.15847660457308,34.29908984298958
2020-09-03,22.76929117273827,43.5923004452911,22.381281413742638,70.85217288151352,33.98129905237458
2020-09-04,23.419534451705612,43.776972836338715,21.65684810966319,70.42612289026825,34.436347148877985
2020-09-05,22.70740293976808,44.34634470149264,21.691605111907347,70.16649541053839,34.71925340622943
2020-09-06,22.931780292021806,44.49122893181416,22.39202213948214,70.93210246294458,35.965674705099914
2020-09-07,23.776100621151283,44.42367775722982,21.865146106326076,71.24829175948803,36.64860112625023
2020-09-08,23.550508488663805,44.57767100666599,21.621496054881717,70.52869216674364,36.851197269451816
2020-09-09,23.055328741732936,44.67682392308182,21.277936273591532,70.87609294437345,36.59102287674246
2020-09-10,23.258426913304774,45.00800740956479,20.72813229794423,72.31232359610883,36.936877831021405
2020-09-11,23.365276521771335,44.52690987536697,19.251163571959268,72.72416815344077,36.829233190041066
2020-09-12,24.62470351067519,44.654875516134645,18.887448656772218,72.28949717789843,37.76119508935975
2020-09-13,25.205051637254734,44.149032723315315,18.55433711892561,73.04036324252758,37.73285566121502
2020-09-14,25.51933109956095,44.70068697959945,19.05517339672644,73.20784473003182,37.13872964435764
2020-09-15,25.061543575003878,44.15340070160766,19.0521050394588,72.87105351904873,37.15718378891723
2020-09-16,24.202123264633446,44.04106823720672,19.494090557058506,72.89546139728235,37.312009196967765
2020-09-17,24.885458945085166,44.33971868323884,19.49965767200186,72.77444861911648,37.377210183940996
2020-09-18,25.114032203885714,43.67949418843357,19.348657941149614,72.42413503030046,37.82818234703299
2020-09-19,25.073420361686562,43.27229092006483,20.275244149283377,71.8153749226787,37.26924650801365
2020-09-20,25.083204803956598,44.389814980265314,20.080007360905405,71.51449641258279,37.330902621299174
2020-09-21,25.41777157151286,44.8601717022598,20.110734018889136,71.48939417958844,36.80908386967782
2020-09-22,25.071019999269804,45.027491413384794,19.85931589127086,71.88702174678446,35.35396581843118
2020-09-23,23.792557583422962,45.35012484523985,19.60765904348166,71.24906144719199,35.153106181140124
2020-09-24,23.43239860941028,44.497953314667,20.159925573639565,70.55932075551613,34.7133170927125
2020-09-25,23.367104657232616,44.81218415563771,20.193081638533183,70.61184130418457,35.465902420156624
2020-09-26,22.786514219305243,45.78954763414532,19.694183546574656,70.44726989766139,35.52911709067663
2020-09-27,22.770869586217206,45.54260078500474,19.81892723990086,70.2504154078567,35.5650678405186
2020-09-28,23.9068222619967,46.45439836518838,20.335551273802924,69.79081618769274,35.671429789191095
2020-09-29,23.870554986659656,46.22309302723733,20.000039748169687,69.35559017938293,35.81152717853458
2020-09-30,23.101431987907414,46.2837897945021,19.665231455740706,68.79438200748638,36.67622013404453
2020-10-01,23.19290814490199,45.614131363604436,19.346796312309102,67.89856986267077,36.17139664934171
2020-10-02,23.30032080362612,45.83202606616633,19.225570015849662,68.06723750227887,35.149105056387725
2020-10-03,23.276236578522926,45.90656623814444,19.456152059597336,68.3145461027471,34.95772177642598
2020-10-04,22.581528898704907,45.795311944582636,19.4766005889201,69.14631230241915,34.860731637993865
2020-10-05,22.945791756263006,45.36487151486719,19.582485896215573,69.44121039685126,34.97277166091676
2020-10-06,24.126378577488275,45.4774883082587,20.272433802959963,69.42352901915744,35.80455519480224
2020-10-07,24.764113724307517,45.16362760769875,20.343940341366768,69.66052955626196,36.05952823848286
2020-10-08,25.319793042448122,45.71682980633771,20.73317587590044,69.47378907474032,36.14010018127521
2020-10-09,24.59562082884403,45.84648086247765,20.461578097432678,69.04753312540728,36.548815316169275
2020-10-10,24.326671153765396,45.60360450749983,20.719125061144947,69.37158839089727,36.23000854362925
2020-10-11,23.849447312662104,46.103813250563704,20.877882959256596,69.52860441179487,35.38904988739127
2020-10-12,23.779112785098285,45.88836879450143,20.745056242521734,68.89020856226026,34.97781765906368
2020-10-13,24.18687064942412,46.374647399889845,20.89843713250053,68.87121472912435,35.06672755863863
2020-10-14,24.552920793371094,46.433539852675,20.13920902484943,68.45520123740882,36.249336962723234
2020-10-15,24.618362964415667,45.479614353199416,20.38373877570447,68.91526745361949,36.22511140029141
2020-10-16,24.087273866428408,45.77361204999346,19.72709839751692,68.70164477308583,36.6250182927051
2020-10-17,24.515602606863016,45.747070677384755,20.38733579929048,69.55546659097037,37.45354245237359
2020-10-18,24.78376629588277,46.02453785394323,20.29622878386019,70.14508560726533,37.95162093297996
2020-10-19,23.188543623562865,46.13239137425303,19.925168827700702,69.59951553846008,38.355165862977564
2020-10-20,23.37173031087991,46.24350575435483,20.30410422231284,69.26611545186856,38.62605317456253
2020-10-21,22.748276033775326,46.26482482002058,20.50175216940946,69.60208266429353,38.18411707989923
2020-10-22,22.597175179935554,47.70615607538134,20.506719560277993,69.6299475193413,38.618809866635274
2020-10-23,22.078958639076504,47.969098392677274,19.170785561487023,69.48996671584494,39.080347750041526
