text,label
new bad small have small was old amazing big the fast the excellent fast is slow big new new great good be amazing was easy big excellent,ABBR
hot are slow amazing hot old a does are new small,NUM
are bad had excellent big does big do new cold,LOC
fast good easy hard cold does big is a hot small good new hot a good be hot be excellent cold slow bad bad good have amazing hot excellent new,NUM
does amazing have new hot big are do old are old terrible,LOC
bad amazing are was hard had are was big fast hard,HUM
bad new excellent was are have a a do new was old was are are amazing small amazing,ABBR
old a a a do easy the is new fast easy hot bad slow easy easy do hard the slow,ENTY
cold be does was old great are do amazing slow bad new bad cold do are bad slow small a old old hot excellent hard great big does the small does hot had had be great,ENTY
does bad slow excellent easy was hot does do is,DESC
small does new terrible was easy are slow have amazing excellent,ABBR
big is slow good fast excellent great have had had terrible old are was terrible hard a hard does big great big new had was hot big was hot hot new,HUM
slow be old hard slow fast do does good terrible excellent slow amazing old,DESC
amazing slow are was slow easy was the had new big big have hot hot hot great small small cold is be excellent small slow was do does fast hard cold excellent a good small does big good hot,DESC
do fast is bad are excellent a great amazing small bad cold small good cold bad terrible,HUM
hard have had small easy hard amazing old easy good hard,DESC
excellent be cold cold does had hot a fast hot easy small small was fast slow was good had fast big does have cold hot the had,ABBR
cold be a new hard does slow cold was fast does amazing amazing easy is bad good do terrible easy do is bad had big terrible hard fast great are great good big does hot bad new,NUM
the be does fast easy good does fast does does great was hot good easy good,ENTY
slow was amazing a a great are small cold have do bad small small new was new excellent are hot great amazing slow bad terrible is the amazing the cold was great do had,HUM
easy was small fast hot hard big fast cold terrible fast good does a new do,HUM
new cold are big bad good easy are a hot the was,NUM
old bad new are was slow had was is hard small are old small new are slow does is cold was great bad is,ABBR
fast amazing do do have great excellent had new big hot does does old old cold was are old terrible bad a do slow hard easy hard small,ABBR
the have the bad cold easy had had be terrible a the the cold a hard good good small is hot does great is hard a small was,DESC
bad fast old amazing are old amazing easy do have the are great old hard be the new have be good was is excellent a be easy bad great terrible do terrible amazing amazing excellent big new new do,ABBR
big is old big excellent hot great amazing small great new terrible terrible terrible small is was do terrible slow does terrible easy small terrible cold great are hard,NUM
a be does was a old easy slow do have hard,HUM
great excellent are does have great fast slow slow fast a was fast had was are was is slow do hot is,NUM
a small new small slow great amazing great is have new fast be terrible old,HUM
excellent slow does good amazing be small is small was small slow slow easy,NUM
terrible had cold big does great terrible excellent have do is a have cold excellent great fast terrible the excellent do hard good terrible small do,ABBR
slow are slow the have small had is the was bad have excellent amazing,HUM
hard amazing terrible small old great excellent a bad had slow do is excellent the does had be amazing old do hot terrible old is was good easy great slow small the is have,ABBR
the the are was easy hot hard is terrible the slow be bad are is cold cold great big new are old a be big have small the had hot old hard,NUM
had bad fast big amazing the a a bad the hot does fast be is are excellent excellent does old terrible easy does,NUM
slow bad does was hot do big is a hot is hot new terrible good fast excellent easy amazing hot bad hard old terrible hard does be hot does new good do bad fast good bad small,ENTY
small bad big bad easy excellent small big does small bad good slow cold,HUM
great was amazing do good excellent be a fast was,DESC
was be hot a was had good new had new do a be small easy hot was be big cold have do slow excellent hot,NUM
excellent does good new the cold slow hard terrible slow have big amazing great terrible new have the terrible,DESC
are hard easy old easy was was good good have hard cold big small have terrible had,NUM
is are hard the good fast the amazing are big easy cold,ABBR
hard easy be a easy fast cold was big old hard do great excellent have new does,ABBR
excellent have amazing excellent great great hot bad slow are bad good amazing hot cold are is great old big be fast big bad is do was be hot small bad are old,ENTY
slow do does great was are slow are was do small,NUM
small is cold does new big old slow are bad small does great a had small is do good a do had fast does new hot the,LOC
hot great hard slow fast excellent big easy does big small slow had amazing easy slow was new new fast good new fast amazing bad the hard excellent do easy big does big,NUM
amazing had old a small the hot are big big be the are do bad good excellent slow bad small big hot,DESC
new be excellent be the terrible is slow are easy new are big do fast,HUM
easy a hard small the small good do terrible hot had new big small a be,ENTY
cold great a have fast do the big had be new old a hot great bad was hot small are do slow had amazing a old fast easy does good hot does a cold hard be fast,ABBR
hard a a a good are do bad great had was the fast are does be,HUM
a old good is slow does is was easy had do cold new does does had terrible slow have hot easy old cold hard do have had old be be was was cold are new,DESC
easy easy small was had big be great cold fast,LOC
fast does is amazing excellent hard do is have big small small small a small great terrible a small fast small is slow,LOC
was cold had great terrible terrible cold does cold fast be bad small good bad cold is a hard do be hot the small the fast do terrible are hard had was great amazing do,HUM
slow terrible easy was do big amazing cold old amazing be are hard,ENTY
fast big terrible terrible fast was terrible new amazing good be a new is hard new was do had amazing fast slow new bad good a have amazing be are slow does does great hard,ENTY
good is amazing big excellent good had does fast slow amazing does are do had,NUM
a easy amazing hot the hot have was old was terrible big hot does small terrible a slow was excellent a excellent slow great cold a good slow,HUM
fast big terrible have is easy terrible cold amazing amazing do amazing old old fast slow hard great excellent bad bad had small,DESC
a fast does the a bad great easy cold fast slow hot the good cold hard new cold the fast big old a a a easy fast small excellent slow old easy is do new the be have,ABBR
new the does the was the small does excellent a are the easy slow is great a easy great cold a slow terrible slow is was the are are was excellent slow be hot had new,ENTY
had easy had had does the excellent does hot easy does terrible is was cold had amazing have cold is old is slow,NUM
amazing a amazing are bad does easy the cold slow terrible old small easy have terrible is slow,HUM
had new excellent small new a hot is have small hard had new is excellent is terrible terrible slow the does does bad have slow great old fast small amazing amazing was excellent had are do,DESC
small have excellent had slow amazing big easy old great the does a is great is was amazing be have a is excellent big be bad be great,DESC
slow be cold the slow excellent amazing are small does hard are hot a new do small the fast excellent new a cold a easy easy cold do is a do bad do fast slow hard new do,HUM
bad excellent new hard good good slow hot big fast was do old,HUM
does terrible do is easy big fast a be slow had new new a a cold do old have the amazing great fast hot hot small slow excellent had old good a old small is a be,HUM
easy be bad small amazing do was cold new is easy new easy small amazing excellent easy slow is cold be cold small hot do are is excellent the a,ABBR
had was do big is excellent big terrible was be are have does have fast cold bad are does had old new bad is does do fast easy excellent,DESC
had have have a amazing is easy good a small cold easy good the have good hard fast was does a was new great easy great great big was have,ENTY
the big excellent good fast new a bad terrible hot amazing have be a a do good do the cold a have hard is small are great,LOC
good the terrible hot a a do have was easy is great hard a great slow does does be slow are the be is was be bad is does small terrible bad great does good easy,LOC
do the is a old hard slow do good a the had hot amazing have the great new great amazing new big big does hot do good easy cold have do,NUM
was had have are be great hard the new is is old terrible had fast easy be had fast terrible was old,ENTY
does are small cold amazing the old old big easy,LOC
old be a have terrible great a fast excellent does small amazing does have be terrible is small great bad new does had hard have hard,LOC
hot easy a do slow the amazing hot hard was do excellent old are do terrible the big have amazing old big the slow,LOC
old do are new excellent amazing new was terrible terrible amazing had be slow the are the,HUM
slow old the slow be a does slow the was the does old new,LOC
bad bad new terrible fast hot bad excellent great excellent are good small old great be had hard,LOC
excellent cold cold slow is is hot amazing easy is,NUM
do hard good amazing great have old are cold have great great excellent hot new the good amazing have was good bad hot does bad,HUM
was have have amazing had small terrible cold amazing hot is had,HUM
hard new is does a have be the easy do old great slow do old big is bad was good cold cold are good fast had had old small amazing excellent cold excellent hot small,NUM
are slow hot small hot the the hard old have had have,HUM
had great small does easy easy slow big old hot a small excellent amazing do the does are hard old,ABBR
was is terrible is does hot was excellent cold the does be hot amazing does is had great great,NUM
slow do new have amazing terrible excellent fast slow small bad cold easy are does fast the great,LOC
terrible do is amazing a old are have bad good had new had do do good hard new hot hot amazing good small was be was great,HUM
excellent do have have have new do does fast be terrible old slow amazing do small amazing does small hard cold bad hard big amazing terrible does new fast is amazing old big slow the was,LOC
have was easy old do terrible cold bad have good slow was a small,NUM
easy are had cold excellent hot slow was had small do do hot had small had hot a hot,HUM
bad had hard a easy be the had cold are have slow bad do hard good cold big great fast big terrible a fast a amazing does big be,ABBR
small does the cold small are terrible have a was amazing hot does are do,DESC
are old great hot have small a have hard amazing hard small slow good hot cold terrible great new the had have good hot big small fast bad had old bad hot hot have does easy good,NUM
are amazing have cold be excellent the the be are great fast bad great slow hard be are old great do big old big,LOC
the the are old bad terrible big do old are slow old be excellent slow are,ABBR
had hot be is good excellent do small hot good hot fast be big good great had hard was fast easy had old terrible had does good was had old slow be be was excellent hard,ENTY
the was big was are excellent fast have easy does cold new good be slow hard hard,LOC
do have amazing have easy do be is easy old the are hard,ABBR
hot good hard old big was does the hard easy new does have the hot fast small is was big old amazing easy cold slow fast old a great amazing easy big a small good,ENTY
hard terrible had great great the the old hot bad big be hot the terrible does old good old have big amazing the hot have the hard hard cold fast be terrible amazing have was,ABBR
new hot big fast hard cold good be fast big does,HUM
small terrible is bad the do was does great good have do cold great bad had excellent,NUM
great a do slow hot hot good big new amazing terrible does old have amazing good terrible hard have terrible hot cold big the hot had hard excellent a amazing is a slow bad excellent old new,DESC
small bad good old are fast slow do cold fast have are bad hard small easy hard are big are be good great a new big hard do hot terrible are bad,ENTY
excellent slow great does does was hard fast hard be was is great do had be big had new had new hard be bad are easy does have good fast easy bad,ENTY
fast easy had does does do a old was old terrible are slow have is hot excellent a excellent cold are good,ENTY
was be bad hot small are fast small was old slow are hard is be are are does do great new fast small a small good is hard good,ABBR
