date,temperature,humidity,pressure,vibration,power_consumption
2020-02-01,7.583875114183924,22.644971193828987,82.73919612044098,15.054721871533031,14.523571818202052
2020-02-02,8.956597638122865,22.9359067214255,82.91800305122602,14.808853341075892,15.373782355188952
2020-02-03,7.857931192883947,22.824484900648976,82.99905818934172,13.521779739850444,16.257879859424694
2020-02-04,8.114499045791032,22.24440588833249,83.0577091255822,13.210010445806262,16.816740777622776
2020-02-05,7.8778549809739165,22.376775569798767,83.46544505124675,14.077186114231502,16.206551321891837
2020-02-06,7.565335200335661,22.2631927606622,82.74381124539862,13.589669649096066,16.13973490604774
2020-02-07,7.954621031473205,22.17656425690589,83.21106784060305,12.896187862271411,16.140158144929437
2020-02-08,7.756974375644937,22.167710537184984,82.6040736080402,12.722844820757524,15.385937866331416
2020-02-09,8.610625493405317,21.702639709123453,82.0790976924132,13.180775276900068,15.893368037870484
2020-02-10,8.627755895856307,21.92712280349903,81.65436128779561,13.13375235835511,15.50585174608215
2020-02-11,8.900014663490543,22.021281799223527,81.55273353251445,13.192098960662934,16.76791830043649
2020-02-12,8.79631755577102,21.902181651142165,81.02769092039733,13.381881494910147,16.38702527682641
2020-02-13,9.798294378943138,21.55423127623304,80.93770689935269,13.79181585535076,16.620036842831496
2020-02-14,9.098809055501174,22.5835371841266,81.01784165588285,13.56177827262616,15.776449001016376
2020-02-15,9.143406106611835,22.337781719519462,81.64885976629293,13.594705446928273,15.175666289838976
2020-02-16,8.72890208660217,21.583514404743006,81.24929476917163,13.423451832227903,14.512565603294266
2020-02-17,8.107868808165112,22.273794775286213,81.60231566281252,13.371210938801989,15.18430319188531
2020-02-18,7.793589101751039,22.925462543950132,81.2924535584402,12.760516554145667,15.054520658227878
2020-02-19,7.654351649693908,22.471085783248018,81.18175911197142,12.600895553581875,14.784718980584522
2020-02-20,7.433981119475762,23.21085664434058,81.35208952759704,12.77644718487203,15.706180624718264
2020-02-21,7.537844932419636,24.102354670937032,81.81394776892645,12.57576263291483,14.90369486253823
2020-02-22,6.432738519976608,23.92411065075479,81.95973216369134,12.166051291799127,15.74760570722292
2020-02-23,7.012336644908114,23.76349359955003,81.92982088431705,11.277049010298084,15.644202979825668
2020-02-24,8.000366409380028,24.5741808257261,81.63516649180478,11.500676012294702,16.24847717525672
2020-02-25,7.901040541264162,25.075098718282234,81.11212175437105,11.520437941214466,15.743421525021262
2020-02-26,8.280010748670833,25.585940566460362,82.12558879057958,11.388340020006181,16.226026742784796
2020-02-27,8.36930873811905,26.383288998191883,82.23114327382022,11.578580646268176,16.34263548703607
2020-02-28,7.351728314941404,26.043642327459395,82.85105001709401,11.832334948015005,15.295208324821264
2020-02-29,6.895603303801998,25.491789411096903,82.94957636894634,12.386125961367394,14.109778534001972
2020-03-01,6.204907188366441,25.718655756188525,82.1805776304954,11.88000817902352,14.915677047479491
2020-03-02,6.031395272721088,25.25330347981329,82.99822864412546,11.678672839282434,13.72553521228296
2020-03-03,7.062109385080079,25.667145153795214,82.46198303467192,12.191506896341517,13.899485226379895
2020-03-04,6.621039343079107,26.36057182096436,82.63977968297283,11.29821259475704,13.390866482487649
2020-03-05,6.355223408109858,26.34005812569901,80.96294967782151,11.871828955300442,12.827641082593862
2020-03-06,6.480794846757567,26.358546093477596,81.40093483847582,11.511032350396613,13.580048079047657
2020-03-07,6.262253190068958,26.377374968733648,81.49942631484856,10.71198424297102,13.496760405251985
2020-03-08,6.618880630673207,26.399687819835357,81.19654912832398,10.619325634028979,13.094839123032385
2020-03-09,7.1009013660157985,25.458179541961027,81.699856112673,10.473669164349554,13.048435418981143
2020-03-10,7.417525876651979,25.004802037951023,81.66662598888036,10.840290085713525,14.13655402021482
2020-03-11,6.640917064104809,24.948647233990265,81.50611360632249,10.780541335516327,14.211786152398988
2020-03-12,6.391195627499259,26.240182502452857,81.77593376456137,10.507112818047535,13.886852257338727
2020-03-13,6.228808480247797,27.06365771520022,81.42636004299216,10.167073399399396,14.089830752676587
2020-03-14,5.74860211844683,27.222207290911403,81.07150618895209,10.30549187527889,13.46582794615696
2020-03-15,5.903565159295415,27.784392645925728,81.15480050117779,10.390562330575769,13.78957665570843
2020-03-16,6.389615932854934,26.941922961413194,80.94910411469971,10.480734985933509,14.265024677966196
2020-03-17,6.543930392935055,27.255018224085912,81.37847105363873,10.26005929898745,14.043331695669515
2020-03-18,6.052730568280875,26.92113258342186,81.85532970350775,10.640136594589716,14.032761647157212
2020-03-19,6.343322961916729,26.864786631068018,82.706830852312,10.464930191291339,14.167571879150502
2020-03-20,6.707999429764469,26.776577613884882,82.79244775200809,10.848697599403188,14.21215004616996
2020-03-21,6.936383917386397,26.666939023607824,82.82722083372624,11.581654995016791,14.68387144954551
2020-03-22,7.333639185353389,26.3189337365735,82.15341053407789,11.793748663218839,15.134685179661119
2020-03-23,7.403777445922014,25.769814855760174,82.12795599142098,11.466325402002902,14.999591458945686
2020-03-24,8.329552719480208,25.26852137819335,81.03812810267608,11.71729721042568,14.64943502438721
2020-03-25,8.166866638699972,25.863361111910244,81.25889804595293,11.563329225485267,14.117948083156005
2020-03-26,7.441259557029225,25.270629771726604,80.68040435127213,11.543466443349264,13.745788119148326
2020-03-27,6.919911468795078,25.351869758347764,79.59499422133807,10.979971986664506,13.157754379674511
2020-03-28,7.755858390825903,24.784892430057987,79.44266068704937,11.145408095174247,13.788437163854827
2020-03-29,8.247042125711033,24.063580399243094,79.41991602760714,11.054023999380089,13.986027633798855
2020-03-30,7.985399709124366,23.76794542199731,78.78663906144422,11.233651798735302,13.546967250108096
2020-03-31,8.277157877381029,24.0833413555599,79.1709580326671,10.399282020688467,13.604816212315082
2020-04-01,7.997305473274322,23.457363883994603,77.84856278244514,10.293533192216309,13.554001902622922
2020-04-02,7.3270215543639505,22.774807508286415,78.99894963511787,9.25459747599739,13.897647841376568
2020-04-03,7.651784221044233,22.4925574279666,79.2047723464868,9.33828914318271,14.339823436971061
2020-04-04,8.026235034998876,23.258684985810092,78.62668178428156,9.783961421939564,14.981594062845188
2020-04-05,8.243499682489311,23.940248061938828,78.16317191281993,9.916765387816753,14.446041102920795
2020-04-06,7.786854774002821,24.628544352145504,78.10721520862995,9.649334191521119,13.745470545717637
2020-04-07,7.293126443638718,24.521745219808082,77.9201800010625,10.193537151874715,14.211462808858963
2020-04-08,7.396729542384115,25.1521451794159,77.61910303085676,10.330671898005802,13.854056360068876
2020-04-09,7.190190399251826,24.626013479938635,77.89273163426836,9.751221701795423,13.664615086807352
2020-04-10,7.262874339814774,24.07624260913552,78.54932271967628,9.816546239350519,13.714017738971169
2020-04-11,8.513065587199087,23.791637131076804,77.99740047197369,9.520932071136182,13.883470127242907
2020-04-12,9.324231242041428,23.362372369015365,77.60736633392267,8.430026297289995,13.53707832221373
2020-04-13,9.640842808303177,23.369872243398394,77.43477907323125,8.135207562671724,14.181316990718953
2020-04-14,10.030874726421667,22.7357289428594,77.84791880393685,8.382164246840741,14.453831078972083
2020-04-15,10.114740289860269,22.804213090623417,77.91503855517075,8.056947426893547,15.23731895842753
2020-04-16,10.422372805640931,23.60777932910104,78.05818163017352,7.4096533718923965,15.608528752285784
2020-04-17,9.760072243867372,24.06937307721293,78.23015330538159,7.111351272920148,15.996327814009012
2020-04-18,9.936366614270034,24.09002967129754,78.02773432259643,6.8354974774796275,16.643364488319417
2020-04-19,9.81656874021282,24.23100793675942,78.97537074214273,6.456786084242637,17.148216576575713
2020-04-20,9.962429855271491,23.986328351547687,79.40668896329753,6.611869854148157,17.945466018132258
2020-04-21,10.195243132001464,23.868697676837613,78.56167904384925,6.160383163902148,16.870475235027936
2020-04-22,9.61425009308442,23.701015520987912,79.53294918541268,6.512298092481549,16.584889060792293
2020-04-23,8.981530194507656,23.69111854914265,78.9398890637575,6.439172862129759,16.048641643729326
2020-04-24,8.79582167021752,23.84894931615293,79.20363410889404,6.287332857337001,15.207483178903445
2020-04-25,8.794300269828538,23.201119081696906,78.94998402551033,5.267836917205976,15.555984936601961
2020-04-26,8.46327080512274,23.72423759345147,80.23040628188062,4.876703480267301,16.550624238998974
2020-04-27,9.90006986864779,24.54106722731576,80.35025304870807,5.34455933810538,16.369397109830274
2020-04-28,10.469607086924505,23.325704391404003,80.02756047413631,5.352354418272807,16.393747966139795
2020-04-29,9.854045828932854,23.52231190353359,80.40599851492509,4.938324780085468,16.585569322957923
2020-04-30,9.833161024127063,22.79910098441008,79.9602593908204,5.808016107626354,16.252433695417345
2020-05-01,9.771160397200601,23.813626980591554,79.79307440003971,5.921519050680677,16.347770962520247
2020-05-02,10.02718183858833,23.56802301814257,80.78665923736249,6.660247417496979,17.27564057497818
2020-05-03,9.529631843280246,23.851808600099524,80.47053192221327,6.869882230988791,16.969558209963647
2020-05-04,9.463016127627512,23.212231420205573,81.31381824803991,7.001401365482446,16.688993420716358
2020-05-05,8.653600293444,22.482068400863664,81.03764674539272,7.23198425542393,16.430708932539286
2020-05-06,8.413476272443729,22.93136734651223,81.27098706544783,6.972420406373706,16.243874967245446
2020-05-07,8.031545003716197,23.115744800735055,81.31300437142406,7.232200192374668,16.335537305234563
2020-05-08,7.936201543801706,23.53692351150527,81.20168659165545,7.029494604945638,15.800135121447106
2020-05-09,8.710920058139168,23.552757461111234,82.14399646624332,6.440032351529963,15.806488159954611
2020-05-10,9.090657323706369,23.16511591484206,81.46334699974588,6.480812942557733,15.582773424826433
2020-05-11,8.83162562229706,23.28173814574036,81.35019261566279,5.947034143346002,15.747725191484143
2020-05-12,8.710836406843153,23.15220715183963,80.81932102841785,5.1411887971426875,16.049223513123053
2020-05-13,8.317787777058747,23.080065969733187,80.23002662632152,5.5342959340972016,16.116944516935515
2020-05-14,8.671605805330373,23.28646391462174,79.82094299773513,5.8766090508969455,16.393410536563604
2020-05-15,8.081819411827183,23.52699794965837,80.18930479393511,6.50595374051203,15.886100691913008
2020-05-16,8.554897568043216,23.91996110560967,79.36054699370686,6.162754860139712,15.874635429950656
2020-05-17,9.210256307659957,23.053179371829312,79.57612743110391,5.852010372963504,15.932081680903625
2020-05-18,8.933367017631355,22.858802458456356,79.25324845084542,6.080257825517927,15.850950266897131
2020-05-19,8.771695473157227,22.5394069197477,79.88898479605993,5.808924071540366,15.619223271328531
2020-05-20,8.980239044442598,22.42901114472365,79.73360431293887,5.211142803132672,15.549390288992425
2020-05-21,8.349890523816384,22.475709623220986,79.68549430267375,4.913994650798379,15.872539738826113
2020-05-22,8.184212959432562,21.899881553262137,79.76430808630245,4.214896939783747,15.537682123325347
2020-05-23,8.32389318580657,21.48273811506757,79.61422308096824,4.027177698848572,15.597971940188483
2020-05-24,7.672736852928452,22.152267464749503,79.0391034838695,5.202003527797235,15.988976055214035
2020-05-25,7.2885270958508785,23.001569874616354,79.16543425311903,4.298848677668191,16.379820732899052
2020-05-26,7.282898951288892,22.912834235785812,79.18134970263856,3.5801113202135184,15.931650198244858
2020-05-27,6.618854127426969,23.258210088206567,79.48553284774933,5.194314586021861,16.02831332276239
2020-05-28,7.532578025619957,23.648675869057545,79.30592618151229,5.553363755908203,16.063593462031616
2020-05-29,7.131451002538402,23.317122777557778,78.71503383774802,5.976372519036447,16.191169348251023
2020-05-30,7.524727245369608,22.722482125664737,78.17185162717998,5.73909118631097,16.552690978973676
2020-05-31,7.524106294420479,23.117050916949918,78.18004062675874,5.604838773540283,16.22865197097635
2020-06-01,7.300207510201243,22.819777792492925,77.74740239624745,5.736667265745041,16.723626639898804
2020-06-02,7.712748743160045,22.503336166044523,77.74383425332273,5.658890724447584,16.485177527377466
2020-06-03,8.366185230281816,22.764287265252143,78.39267048890056,6.06651699143921,16.60285351216561
2020-06-04,9.021107354637511,23.087340378124768,77.72757994103428,5.205945754049626,16.503530554980607
2020-06-05,9.78179754905109,23.320425324136032,77.35653784237695,4.912939110875326,17.190504274333275
2020-06-06,10.61757892885059,22.622275953972114,77.83087444694989,4.940424772053872,17.253382421239188
2020-06-07,9.644989994641508,21.527520271922032,76.77756338433126,4.646907409438953,17.61404773512846
2020-06-08,10.381727701496299,21.58616073655865,77.00151895509781,5.255682174949033,17.211514419133554
2020-06-09,10.09084320223419,22.34867376232089,77.7155009405029,5.8372205712212235,17.13956037741228
2020-06-10,10.460685734930063,21.959472501081816,78.07605531866774,5.729258749829176,17.406210804501214
2020-06-11,10.403039104264126,22.51577121122477,77.74564954859284,6.359766340714222,16.61045193074161
2020-06-12,10.256014174846499,22.349827201418996,78.17669720354026,5.596742259668218,16.414379535862032
2020-06-13,10.632392912298293,22.101821031386876,78.15681536817283,4.5016180567349195,16.063494713324573
2020-06-14,10.713523038884718,22.339955108161607,78.34926555008292,4.663390022295605,15.370812198770015
2020-06-15,10.336935912864263,22.70109634126186,79.37741900509758,3.7722352261808076,14.389941247098175
2020-06-16,10.990987440509247,22.9308336402426,79.96381647986016,3.7992466086789847,14.54535116829015
2020-06-17,11.020947024045658,22.933363240097286,78.72603400769306,3.916007441663748,14.16161259012081
2020-06-18,11.015908677426587,22.62969091430644,78.88073580714148,3.5373451130862854,13.126335322912581
2020-06-19,11.572776819652228,22.447105846145487,78.58927700137362,3.967019441011649,13.482401380556663
2020-06-20,11.45085972133989,22.75633233845809,77.98576041227139,4.162956287834184,13.17605325575007
2020-06-21,11.05117026162467,22.70668380078009,77.66191404266564,4.270240450602289,12.869222814294798
2020-06-22,10.40609155303579,22.81474915736337,78.0397849186425,4.156508164684093,13.471382973705673
2020-06-23,10.877261064872524,23.514789779299317,78.17712770703166,3.6043298682511775,12.940818332084515
2020-06-24,10.418119781537142,23.747984413422017,78.26889958259626,3.9328649847497665,13.055896050286398
2020-06-25,11.569402015228299,24.588760891939145,79.53219081260038,4.20500780310287,13.321910909425227
2020-06-26,12.275706815060369,24.401865154520618,79.46379662399896,4.566373555494055,13.659056536273816
2020-06-27,12.62531580496448,25.550348077346115,79.48306485761664,5.3155221263633585,12.614923500823398
2020-06-28,11.677003665074803,25.375426775828245,78.58032459842451,6.110338651987417,13.062422678229202
2020-06-29,11.445812012787318,25.64454277875437,78.84597418850305,6.520728988583166,12.843479083895026
2020-06-30,11.34873625853874,25.87999559041024,79.11603106906877,7.614763563908856,12.767398978999136
2020-07-01,10.713694260368488,25.242302028410528,79.67004596142044,8.023361671653646,13.199880070359058
2020-07-02,10.950768156568024,25.29034345100452,79.12266497706611,8.291678373745588,13.369907502438767
2020-07-03,10.703758185689955,26.36321788324739,78.93086871814721,8.484970090964488,12.781255968907736
2020-07-04,11.667106659725412,26.23657377051417,78.68585475152483,8.444415512320111,13.48981747790215
2020-07-05,11.198181205900159,25.761107095335028,78.90436119138676,8.603700138593322,13.517679369825306
2020-07-06,12.184134282805946,26.316525332806172,79.0257675973717,8.668229494781935,13.810240841754648
2020-07-07,11.633914811147791,26.306068602581977,78.98010440420491,8.529243608963792,13.240491740528963
2020-07-08,11.201076795854835,26.7732265771223,78.90748017203867,8.526837255828964,13.2164469392868
2020-07-09,11.734484081444165,26.708130452839157,78.75180381772749,8.827739211775981,13.046720380368985
2020-07-10,12.228439710742027,26.475034731739296,78.78306523585147,8.37151433013705,12.544968446523187
2020-07-11,12.09416303075485,25.672688975204654,78.35739492539504,9.080102911673226,11.938559343040797
2020-07-12,11.979908267224694,24.957522617040848,77.89487761030031,9.114779513227123,12.145898356216616
2020-07-13,11.651107930540276,25.10690423631955,77.95672619149755,9.340229722671202,12.091349095765324
2020-07-14,11.400880678662862,24.580734304074998,77.86318272693245,9.241038055646548,12.337364074924775
2020-07-15,11.923750852506634,24.03942634780204,78.05777509431482,9.774940051865936,11.978011890920445
2020-07-16,12.54271674601258,24.29238365239594,77.33617307827785,9.976561582956892,11.6800417667339
2020-07-17,13.152189331827003,24.690763092258234,77.39690128622513,10.393385002442201,11.733064168659205
2020-07-18,13.619018436828046,24.003322597923795,77.0954813189977,10.603750952819231,12.078171068601616
2020-07-19,14.051607374202806,23.773874614746717,77.65118699146728,12.025430289400111,12.1055364183516
2020-07-20,14.409388311783818,23.40297881910932,77.01529195424166,11.635496237218291,11.882442455265505
2020-07-21,13.556289351540965,24.14457339359496,77.05322718043458,11.764081151857054,12.55758516378639
2020-07-22,12.927228187778532,24.363312877248063,77.31022732942083,11.321042979181929,12.162422405498294
2020-07-23,12.534354685091973,24.554328327756338,76.77237296730519,11.554586048137672,11.654378939140141
2020-07-24,12.170612738367222,25.00095240695527,77.12804714838613,11.527314266100333,12.126581515470107
2020-07-25,13.50963897811545,24.324690492608262,77.0535935833928,12.155858469795957,13.056547367821167
2020-07-26,14.79282627045911,24.085634834209397,77.56776308683555,11.704300500478501,13.512006216824682
2020-07-27,14.733553464774673,23.10210335851399,77.94573797436733,11.940239975937518,13.230062360550958
2020-07-28,13.964156336835188,23.154202514430704,77.16642174654551,11.660917023818783,13.674652694929673
2020-07-29,12.918146005935341,23.01895575885835,76.9945021453827,11.02279671461804,12.95193132355897
2020-07-30,13.232044073406723,22.422456572675497,77.56719094586533,10.214035792325127,12.282501050039533
2020-07-31,13.626952369699158,21.916184451496015,77.8660898977151,9.080960604162037,12.719920676953468
2020-08-01,13.976342860259344,22.067069966363363,77.98414967588306,9.495579545138241,12.58981873167852
2020-08-02,14.19392699235412,22.526420918773916,77.78053056499613,8.926552106451386,13.000491962175882
2020-08-03,13.657748414067292,22.434447674379072,78.27341400604459,10.471287921683837,13.229088275240317
2020-08-04,13.779387143407682,23.093943836153915,77.69454511659718,10.576236815364357,13.19586066220469
2020-08-05,14.566184450777271,22.900744630135208,77.89954409315749,10.343038585870852,13.023054881548294
2020-08-06,13.481541890514649,22.630433195950587,77.76144602408392,9.847590093202328,12.904766211751351
2020-08-07,12.841115845290975,23.01242964589104,78.08630113963417,10.466604856474582,12.971369984365701
2020-08-08,12.602753206720847,23.034121020862543,79.50039595418758,10.748982640010547,12.33571547128524
2020-08-09,13.137723000416766,22.9960222501536,80.48545068600075,10.275216702775136,12.652280083061886
2020-08-10,12.63753356977621,23.257350837473684,80.25811804662408,10.500775979294875,11.903560925301813
2020-08-11,13.450502029738349,23.86435698353814,80.82035203717808,10.247920984589419,13.083411146086801
2020-08-12,13.656259270385608,23.97306440741421,80.71094428933125,9.980048445279232,13.634275000665422
2020-08-13,13.245517875049416,24.11021149338937,79.81692340489934,9.992941583575421,13.260846081667278
2020-08-14,13.273750252708796,24.627135056582137,79.38271527303978,10.309547030827567,14.01428841827805
2020-08-15,13.464918650883035,24.484647345319907,79.24256736705134,10.199149930311512,13.594974864375938
2020-08-16,13.5132014015241,24.48552094071891,79.37002273449119,10.666449032336857,14.238737294973937
2020-08-17,13.971322906557518,24.3903679533354,79.07734269685403,10.84414101550631,14.41442902523676
2020-08-18,14.220732176099753,24.56838738942712,79.51598383142637,11.265288858399455,15.117852341242312
2020-08-19,13.002496395962655,23.42005828679057,78.98015656373188,11.792229706293273,14.483739833772239
2020-08-20,13.261693113930153,23.812923799685205,79.38569574584191,11.818906520154659,15.01204822530105
2020-08-21,13.023167955939439,23.971296339226626,79.030325683845,11.46910637201703,14.071318600887729
2020-08-22,13.164571960835397,23.91120427609816,78.60822139031893,11.82325513621312,14.025746651260135
2020-08-23,13.342383158945454,23.759514378532604,77.99230176515691,10.702154072279203,12.981158081215776
2020-08-24,12.890401372570242,24.563558933418737,77.8932023539258,10.756765658667389,12.754161748950242
2020-08-25,12.527074759709919,25.354540180263434,77.7848307651408,10.738894309515178,12.746511673662337
2020-08-26,12.604817496142598,26.27454712431675,78.68304574591185,11.084246736940392,13.341538968893959
2020-08-27,12.441400338027872,27.01086059950896,78.60293627754618,10.590495171692154,13.05703354447035
2020-08-28,12.854901215094852,27.038433086229986,79.66032923940529,10.757052652403617,13.739769694991303
2020-08-29,13.63767949085274,27.3430907252581,79.49963044781111,11.283286097031546,14.486786356124286
2020-08-30,14.055544405804966,27.649685405070592,79.56374512368143,11.380486316804566,14.06238628779105
2020-08-31,14.512221017529303,27.827705706236305,79.06155411742411,12.116928909216671,14.845764425219873
2020-09-01,14.128087166051873,27.356389228097104,78.94917576594517,13.124142262663502,14.296606613809306
2020-09-02,14.431631086169011,27.558898172385504,77.81425628351364,13.035557562677035,13.292248705882356
2020-09-03,15.406277724349874,27.33349147437406,77.17177178089136,13.330002198189238,13.236152871168994
2020-09-04,14.908591858643259,28.16499792763502,77.53731925585437,13.171027210030887,13.121136809589228
2020-09-05,14.25703863770201,27.84814623121336,78.81451005549712,12.966907649490354,12.812021516778067
2020-09-06,14.50289829880968,28.237366899181083,78.47957904870867,12.8840864509053,12.411010326487592
2020-09-07,15.840869936496002,27.605408922461823,78.90176882841811,13.132174817713066,12.643122883514632
2020-09-08,15.088012273587719,27.82374347914632,78.55449271553398,13.253794069338541,11.82044590856299
2020-09-09,14.673942841185895,27.452133204756343,78.3073184923569,12.58878185204101,12.052374325629174
2020-09-10,14.11359797210055,27.34733869185225,78.4796166381789,12.271708545901001,11.955663702546456
2020-09-11,14.026374620215464,27.94337291017615,77.85242968948397,12.844601508421196,11.340409393168756
2020-09-12,15.210814382414839,28.397334882013688,78.28503223633557,12.789026973584019,10.979616374145671
2020-09-13,15.501416599572094,28.85032548399758,78.98375912493137,13.207590283490202,10.363324074248006
2020-09-14,15.282359527393591,29.06261543952664,78.94768969952767,14.337819198803697,10.747453023171676
2020-09-15,15.340961170024265,28.764041284264785,78.93724750623777,14.331786650907304,10.538895005902333
2020-09-16,15.351496571940299,28.940900229951946,77.55378834924164,14.643037013420939,9.853265082188553
2020-09-17,16.196377616616314,28.092583201616762,77.51821334150135,14.302174404346353,10.15652951353681
2020-09-18,15.13927754715866,28.470173770360745,77.35456022242768,13.820530704705982,10.400892539275677
2020-09-19,14.987523313204697,28.21626080744927,76.70865983513713,12.527739825872489,10.09463541310648
2020-09-20,14.639734458050969,28.086303525737534,77.1933133905343,12.313352881501556,10.43450045785114
2020-09-21,14.769585908023895,27.937266684984927,76.35527122866786,11.373676785858535,10.33071353565295
2020-09-22,15.037485817053582,28.43182580139972,76.75590119765998,10.82861232798573,10.736017658501599
2020-09-23,15.115836990210937,28.487790719865654,76.61816725584298,11.54026000554165,10.02199459428357
2020-09-24,14.955908529461066,28.23192996680947,77.50489697905789,11.822463441221984,10.399080461395
2020-09-25,15.596192945108841,27.480613776213072,78.40897359833926,12.369019104183092,10.697279061964444
2020-09-26,15.516905211011132,28.103768033732987,78.88046517712577,12.454053932867946,11.590930625134632
2020-09-27,15.571837757501942,28.400930116504206,79.64772539863137,11.818539521742938,11.50569466007648
2020-09-28,15.57993718595751,28.803019280418052,79.82914162884481,11.045566441546825,11.421103570472809
2020-09-29,16.15519431604284,28.249750205660273,80.77935172856962,11.176122421526099,11.464653290023064
2020-09-30,15.694110024399862,27.535247737952048,80.59168928896622,11.418395939557978,11.63987696686078
2020-10-01,15.647831975305508,27.239984190214667,80.97642599490412,11.87599296993708,11.62854981178901
2020-10-02,14.612370709198036,26.754778098099173,81.13228843509499,10.903999866878554,11.932078866819477
2020-10-03,14.661868928931987,26.378898003310688,81.40323564590688,10.963364197957146,11.665274366003363
2020-10-04,15.222050648015689,26.81713109349637,81.03795852595049,10.521692550969366,11.945410222222158
2020-10-05,15.860305834007427,25.796987053805598,80.79464837937014,10.887047491214691,12.365405346407737
2020-10-06,16.15422770346022,25.125707033901982,80.80032089933769,11.456928647125,12.860047052073094
2020-10-07,16.50007124430642,26.20626531973415,80.83852922996908,10.748845415594522,12.995255879662002
2020-10-08,16.7711580274796,26.290876622927883,81.14136556188579,10.899362928322546,13.173367922344733
2020-10-09,17.417679173809162,25.933687906992176,81.33176682449623,10.651211681341245,13.064893350968198
2020-10-10,18.540388645803205,25.41468483874831,80.9617144461549,10.755697802049939,12.96335163428385
2020-10-11,18.468091868405935,25.37580838752007,80.55784683415972,10.564689877596752,13.611509513679474
2020-10-12,17.934323042744957,25.42685863512889,80.5888930652871,10.21702324799673,13.15867931872798
2020-10-13,17.46134183957238,25.911000590211803,80.5470771497556,9.80164445810883,12.669043859922258
2020-10-14,16.894297325478334,25.454685638398818,79.23271478960251,9.340805708189851,12.879036200505803
2020-10-15,17.279397668946668,25.575226084297153,79.29752630735493,9.027838930936223,12.090278199085235
2020-10-16,18.477484114404234,24.85243495270352,79.50530954569055,8.941490726068311,12.21754254730298
2020-10-17,18.843455324171984,24.48954936956149,79.87092922912262,9.927350087048614,12.025855344648381
2020-10-18,18.5039882741644,23.69829881247747,79.99421962626153,9.481183235294015,11.677023081308597
2020-10-19,18.915584674844034,23.426637734551935,79.96482201132952,9.172077100942408,12.355972052706745
2020-10-20,18.805686105669697,23.782346363687417,79.83085376522851,9.255509777605445,12.385502512951842
2020-10-21,19.519001791062813,23.883462325451475,80.93396275705109,8.974563468010064,11.410522449280402
2020-10-22,19.47616989737506,24.313018833676644,80.66510317366864,7.9010948728229184,10.748070822550172
