date,temperature,humidity,pressure,wind_speed,cloud_cover,rainfall
2020-02-08,43.67601005753398,26.698468669142773,57.653627818439965,41.20726590208802,94.10864316290265,26.675352074269473
2020-02-09,43.240397769538276,27.24832621296393,58.28451747013873,41.187813334944195,94.6610506105186,25.508027857817908
2020-02-10,43.1837714575301,27.456744500237615,58.443313496660984,41.179955478987836,95.12893918773898,25.721284307060557
2020-02-11,42.677637792088554,27.703611076125153,58.660271095074556,41.68045859496906,95.47886852030841,25.636366467563143
2020-02-12,42.21547160371338,28.25805221765672,59.076475946139006,43.18566335832879,96.23302226281183,26.111920254178514
2020-02-13,41.746600053149635,28.863930137559315,58.25674406537355,43.09967969520239,95.5393104797288,25.87397776205288
2020-02-14,42.317827613012824,28.388856329793626,58.056344376566884,43.38392425164131,95.18162309020994,25.687966415051115
2020-02-15,42.22984672899448,28.757335304232196,57.891690159713086,42.96055106352369,95.12268777974704,25.7670092616859
2020-02-16,42.45408308761721,28.97404206029436,57.57690886227152,42.58291956925172,95.4694244166172,26.109022672474325
2020-02-17,42.60702942102166,29.63002439670881,57.73558946845385,42.07279668714038,95.92988058101064,26.684349552503587
2020-02-18,42.25033160661303,28.986602492734058,57.56670235732474,42.74252749540078,95.94104569104546,26.664007840050676
2020-02-19,42.43095377588407,28.641290933618478,58.011447781204424,43.09431576849451,96.19048262720155,26.878285174460842
2020-02-20,42.462183048922284,28.5427401567892,58.16041760219913,42.901874255913185,96.38229430925905,26.894820149718218
2020-02-21,42.07066395038699,29.244095254273404,57.826471683558744,43.008339872206335,95.48450634873295,26.747882641495156
2020-02-22,41.99262333054427,29.100643480381038,57.961348062495084,43.390581933223416,95.14265247097322,25.786664416664838
2020-02-23,42.86770317982053,29.07990040923169,57.46352144867279,43.9885835626761,94.07195624825812,25.889630032519715
2020-02-24,42.23348904923469,28.737883271348423,56.878640405952844,44.1928356714738,93.8862994212724,25.43429383194625
2020-02-25,41.98684625018044,29.129931141564445,56.760302666129355,44.23881395077124,93.84752600672975,25.869665423773327
2020-02-26,42.21695858170649,29.468118580702225,57.0469340690669,44.898306054262555,93.88066029260548,25.435600863386355
2020-02-27,41.48128153323721,29.196235635713293,57.35967489137514,44.34655911668085,93.63329006539286,25.151492464023978
2020-02-28,41.33805944536159,28.673795797600885,57.68859329962075,43.38563681311089,93.79872380528994,24.740521729901864
2020-02-29,41.87199428866421,29.05987272374069,57.42639787166755,44.013734421102384,93.79951425715011,25.007142451380577
2020-03-01,41.62687534564532,29.314265125055403,57.14818616003211,43.789114061824414,93.41929189514399,24.855531922291195
2020-03-02,42.127098948717105,28.98242301138884,55.93925519178626,44.457601098425044,92.73482043552131,25.13970426018155
2020-03-03,41.63542573024592,29.32954566527162,55.23193605365383,45.417351564149556,92.35013987972289,23.804590695942306
2020-03-04,42.31523016648898,29.649228514639262,56.0936261563986,46.344309063393254,92.48787890869188,24.80166688126808
2020-03-05,43.40379367281317,30.264219419773493,56.141966477422436,44.83823919880129,92.44133237097074,24.296510118839702
2020-03-06,42.498365054953574,30.68764625446632,55.925982746373045,45.23873472717113,92.53938403623212,24.68084920567697
2020-03-07,43.22187296503015,30.518197600208076,56.3606441713487,44.98427646456049,92.63538385576561,24.93082544178235
2020-03-08,43.12764307147987,30.137267658826133,56.603492272930694,44.65807554770046,93.22083676792143,25.28666185121717
2020-03-09,42.93120746164253,31.144870067908283,56.77516272691424,44.84406976933088,92.87813751212755,24.877761075476087
2020-03-10,42.42973861533465,30.88793881195054,56.579368739274265,44.53074071053194,93.26137369710437,24.708276754543814
2020-03-11,41.867736083852954,29.97070959489588,56.54543700148564,44.9053752662756,94.15980313554871,24.907462098006594
2020-03-12,42.22623601337836,29.36668111486349,56.8765790292792,45.56604007323484,93.41290150160678,24.909437259730172
2020-03-13,42.01543892482868,28.353009503040543,57.39645833840315,45.46503622432888,93.57120046554974,24.454767784844332
2020-03-14,41.0303256964599,28.963654203921784,57.34515803884423,45.6445133610728,93.30587882789447,24.74144939459179
2020-03-15,41.46069631679678,29.874395525782212,57.67335841304475,45.41551063504561,92.8911857213188,25.883310314926355
2020-03-16,41.55662058348952,29.99932424005064,56.846019725914964,45.64951200363809,93.96754303038017,25.67243293600665
2020-03-17,41.291726579521736,29.19747725115955,56.46364566367855,46.35812100344045,94.24306406217454,25.916506969793076
2020-03-18,41.86491817982898,29.798330953369824,56.29958195659119,46.56310581010282,94.05776183205124,26.030435567428402
2020-03-19,42.173893059088705,30.031210666647823,55.76518936776052,46.50357260185948,94.5676759738609,25.845036153001832
2020-03-20,42.42279819240868,30.64670869672335,55.53405154693931,47.15881547078867,95.0144430938769,26.248178160782725
2020-03-21,41.48462094036999,30.94170784662225,56.85724790577,46.95535838479898,95.04497026049846,26.64448838714827
2020-03-22,41.58736993239108,30.249327584396262,57.78897132493154,46.764261807088545,95.11056744444208,26.369581407020924
2020-03-23,41.93396045188616,30.58005894363012,57.16093414643095,46.4321799771249,95.04303036519822,27.086079187608284
2020-03-24,41.59911153249814,29.8025587733924,57.04022603168534,45.647835317139474,94.95802625009469,27.091418152307373
2020-03-25,41.33287136781773,29.416675416120828,56.871200131048035,45.21781017282308,94.54121731522459,27.629197426498198
2020-03-26,40.27799904609044,29.9332264528493,56.55161332806825,45.24531616975672,94.26558247310828,27.801365073837673
2020-03-27,39.19407677737613,30.42517585900565,55.883378593683695,45.35991690382054,94.25006064906196,27.82115616220237
2020-03-28,39.606653427624344,29.953243224979378,55.82113621517453,44.87608354713687,94.06700955585605,27.817002667377473
2020-03-29,39.426829060650306,29.3833879050543,55.4179644207997,44.620951719152075,93.70085967633891,28.155107750140825
2020-03-30,38.99675471259576,29.39659312181394,54.767564917556044,43.67467234718569,94.57456993918393,27.605141342611365
2020-03-31,38.73762892676859,30.39819264535833,54.43358346885148,44.76823109815859,94.79342008434446,27.790804525948595
2020-04-01,39.24522731369882,30.67862140470126,55.01439261651568,45.501599214390154,94.64182977415398,28.445913049016013
2020-04-02,40.09074362840839,31.85497898238596,54.75707059068276,45.143708726899995,95.1934859256462,28.70120322291018
2020-04-03,40.52222112126275,31.77270041650586,54.489885870830044,45.212473967814965,95.0116540977076,27.827853739180288
2020-04-04,40.47708771715813,32.21434223989317,54.499814774897686,44.7726502876079,94.75028753103115,27.13633215535279
2020-04-05,41.350368048948674,32.05636508780009,55.03733956623006,45.28485506364207,94.24596326906023,27.146837245861065
2020-04-06,40.937153731289776,31.656306020102242,54.32938466588844,45.606388425316844,94.15537301599218,26.75336404060081
2020-04-07,40.322143267234324,31.180534981821932,54.63228942840457,44.9492676170984,94.52361408063693,27.198201340924104
2020-04-08,40.68543890651862,31.357297111286226,54.728585867727986,44.462205736478644,94.84166810769746,26.961082024810732
2020-04-09,41.062871454852136,32.00468944674243,55.169051808693816,44.427402078569365,95.02973610692116,27.236740405934047
2020-04-10,41.20210859837513,31.84137197500585,55.47587900206247,45.119556413574315,95.13535772442759,28.206423513090517
2020-04-11,41.380552292082655,32.552046895315435,56.4256428867094,44.93000673510598,94.94531839970384,28.21793105655556
2020-04-12,40.764611827944776,33.46744013512742,56.136019506431246,45.58377779978629,95.76213465763375,27.712026154948
2020-04-13,40.810004639260285,33.90128163565528,55.69554715737553,45.73921929697912,97.01163853042719,27.909941242770902
2020-04-14,40.12444691210161,34.064690041451996,55.3672608677779,45.32291964679136,96.9679930544023,28.051307711902794
2020-04-15,40.225231470100084,33.729475366718084,55.50410534505934,45.11386473393535,96.97818778978609,28.176323499729868
2020-04-16,40.84635445567188,34.380890314535336,56.081729404963674,45.430054338548096,96.05541472932018,28.860337004970358
2020-04-17,41.037105565878704,33.81045158106164,56.79629283466486,45.85054781066625,96.0696756906429,28.267255503524996
2020-04-18,40.6835119388233,34.11408637434332,56.49832082348639,46.316412807240766,95.70244200517418,28.766999126986452
2020-04-19,40.70960263713437,33.469544088693084,57.383612717104754,46.42346859168274,96.32192402903857,28.4639054433015
2020-04-20,40.58836206727102,32.94084392794567,57.50731963673661,46.646358901420875,97.00290717753273,29.154201800469107
2020-04-21,40.394874440692575,32.91015956262344,57.476833107834004,47.77464709687104,96.36973787040598,28.093070134011665
2020-04-22,40.22866318361162,33.26215208613486,57.445935759796114,48.97817488664022,96.1360230040986,29.208379055161224
2020-04-23,39.62607197930728,33.764557758291,58.119136869023805,49.00186144602878,96.22103546015086,29.07296843016396
2020-04-24,39.762317663279,33.76657381339369,57.665882906080505,48.11783964998814,96.96512273150488,28.4678290917905
2020-04-25,39.68934493857487,33.55780573188645,57.85099094436278,48.182499754639295,97.55908517667669,28.921602874600627
2020-04-26,40.32080238123328,33.16276182479898,57.936483347080234,48.240467523759534,98.19693642085286,29.1774237988117
2020-04-27,40.549304890132284,33.51277109474574,57.27278269223576,47.60924327274602,98.11430003682591,29.404018318920546
2020-04-28,41.357391633963026,33.84348784745149,55.967707073876824,47.671544832117576,98.77264951542631,29.868817782787858
2020-04-29,42.0907398801258,33.93224424723974,56.02070025561242,47.14913304290572,97.9197726566789,29.887014247878103
2020-04-30,41.40893687839685,34.0830761802233,55.40501882510147,47.33751787373037,98.19799084777041,29.74073410458226
2020-05-01,41.10307387982556,34.88389318148324,55.267670900728966,47.635002640328466,98.22440102411679,29.161038269689918
2020-05-02,40.44333315935056,35.392216454502154,55.242471870646725,47.89846592704038,99.04473271344384,29.104112756123897
2020-05-03,39.95573763176533,34.68457755159944,54.39738363059219,48.393072081030446,98.75830544555386,28.84838987663801
2020-05-04,39.602595666433345,35.1283624680442,54.30560482469448,48.62774780388107,99.14625785472593,28.84420726341426
2020-05-05,40.47467329677234,35.81899966051694,54.0337931861658,49.02206448795666,100.18216997168223,28.900669987327195
2020-05-06,41.23368874387294,35.409197826825555,53.75641258682263,49.668030011158194,100.13740132809696,29.7693569722691
2020-05-07,41.374217679568396,35.88335291713888,53.50949009456282,49.447065768956456,100.35482846076383,29.39570096585102
2020-05-08,41.1121290705836,37.386225130131685,53.31208548623441,49.37511627636914,100.33669046060731,29.325173903983725
2020-05-09,40.3107806840421,37.62741546880978,52.779532200004816,49.197455974093785,100.02069622402281,29.107469658426076
2020-05-10,39.97508867845491,37.509564283907096,54.73757049548442,48.824813391180655,99.78114276515414,28.406025466442486
2020-05-11,39.98974982431188,37.45917166685339,53.88314323321572,48.675661772196655,100.03982252525812,29.861889783177496
2020-05-12,39.57747261378358,37.52476006815024,54.08786661506594,49.09313586289805,99.78019945400308,29.39382578603049
2020-05-13,40.097233328135204,36.73617040415014,53.92677353148486,49.45671164537216,99.8740296692315,29.57852570887857
2020-05-14,40.99718474158381,35.924454381922274,53.529584181224635,48.60958562135,99.49195655834454,30.428634472776448
2020-05-15,40.59293498420111,36.05968463884524,53.82194881193265,49.46731564257907,100.01290574986783,29.808944691819548
2020-05-16,40.51810832669396,36.035305768779544,54.35317943996642,49.89085068377939,100.3770104777284,30.246974464488805
2020-05-17,40.347783280799746,36.36682377094913,54.432920099521326,50.00466208002066,99.82465826085115,29.47728220729195
2020-05-18,40.15883790272267,36.225582195658276,54.5048474761914,49.31406558334313,99.60838584131696,29.076082451822185
2020-05-19,39.765415300275784,36.26686747071258,54.612959755667475,48.721400177365766,99.29295747378595,29.35674042560855
2020-05-20,39.42802461395252,36.74216308178198,54.498049439881065,49.47290872945474,99.17753169993964,29.22037973575518
2020-05-21,38.815208842384145,35.60418756048264,54.85330829658047,49.975154744582525,99.56394205215409,29.9476392333092
2020-05-22,39.061076699189925,35.146002438813376,54.259463543095364,50.53947823976236,99.22538681057392,30.011891520919736
2020-05-23,39.3270358553546,34.884240567708105,53.626493982814075,50.47316643134014,98.93071814844167,30.27238989134838
2020-05-24,39.99165407603867,34.804926817528546,54.177757006493835,51.126470792387614,98.78044434697495,29.92746263207289
2020-05-25,39.37095026561078,34.0963091620334,53.29123010393235,50.44166701966957,98.99399476872247,29.408193590154266
2020-05-26,38.679778379710626,33.64201917754046,53.1569123610415,49.82496911503633,97.97531208503104,28.830215502668906
2020-05-27,37.908040485102525,33.99164537867619,52.51440862167459,50.329302659340364,98.16201759499243,28.36274235009367
2020-05-28,37.39644272633233,34.22412323604881,52.41873108185961,49.870495297424206,97.07755278616281,28.015268729820136
2020-05-29,38.17359093092661,32.82781898888268,52.12677839409829,49.85055515727725,97.07006748906448,28.593818594899677
2020-05-30,37.67386060949878,32.71521046990357,52.59286696394855,48.96307959057704,96.76950604649927,28.795519560514172
2020-05-31,37.737837377430616,32.64408191301659,53.461459372161215,47.540899843214305,95.91322918202495,28.156653795379217
2020-06-01,38.57155990280974,32.18753196119398,52.899259548978534,47.030105951188006,96.38656541599052,27.950720253413614
2020-06-02,38.705276925303465,32.116521152212556,52.47444363436477,46.84069348416962,96.15375875837017,27.935540713351998
2020-06-03,38.505271379411724,32.31283486120663,52.220348423199006,46.37826589481847,95.53677277726376,29.402266760641844
2020-06-04,37.21263960762491,32.670352328521254,52.11828384521792,46.68849824196577,95.69044458372102,29.406555996581687
2020-06-05,37.08909456337608,32.720968081209094,52.554181238266175,47.193946645678366,96.20912903082238,29.633370182545573
2020-06-06,37.295253882002264,33.04439391671265,52.04627047314552,47.49899060648757,95.59622483400285,29.137186825178816
2020-06-07,37.19243635349507,33.04985067529809,51.91064293909111,46.92071830242163,96.09001963018126,29.49751122578487
2020-06-08,37.09655121962768,31.9074665395636,51.790205673453904,47.183090874994896,95.30456000838966,30.18773585001703
2020-06-09,36.48030923621202,31.84055852668988,51.56402128648317,46.56897511332555,94.27931118333017,30.112325517136643
2020-06-10,37.41165901951396,31.226082529497237,51.861130687524884,47.500617519646106,94.11300840297288,30.42007378353082
2020-06-11,37.20841102993694,31.28280295120235,51.73940957624132,47.5250200576799,94.07101611292818,30.707813656189963
2020-06-12,37.57746719294573,31.17280336418895,50.91974421781935,47.097085331361754,94.58246152309039,30.742540382358456
2020-06-13,37.56212120115148,31.05808972634236,50.24284050406396,47.12352955130635,94.33697002458635,31.388024457735966
2020-06-14,37.36523028074065,30.639183565371617,50.18225088656934,47.207634427210614,94.31340683582516,30.98867980140883
2020-06-15,37.197400739157494,30.439752082755575,51.09330260640399,47.56139542589689,94.00191671832364,30.552591704957862
2020-06-16,37.75082351495524,30.593249688389403,51.354596676718344,46.617377720468355,95.06952935326846,30.5548169076377
2020-06-17,37.46696910553736,30.13654125600221,51.837809586630904,46.26929685202267,94.85610841877427,30.368147115345742
2020-06-18,37.66403679994239,29.825927176745804,51.81885988753018,46.51008853422454,94.56051906843012,28.91240414405428
2020-06-19,37.808581254062844,28.949625744602407,51.82603904337897,46.89948581613596,94.40604816179624,28.546736213992336
2020-06-20,37.40712978276466,29.089192847357747,51.94939296084283,48.53473199484765,94.28438653768052,27.48170010889281
2020-06-21,36.94854402232817,28.45112721566451,51.97944287656796,49.22390820968829,93.29505662985116,27.321399076178096
2020-06-22,37.15856139128819,28.46504905162492,52.076409113857004,48.8795740960725,92.82859858222551,27.6780160083326
2020-06-23,38.06016132840911,28.818218700968956,52.62067263066184,49.76670078222786,92.17554563008045,27.705086508878452
2020-06-24,37.36211618894099,29.45386453069807,52.663042802150294,50.05666521418161,91.80791016167736,27.771801831504565
2020-06-25,37.090657065201306,29.293125785165614,52.61719716329735,50.73991200703802,92.62017068075457,27.694022075148524
2020-06-26,37.09693336115377,29.60548541562558,53.42552379913617,50.97329023850484,91.53357656167408,27.799863053430496
2020-06-27,37.14735679974981,29.601786744678932,53.67877543888438,51.69182913778853,90.8728624869647,29.21232923380612
2020-06-28,37.073538005256076,28.66558496887555,52.78789080643185,52.23326012557257,91.13580873951369,29.036261299693756
2020-06-29,38.29171979185132,27.92242296804439,52.37660140081883,52.509407205552996,90.71580491053159,29.02963324401988
2020-06-30,38.16335643522721,28.346059390369202,51.71934497557565,52.29024052142892,91.20046000029707,28.597366802864656
2020-07-01,37.395272028752984,28.924820612209686,51.986149442655105,52.06946814935997,91.77442171885586,27.64552106665747
2020-07-02,38.11541813232459,27.86534253610268,52.64392079240279,51.59448846298548,90.84996008260842,27.778287206977538
2020-07-03,37.55041481578338,28.032207158448962,53.0385751232631,51.55729493868734,90.18646814151778,28.344159239522163
2020-07-04,37.50103288583748,28.166698806403282,52.968642959963724,52.11090719680652,91.11592836398918,29.504182794231504
2020-07-05,37.12291148598293,27.765425960879206,53.84431089632061,52.401423998659965,91.34373741137084,29.410411551009847
2020-07-06,36.721346142797984,27.36933344823498,53.99349193154804,52.013878074077965,90.63921572705803,29.280822333958223
2020-07-07,36.06472207490888,26.841100507018766,54.44898601565869,52.49793811206863,90.18572777410233,29.74859070918771
2020-07-08,36.40042881709761,25.88054271165747,54.64651759958031,51.90991808874115,90.53977040461224,30.604687832018083
2020-07-09,36.88978523611658,25.353580986231,54.098775401282886,52.076133169442336,90.49430532173093,29.986824291536074
2020-07-10,37.15305330502271,25.701750080265946,53.901322169690076,52.7735521605245,90.61030076258976,30.319105021852994
2020-07-11,37.89602871615978,25.52647253109923,54.15080265572699,52.1855090139331,90.30725314828446,31.233032176106487
2020-07-12,37.50401059078429,25.893434465990566,54.32378635418563,52.27076713968169,90.07834755690698,31.108555792928026
2020-07-13,37.35117597243902,24.89279908451376,54.24579860052069,51.921452843483536,90.62365616978278,30.529482161341193
2020-07-14,36.99956946104152,25.11261022373374,54.03784722609044,52.73563922395631,91.02340359930069,30.92208665956681
2020-07-15,37.2332621590829,25.501375221326793,54.33443003808358,53.860457209808665,90.27177630084309,30.24932437814298
2020-07-16,37.332110147335385,24.194727281764088,54.831106127909784,54.138104551516314,90.03915582642126,30.844487260317013
2020-07-17,36.55847815114018,23.93126984517493,54.966446046287615,54.57721209898076,90.49293811493342,31.839823140372275
2020-07-18,37.215008451191665,24.10323211733326,55.766278124754635,55.26038593509614,89.07061777725863,31.589765228550107
2020-07-19,36.7535782346618,24.754755310844036,56.362228909359665,55.642847806140736,87.96312937321215,32.41878319400917
2020-07-20,35.96087470831637,24.065271010897497,56.13608863748443,55.23115975620789,88.81192196717289,32.73441985143594
2020-07-21,35.30221859918596,24.758888169070467,56.527939948488005,55.00874554138174,88.80756781333365,33.427400750333305
2020-07-22,35.88431550307494,24.978213496520993,57.95117247404768,54.78275997969154,88.73100332183216,33.102463654143705
2020-07-23,36.68587121438586,24.476839833836912,57.55062176177644,53.91631036337306,89.09881982307246,33.414168594280724
2020-07-24,36.59302083966391,24.973217728045253,57.85491491876015,54.40524364154779,88.10564557553808,33.53526059110784
2020-07-25,36.98833717018938,26.124614820004975,57.01083970192369,53.779377429037595,88.19346076425472,33.14244900592689
2020-07-26,36.50955850840385,25.956887720303968,57.38200306381776,54.19368025705774,88.70768054187148,32.966481732176284
2020-07-27,36.778879078837235,25.747879987301843,57.84271415349495,53.83024480069963,88.49378487817498,33.25454097454031
2020-07-28,36.972503449423414,25.271868109932697,57.813792298697734,53.719098541810425,89.3105630531991,32.69207742494691
2020-07-29,36.33601795847197,26.191020146620776,57.670303886132686,53.99815030695696,90.18509889914111,32.09135237537945
2020-07-30,36.31283582875416,25.826261425006315,57.670352589477616,54.761924014759884,90.85619301793386,31.45281241443901
2020-07-31,36.31775350810982,25.3418294466983,57.07501846143764,55.19665503433528,91.03092701880585,31.064967283877323
2020-08-01,35.88447713419245,25.0297648637626,56.909857287774706,55.1377074023513,90.97553067736027,31.208110901804623
2020-08-02,36.25042330129611,24.72358764484969,56.85822405868866,55.12060774743224,90.74032652724142,30.95484037816924
2020-08-03,35.6573646481911,24.43439474503444,57.25935443425359,54.53207520618466,90.70631459149385,31.593687026666593
2020-08-04,36.057204430389525,24.03996990824313,56.11846040491987,54.850439596844126,91.21357858322253,30.871677160410712
2020-08-05,36.91589858443781,23.681978830327548,56.2091690379635,54.809414345922605,90.54895817189738,31.12822745610154
2020-08-06,37.17107456870322,23.753604694569074,55.78596860285614,54.34421119856158,90.65694355377738,30.94474635097294
2020-08-07,37.60375825970897,24.428473106380448,55.808512065472925,54.7333275178463,91.04170793638467,30.892360363098717
2020-08-08,38.027671170402144,23.932491889700515,56.81949477817676,55.44295527234302,90.62568357692858,31.234547803683032
2020-08-09,38.465256055700344,23.28108808751004,56.56423736995779,55.35378524522361,90.59766495324362,29.917305042214718
2020-08-10,38.27755594897921,23.444247736009363,55.89031970717558,55.07254595197646,91.01202178532618,28.84843794317139
2020-08-11,38.49846875467104,23.710724197516193,55.088233308119364,54.78344478751107,91.27631396737091,28.817105701413553
2020-08-12,38.69715252938502,24.481197124129316,55.15540273935641,54.984268439332325,91.03240899284572,28.705858517952166
2020-08-13,37.97972562844135,25.18560753362445,55.77420176373366,54.38807702975281,90.56410146146726,27.991796620726518
2020-08-14,37.73939629418756,24.393019463549287,54.94517927198456,54.42583907385146,89.98667046322387,28.994390376035934
2020-08-15,37.333013659630595,23.394203702992737,55.302799239649836,54.222831686652086,89.95289825735134,28.415093282478594
2020-08-16,37.05722449418411,23.676930716421317,54.96618603936552,54.47556065728158,90.17901744293,28.1489434936538
2020-08-17,37.57695518821137,23.94621408867652,54.953341371452105,54.76648489122382,90.13842307391714,28.72394320349246
2020-08-18,37.33274716616788,24.687136103159464,55.625706115858534,54.20513509071209,89.74092969758229,28.38639871159975
2020-08-19,37.07629836436816,24.88342694289225,55.47087770502105,54.538996627876315,90.0024675648517,27.95247464276715
2020-08-20,37.09925620976329,24.602010102673447,55.71069315511852,54.767881622431574,89.9402566099184,28.147007518572575
2020-08-21,36.95701414695575,25.121725605968507,55.40371926582301,54.67258610315683,89.48522411744453,27.775455161038444
2020-08-22,36.51205818596876,24.59945705996368,55.26211632894128,54.45733514716719,88.90940321600613,27.972878794994827
2020-08-23,36.58031156783585,25.60289366349462,55.224455102333074,54.24496088459485,88.75892513694359,28.229416734420465
2020-08-24,36.57367301659763,25.739084722085916,55.102920636799546,54.15938201619719,88.5634187320544,28.419047089019788
2020-08-25,36.24799499701848,25.37041972329328,54.06093537683739,53.69372443500387,88.37832308862251,29.008532661975824
2020-08-26,36.3514562330495,24.927164075028465,54.11441478288664,53.351550581099666,89.16007251662396,28.815602811018522
2020-08-27,36.14030833455659,25.02474225300566,54.41054203455493,53.45371964545442,89.36047131532672,28.563575475540677
2020-08-28,36.551786698579434,24.98484322966506,54.48032404731108,53.1679395450828,89.47563250447138,28.52081141181594
2020-08-29,35.63155413637183,24.916446678335234,54.91909573771809,53.607026104912634,89.20972695736884,27.105934721242686
2020-08-30,35.35744665348038,24.26133479273167,55.07089026866931,53.541381582498744,89.43434729584664,27.212776180909426
2020-08-31,35.41907368153088,24.18044339186871,54.37618561995561,53.303937238470034,89.19357670823508,27.04795571083174
2020-09-01,35.24814731821696,24.593817343248997,54.171146108765136,53.46969380195229,90.14213065039661,27.239183812957364
2020-09-02,34.531959107210454,24.216397116751878,53.68482141497242,53.266729092609594,90.90132607759104,26.79102343566706
2020-09-03,35.50388662091761,24.344510401318587,52.37979607814326,52.87687205159458,90.25343699137187,27.46366416320521
2020-09-04,35.51063895165302,24.903956678611138,52.89471939296308,52.70790076325766,89.79315467991226,27.359785123805853
2020-09-05,34.89389731508979,25.21900929635362,54.333594493814516,51.686702845422325,90.59301235001158,27.777565135169468
2020-09-06,35.28293623793153,24.61400571243747,53.996437951542944,50.701297711081715,90.47917317263476,27.523818697651972
2020-09-07,35.09486605697886,24.774677639303015,54.09554108799172,50.24113927370112,90.68260527511954,27.75716417627327
2020-09-08,35.6268803953098,25.507133856933265,53.63699036112493,49.64430083315052,90.46919630383024,26.97956122046746
2020-09-09,35.42664789366297,25.75576073851491,53.74799926829753,49.969349156997055,89.082282599506,25.88130009416754
