date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1
2020-03-24,72.09190388823481,78.87611252952392,53.83846044733279,44.27111692409909,34.83562924077606
2020-03-25,72.3337181422191,78.98064990530779,53.96488233338856,44.33145028466686,33.62771208792917
2020-03-26,72.37708170687806,79.39743182713964,53.72046710632838,44.4668291101574,33.5625067967265
2020-03-27,71.43082927079001,79.97660183090034,53.48110027403287,44.54451926472543,33.205266044255154
2020-03-28,71.06817892103057,80.12893710229433,54.252721318572895,45.153884749595655,32.86640410754922
2020-03-29,70.6856479719955,79.51032418250472,54.70905714973876,45.24838997212193,32.825188159482934
2020-03-30,71.52716767720024,80.03973693847625,54.37697055241451,45.41315104053769,33.156585115653094
2020-03-31,71.80003111502577,79.51890174312958,55.05120102455095,45.90318664135006,32.84613721730291
2020-04-01,71.87236630179652,79.27917448973976,55.428741532907836,45.06489153217207,33.293733301076166
2020-04-02,69.72467080976251,78.78666435201328,55.67293635376192,45.426366172205825,33.31047999464633
2020-04-03,68.77053610702312,78.74126372600409,55.93623142363144,46.08451601580001,33.329286171930114
2020-04-04,69.13443012299254,78.23092508402564,55.36317087463638,46.44331039440516,34.26678439489799
2020-04-05,69.52545151929571,78.4670413270057,56.11580288015958,46.600811961659275,34.35583920725004
2020-04-06,69.154327417231,78.67464533989518,56.591556743446176,47.00223098277187,34.32876812368649
2020-04-07,69.16816652262389,79.05154208490495,56.714118458530024,45.9291610402321,34.590719126959186
2020-04-08,69.14654826485499,79.1941057328533,56.83592173068208,45.86434577637424,35.48929152787829
2020-04-09,69.23127122569564,79.30586007011922,56.79018423013428,45.21519042778505,35.46591966079635
2020-04-10,69.04526895923269,78.81562715824508,56.505829808516935,45.40682572618961,35.685798675555326
2020-04-11,69.45295316646053,78.47661255777669,56.773103931925796,44.90478500048988,35.6316555563907
2020-04-12,70.00600802080342,78.42592394825898,56.37540053902921,45.32971354543704,35.58013526554542
2020-04-13,69.52619983080741,78.41714566866477,56.45074989110103,45.12169797800989,35.33508903113169
2020-04-14,68.9290135149397,78.25020187533977,56.499432422608685,44.47816072297407,35.05504708702084
2020-04-15,68.53095639928458,78.52848320889004,56.69202320822459,44.00592982451413,35.903075963810196
2020-04-16,68.55531540872995,79.68687438084135,57.16264818709543,43.349331102347016,35.62615945216094
2020-04-17,68.73313102902029,79.88929830919412,57.36431674805399,43.33167760475372,34.85583896760567
2020-04-18,69.1273560315236,79.5540186396449,57.711099959079995,43.639961415238645,34.918542359076305
2020-04-19,69.6130669745873,79.9447294066801,56.74112866880996,43.317471423465975,35.42745100231351
2020-04-20,69.79429127900623,79.63300430266975,56.97133536060123,42.588019610555214,36.04870906421718
2020-04-21,69.90908719208156,79.81004601932497,57.008863667370335,42.58112746170311,35.45147643954522
2020-04-22,70.73353494567706,80.04719569196192,57.19472614088903,42.563274416020604,36.00785459008393
2020-04-23,70.73603496493755,80.16270921272464,56.93018626971526,42.313778282013516,37.037324012733066
2020-04-24,71.03105837986334,79.86590089927515,57.505648940715865,41.92134218848031,36.69524679458439
2020-04-25,71.19118570317157,79.90334713726571,57.63086417149727,42.56119745104262,36.60821396426102
2020-04-26,71.104592498296,79.65193873154827,57.25845673465183,42.264955476760676,35.99243623159738
2020-04-27,71.02129861533005,79.39825681155226,56.97429940753771,41.544406879445,36.91928600331273
2020-04-28,71.6822769988474,78.57329713383076,57.42568618086127,41.50028169511505,36.17309277490426
2020-04-29,71.63716184569016,78.51178902528576,57.38304161679201,41.763942912011885,35.97319866447884
2020-04-30,71.46082726702078,79.59429639417476,57.380683411527464,41.994318749373114,36.36554296049497
2020-05-01,71.09229940106,78.34302353171329,57.281827133877506,41.1946141622696,36.023536465214406
2020-05-02,71.30356711348752,77.23093030192328,57.7873923850342,41.80354423851754,35.528978419333626
2020-05-03,71.04749809766977,77.25967104388826,58.028557369945595,41.9087436395654,35.50285798976347
2020-05-04,71.21339534209451,77.63493956610492,57.4349906001334,42.194159842987915,36.69793606112921
2020-05-05,71.30225721210132,76.96248383507606,56.94710508784405,43.51994061827564,36.56993576748046
2020-05-06,71.08856320275748,77.07055103683615,56.94938886451911,43.899384899802776,36.46639975197097
2020-05-07,70.39077108897388,76.98979758498412,56.62786803247464,44.1854125329155,35.90862006604307
2020-05-08,69.87615893363576,76.68858844019904,55.54760238872504,44.072450852966234,36.101167814667406
2020-05-09,69.44022317274278,76.87925577609256,55.1750892746525,44.06983157977037,36.54302951607817
2020-05-10,68.93820819201103,76.37551240869351,55.03582799542655,43.467742944886396,36.239877459450256
2020-05-11,69.16584210397063,76.88441619558691,54.8358271792411,43.51003223268115,36.507743264113635
2020-05-12,70.23042977730756,75.92795149718512,55.19620830151401,44.32307577506713,36.20847924334184
2020-05-13,69.9749347397161,75.88675988842733,54.07893849519453,44.53627187396612,35.261618529175685
2020-05-14,69.78279739997814,75.94048234229811,53.69275575600097,45.65131394430418,35.49030084526822
2020-05-15,69.49050612623495,75.85728530540908,54.090587108238566,45.916187177641646,36.527492351978076
2020-05-16,69.91934450654976,75.6008780447992,53.7567562900082,46.05623017363509,35.929544173453515
2020-05-17,70.13252293674644,75.91531946023,53.15106083539054,45.98721597349557,36.0192340911394
2020-05-18,70.1242092256687,75.71116272729685,52.81071079187331,46.972853769621146,36.674111665940835
2020-05-19,69.51765349189355,74.95226913537844,53.03381442986353,46.740572015143044,36.62311875324033
2020-05-20,69.03377232176972,74.61058808479551,52.907112648139176,46.377053395552316,35.90970170599208
2020-05-21,69.12141910954878,74.6583915457881,52.54463311879102,45.93619757203267,35.93218080423215
2020-05-22,69.23306275476075,74.38454755100632,52.78552313669433,47.06716055252968,36.677360794996645
2020-05-23,69.22500810877789,74.22215847131045,52.972956924566375,47.14087005590147,36.42409354857746
2020-05-24,69.55747167240803,74.6087390726004,52.341207820005216,47.18292801281858,36.540214976101524
2020-05-25,68.94618298758704,74.31027316011351,52.38860079302586,47.44315458716375,36.013451140994796
2020-05-26,69.097977926167,74.26272592886518,51.738858219541214,47.31738480280215,35.963714654100855
2020-05-27,69.22197108721537,74.16499662176818,52.323903885557044,46.93554966057828,36.15706042382282
2020-05-28,68.74300147788033,74.70223417452112,52.93950247607164,46.52966066903949,36.21998682566638
2020-05-29,68.44055161707911,74.72658066809456,52.795665725205225,46.106859056153205,36.00423813554311
2020-05-30,68.78711635492384,75.12719693063967,53.32814653299383,45.105857594229214,36.225734488601205
2020-05-31,68.2178205308488,74.76732830874077,52.95003940366949,45.135273071882615,36.5604832671287
2020-06-01,69.44970606580912,75.64383714145012,52.88009764652638,44.35590345861314,36.92828276478712
2020-06-02,69.727586866255,76.05915309156346,52.58770299872276,44.63058434355267,36.78181844724761
2020-06-03,69.69891846093097,76.88814669579365,52.575359374108935,45.04870325303962,36.47131392055317
2020-06-04,69.57284229374518,76.98785320020079,52.608481931286875,44.74740177155803,37.452873426377394
2020-06-05,69.96694304306615,76.68494844300642,52.60715039939778,44.91570993459771,37.52168550697699
2020-06-06,69.76126827726799,76.57099491788118,52.56205854321752,45.27903785903557,37.392941850675896
2020-06-07,69.57611014826244,76.67581135151487,52.62570228757465,46.03136634843674,36.654400832850676
2020-06-08,70.3024042856543,76.774048346636,53.253397527290474,45.836432209508445,36.18816054439101
2020-06-09,70.06662478822159,76.5694883143055,52.24795961741451,45.13016714401016,35.86700143945615
2020-06-10,70.13466546247429,76.56248131192615,53.20842033480209,44.6773395251497,36.08670819801579
2020-06-11,69.75455942450078,76.68978339277308,53.03303154751464,43.84653159890238,35.90859456896969
2020-06-12,69.88407966324463,76.2825642777085,52.99407920070627,44.0848219133528,35.91619321714402
2020-06-13,70.17438688046465,76.09840995575566,53.65872994714612,42.47419387397659,35.19956826903043
2020-06-14,71.01583463506057,76.76723336272799,53.962074457669225,41.97294882792025,35.90178268858837
2020-06-15,70.54716019007427,77.36740845898078,54.22958389201726,41.978935589618345,35.53303768778129
2020-06-16,69.82322308792666,76.97046421481272,54.85239931911398,41.439926677521136,35.65059895338483
2020-06-17,69.68982778603565,77.91735718493118,54.77002059718963,41.00978839176018,35.385318934566996
2020-06-18,69.3812707906926,77.51915640363504,55.22952835732933,41.42435574449233,35.22625287794028
2020-06-19,69.37354727141556,77.72267878579868,54.59928536075604,40.86442748548894,34.82923003713524
2020-06-20,69.63454143434795,78.38702179683673,54.80804746981906,40.635787057246915,34.977381660914105
2020-06-21,70.76705297225972,77.98843786767478,55.0889558285841,41.100164972809985,34.48721055283791
2020-06-22,70.54131029363249,77.42454021753343,55.66198078236718,40.913884665185705,34.64433790984939
2020-06-23,69.43610844985602,77.6698210186008,56.015896846634355,42.115815800957456,34.584925162279866
2020-06-24,69.31712012510218,77.63410994584964,56.11813918892942,42.66351417894578,34.89993507204452
2020-06-25,69.49238395746383,77.46066620924172,55.959334312150524,43.2378497280186,35.26427580141816
2020-06-26,69.00756858743362,76.78300352544161,55.79496329873499,42.54375121848541,35.10548564599056
2020-06-27,69.12440981389092,77.44158871845815,55.634822667872704,42.494720795564014,35.28850134711159
2020-06-28,69.19315058156339,77.56740769531055,54.98588313280297,42.35260580413266,35.06436025284381
2020-06-29,69.32307645356283,77.91121113538841,55.85759808926643,42.14895576240594,35.72239913140019
2020-06-30,69.71873743062777,78.4937438175383,56.356935624358115,41.881063147213894,35.542909034501925
2020-07-01,69.67739178845943,77.62490339443994,56.48418580232194,41.81369231270708,35.442020498263304
2020-07-02,69.95116061671251,77.71440225895638,56.891654443668585,40.61271246786166,35.20761579927519
2020-07-03,69.05168004309735,76.9564227691358,57.268180749850245,40.14923760826199,34.84107765452117
2020-07-04,68.57049039720103,77.33178780698749,56.77169200184903,40.990662848040785,35.85792660088481
2020-07-05,68.399723231738,78.00505653917688,57.09006763486421,40.72279361667565,36.10113240202567
2020-07-06,67.89715866172985,77.96039263516538,57.72494062806084,40.395915461882595,36.135175986027335
2020-07-07,67.90045666278564,77.9258616244602,57.38599327501623,40.36340131526612,35.8970655187735
2020-07-08,67.72858501399695,78.21303455953074,56.61914293554009,40.37936357389058,36.453621398908304
2020-07-09,67.50101801920746,78.45096692627484,56.03812168433039,39.2531583318162,36.18080107890217
2020-07-10,67.94292041765395,78.34041226102912,55.98995038490948,39.32365254762491,36.241190674292184
2020-07-11,67.98483131331126,78.69409599903281,55.380074305338006,39.59775038343017,37.34266645014609
2020-07-12,67.44297636198247,78.57627444281802,55.29407172958741,39.89172727254336,36.864039982972294
2020-07-13,67.14131516964302,78.72941899033506,54.966714246383965,39.42244757329356,37.13382721019688
2020-07-14,67.51792537811265,78.10240228753884,54.96631469166648,40.19307216797839,37.27809979964936
2020-07-15,67.61778005622214,78.67806307948709,54.71148340945562,40.90688972368948,37.54217943069797
2020-07-16,68.21575013856437,78.24194243079988,54.693493415085584,41.57674737823782,37.39972763195558
2020-07-17,68.63903326061711,78.40031061604029,54.99475119523018,41.97065443218093,37.10359975671239
2020-07-18,68.44449979616793,77.83686907726853,54.51572179721063,41.79670173811587,37.21684623602614
2020-07-19,69.16225402062202,77.61518152455477,54.65639107322935,41.798848129439975,36.98883159090877
2020-07-20,69.92116168272165,77.35707782242513,54.23026477090696,42.510700510801755,35.82301260222315
2020-07-21,69.02845190406272,77.61820110462926,54.22738868635854,41.370118592198175,35.410779608327765
2020-07-22,69.04434231410869,78.35726720250386,54.186460867730005,41.004652437900525,35.25244610876384
2020-07-23,68.76942256887068,77.97544811402652,54.36425071211519,41.23420639614808,34.713521531861275
2020-07-24,68.6391846690619,77.51928356958612,54.45656436515377,41.120403017691935,34.78901494010728
2020-07-25,68.23110926652613,78.03917400128194,55.076004897909115,40.920199475561716,34.41021685167648
2020-07-26,67.7603988253879,77.6823706092001,55.06297365040051,41.73325861120681,34.38849740296754
2020-07-27,68.21098544515402,78.8426762504216,54.74922181617705,42.15101628707237,35.47243374618926
2020-07-28,67.62695466537063,78.31243662700439,55.214084734425846,42.63177199932004,36.08593503300333
2020-07-29,67.67363194874065,78.67541531670521,55.379576737559105,42.24549967128327,36.38168100325489
2020-07-30,66.99906340388806,77.90709032066376,55.82165045275142,41.9680064693529,37.28629545390832
2020-07-31,67.63376630985562,77.39859355230776,55.761666217623954,42.16841821570525,37.250002493111914
2020-08-01,67.648783237214,76.9086844903784,55.10731674998436,42.384850340116444,37.218798584051406
2020-08-02,68.02142932955388,76.60981563213028,56.2292726235463,43.30981375405736,36.691000450870376
2020-08-03,68.1189822201539,77.02390444787987,55.92795059572215,43.49534001847223,37.330078036038245
2020-08-04,67.99236014153314,77.00451335497692,55.34748915236845,44.32480292724341,38.308574335573525
2020-08-05,68.02654559199067,77.57537053215927,55.705983533417424,44.65013680240027,38.76227916154761
2020-08-06,68.78021230175055,77.97882628486023,55.23340820717813,44.53557440424802,39.473972207871924
2020-08-07,68.33149897130114,77.48302333463167,55.03720641410321,44.146853784107584,38.105303679765385
2020-08-08,67.05682450007531,77.42953604452792,55.099493090864065,44.548799951342794,39.27515185405585
2020-08-09,66.66339214281953,78.04138284777706,55.02783336646807,44.3649522650082,39.22298025591783
2020-08-10,66.05884841098383,77.61420308113826,54.84612674334416,44.30819950143696,40.40096432638715
2020-08-11,66.5428556432333,77.90128496492751,55.64097146463634,43.895658999737485,41.266789543408585
2020-08-12,66.45499099532095,77.53874385414518,55.58523930286205,43.89754159619804,41.6530022489522
2020-08-13,66.86871653734568,77.06244359236038,55.13552618024422,44.194363127491236,41.48148459644505
2020-08-14,66.88466232841384,76.91341993062804,55.62400258654698,43.99204839393098,41.560604159884576
2020-08-15,66.88900034932662,76.3588956740418,55.26273378368734,43.63575140332002,40.605591878987674
2020-08-16,66.97097282598997,76.98031069597273,55.20820032473749,43.66920733673575,41.070991584382824
2020-08-17,67.71098496888982,75.5674803510304,54.75588697625511,43.903030488641306,39.79348905173994
2020-08-18,67.80424875610345,75.82759549313829,54.86160372896836,43.898213871350535,39.644144614798606
2020-08-19,68.3588336809935,76.08533110864437,54.88149386527218,44.844665100326225,40.415763316705586
2020-08-20,68.88141561520209,75.85679917599391,54.866989238841924,44.89500021096009,40.7761257559314
2020-08-21,68.79976982449418,74.8562004222527,54.941998323182744,45.153343560234376,40.01116837536067
2020-08-22,68.76280256609316,75.08369810691933,55.35089903734606,45.595016242347235,39.341015626698145
2020-08-23,68.57390123317651,74.86015011373163,55.70244615720336,45.79328765068069,39.042297805637254
2020-08-24,69.21548984606574,74.54838174119506,55.18274252377025,45.309665063550625,39.08148569743908
2020-08-25,68.74495883780673,75.14386181942687,54.845415892251836,44.89654688792031,39.519761109694656
2020-08-26,68.38346297375125,75.87767312161505,55.30760220089131,44.344269021786154,39.82183016344174
2020-08-27,68.2453409561638,75.6232552831693,54.916187090229634,43.684410821502965,39.29245305859001
2020-08-28,67.67126479108813,75.23594439126326,55.162135732547924,43.821010477395454,39.60181952730762
2020-08-29,67.37561739923362,73.85881479978637,55.58187701767234,44.44116575547656,39.964488034546164
2020-08-30,67.94365049535729,73.05913534818538,54.761086868918234,44.80014680440278,40.20874811953385
2020-08-31,68.26935331944401,72.66691930993498,54.55791750356816,45.15241396198569,41.447840443361784
2020-09-01,68.05898322201803,73.20462605101221,54.965434570664776,44.63959938184134,41.8109999229934
2020-09-02,68.46039767797762,73.4305723367051,54.891947635150956,44.88615415171656,42.29491140596401
2020-09-03,69.50135171231658,73.95959872770591,54.68986001593807,45.15088573577099,43.23284058460089
2020-09-04,69.65790765874756,74.30674304045574,55.10541740642323,45.988668922757284,43.65789913612563
2020-09-05,70.3680873884642,74.30712728649183,55.65737028440749,46.15725690736598,43.38237129671432
2020-09-06,70.79388179686272,74.35467362405231,55.3181654122825,47.02660183980268,44.00372273234488
2020-09-07,70.64666331261989,74.6236400767001,56.2017308025726,47.088953288279555,43.80302562743467
2020-09-08,70.74531229747696,74.51204628632446,55.30962243618104,47.312949984869526,43.31172145536709
2020-09-09,71.00845353096416,74.67062126614472,54.55606576309329,47.89539245541641,42.86323266160013
2020-09-10,70.63596865912811,74.85152678563688,54.32887598971574,48.020585262714015,43.47890713473001
2020-09-11,69.33134433145601,74.9731532599995,54.161611273242954,47.26338064846355,43.78903002109365
2020-09-12,68.91430655001649,74.68957831001983,54.01722899951029,46.76696646319343,44.31944805037776
2020-09-13,67.83523607579045,75.35881473832058,53.7499764224486,48.099272624812684,44.63199346719479
2020-09-14,67.45950936246983,76.02116940183372,53.38717098618675,48.14925463864471,44.72641711362306
2020-09-15,66.60578708934611,75.38937340860565,53.27701478351937,48.49660581367228,44.88542285995682
2020-09-16,67.04584144138362,74.37947567325674,52.98209158462955,47.963963416418316,45.18096209820999
2020-09-17,66.45454269101677,74.15877836838067,53.32305545363118,48.134033386448486,44.87971712923659
2020-09-18,66.72659673549337,73.75859848341804,53.33836268603035,48.79912609910135,44.23456704084646
2020-09-19,67.10989776708011,72.93539569867247,53.227781288616335,47.86492681603181,43.99200950910463
2020-09-20,67.4606521539252,72.74727903066767,53.19172196115226,47.96939105479488,44.264071184304434
2020-09-21,66.52648406189292,73.46080873264283,53.748802644637756,48.069840983255645,43.940152543367276
2020-09-22,67.087806259594,73.68942061526657,53.50709938787219,48.23150160677673,45.004960866800985
2020-09-23,67.29797544261974,74.09895941266271,52.87040367503336,49.28990524204303,45.22559247514763
2020-09-24,67.70010831322097,74.76030834653184,52.3817213023825,49.158770458572434,45.28533622010282
2020-09-25,68.6150464478228,75.14594430790359,52.26521070264562,48.92326618716761,44.982167562190185
2020-09-26,69.01221251637617,75.06331649678397,52.50596230003194,48.83599420489316,45.440036068194736
2020-09-27,68.42088620090145,75.64745080973346,52.945866060444146,50.01986075815617,44.83406495505631
2020-09-28,68.74752792132585,75.24799186811869,53.7701852316964,50.09915477814737,44.99195067397237
2020-09-29,67.99571947443637,74.4883463342813,54.13976276770239,50.38852738764556,44.77418583400879
2020-09-30,67.96423666501752,75.18793109405121,53.69828878627153,49.24123998053215,44.83465065538363
2020-10-01,67.71262226512745,75.95679571606064,53.59667584868871,49.29749758084977,45.07778725158816
2020-10-02,67.7176975353082,75.75255836468057,52.51484572346062,49.211104877148564,44.50495609009688
2020-10-03,66.9629264494142,75.48538100732809,52.359075544151345,49.25741018881338,43.66949008377044
2020-10-04,66.26573691123009,75.76460061503494,52.05652209656879,49.096468556017214,43.20366369122678
2020-10-05,66.04106070372053,75.21645029262322,50.90000940207022,48.44998931569756,43.6432845622554
2020-10-06,65.9297991500282,75.09634474214324,51.95377719015169,48.313712947426346,43.8298512579928
2020-10-07,65.71690161058751,75.21362854627851,51.764785316457065,49.068198227004345,43.62840059471674
2020-10-08,66.44212785959712,74.86802083067974,50.71118022991254,49.130114670232764,44.61247414487595
2020-10-09,66.65394892182593,75.41770722357408,50.57411003112753,48.231835458573585,45.2550233268082
2020-10-10,66.85204465170563,75.5463091766394,51.39949514628311,47.64463729535375,45.77675431928058
2020-10-11,66.66088848102461,75.47817697539904,52.353044688105996,47.78506345342078,45.41465162389785
2020-10-12,65.96497256118437,75.96949107207986,52.3822299486726,47.254189638390436,45.93082543398148
2020-10-13,65.96291216876388,76.04525137933369,52.43041882269414,47.371081775804114,46.101179511029436
2020-10-14,66.86654715183886,75.68767724246835,53.04321545915133,47.99614299375777,45.74004706349696
2020-10-15,66.97873696578093,76.32000962167656,52.96795949925593,48.232340748516094,45.68799672242336
2020-10-16,67.53533317939855,76.30709544724402,53.19810141501805,47.74169613873361,45.168779386770346
2020-10-17,68.15502862292331,74.64538575820305,53.617896447823604,47.8271198649629,44.812037084883656
2020-10-18,68.43479925239731,74.78566658454218,53.07992834685485,48.198172952488,44.239949214278134
2020-10-19,68.54493623826433,73.82608834109617,53.8483120112467,47.834974873654616,44.718226279204
2020-10-20,68.05107049790949,74.87031600817657,53.40846776850564,47.29505421173407,44.682763368760256
2020-10-21,67.9468469271371,75.05146641356326,53.09157195086615,47.2503322451426,44.21196394958599
2020-10-22,67.76639930904331,75.23261773912276,53.14148310100284,48.02548657488068,44.47065111422788
