ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,activity
-0.3427288722241648,-0.2174686156424832,0.6809948086652013,-1.2766059411784099,-0.6722254093384373,0.9981302587352898,0.2487730414284394,-0.20277398701024937,1.5540868536414503,stand
0.9677952022485805,0.8748185569110368,-1.0497194195139807,-0.45557852986489095,-0.6712949902412159,0.1803006464635926,1.216014954221522,1.201838838482961,0.019937378363702022,sit
-0.07656487577250293,0.8501037540947999,-0.305372727075656,-0.19752866375198275,-0.3016489278252759,1.3073710887382988,-0.26005960946032236,-0.39722229024074907,0.46868497625027383,climb
2.278674576545753,-0.009946024423879724,0.5646113125329296,-0.15026857097166563,-0.9286346442237341,-0.39543096445902426,-0.6273814413902702,1.1825574256936353,0.6536029122350044,sit
0.752998268501685,-0.08273999888476256,-1.2708166547265392,0.08583708996275494,-1.5816314184051552,-2.052325031041261,-0.0879104667188631,-1.8163782886104154,1.2992728645717613,sit
1.273090043493131,0.03829495562914464,-0.7903697533231084,0.8695448221570576,2.8221294691972356,-0.4069772653265923,1.2362998387996145,-0.9226724194209351,0.9121994929554731,sit
0.5316423777255778,-0.7231615531575319,0.6966245059303134,-0.2622665818506827,0.7920716406718881,0.20426920825367054,0.6629726490631596,-0.2563017919578135,-0.9751386737657384,sit
1.021850505863724,-0.6166626241149309,2.0292844295334196,-1.0786742020003652,1.0232949953317727,1.4412286627704458,-0.3068093151579633,0.08122015206469942,1.423255693863813,sit
-0.4050502615939376,-1.0224645456096946,1.0351179578690435,0.6269782054468752,-1.8162275018010974,0.452760705669846,1.2452030684574429,1.8497126550479177,0.241523798247895,sit
0.31438387066705215,1.9322111879858421,-0.23183276211169138,0.2202384720549713,-1.2057326767609668,-0.13712361250789618,-0.3916621534837846,-0.4372818665704845,-0.4869966839246438,climb
-0.7631746215899213,1.3978398459686567,-0.15900406834292827,-0.5966594739246559,-0.17427861828844518,2.456897267524033,1.199972183533777,-2.546876100243707,-0.036838121310798624,run
-1.8970845479042011,0.41996728021741525,1.0166400122365158,-0.1049226564187412,1.7994877008326782,0.9813616142092629,-2.443727763211123,0.7500378271794826,-0.7010248601288038,run
0.7436532764523519,0.6586343351051666,-1.296730277717536,-1.3603184547177125,0.23175252763458304,-0.9754477822009997,-1.1437261551154565,-0.019109368034483615,-0.35717275091740336,walk
-0.2853786532041957,-1.1404395910636635,0.472261436253416,-0.17867116185836374,2.18619499376814,-0.28661619973698355,-0.6969274383102995,-0.7934894879998238,0.18549243047231473,sit
1.741076403719361,0.11933259998281541,0.0381870590895389,0.29098068027843593,-1.5794240719367953,0.6109590644276569,-0.9030352593546519,-0.7643552637461362,1.173602639049116,stand
-0.049279903330040405,1.7183233071197122,-2.4510782900476116,-0.1999325438796845,0.47476805415121215,-0.11731315403703983,1.490221996116729,-1.0015470168480942,0.5030230562670729,climb
1.2714228878202016,-0.7295698679141828,-2.005402132485215,-0.17320694403215575,0.025566581302265082,1.9005688341074487,1.4269609075085046,0.6024049143515042,-0.2881734639138553,sit
-1.520820012578599,0.18131831272644172,0.3364866881660699,0.7457731914509655,1.2903692902878687,0.16222739952503518,2.0203498355272504,0.497252508971416,0.23702232163312775,climb
-1.5909312660491148,0.04701213894431716,0.7885088832906574,1.1880459033012591,1.5435287110104658,-0.26801469967822433,-0.14097617896102163,1.0533106402030077,-0.5450659552107886,run
0.022965895978855518,0.6747563617152602,-0.9656680417269432,-1.7300855630323446,-1.0630107760395986,0.17850631914457668,-0.3343525357138896,-0.35412533959102965,-1.0769821703552258,run
0.5705378445180644,-1.3102675810193223,-1.4577961054157302,0.10205426740131583,-0.019946973070318615,-1.075658688334036,-1.1416378352910166,0.03566441690625184,0.23962357184591013,run
-0.027173683263700378,1.4573884347421309,-0.9875812534158067,-1.271546559146995,-0.7050269178456194,1.577274490473105,1.5266844327935762,-0.701813854558224,-1.5976610329504977,climb
0.703867873448368,-0.3283858722437891,1.062819146462181,0.3124521556051236,-0.3471316708867052,-0.019836519810549222,0.59450227948042,-0.6757121724379813,0.3074884665399669,walk
-0.2724846444149847,-0.9305664578800459,-0.6083630025088413,0.3607095400814952,-0.8927562465680577,0.2059289579776536,1.0378305956983598,-2.4941153741496134,-1.4002153095336038,stand
0.7624879784205526,-0.1331243341287006,0.2759688431806427,0.11494206784120713,0.39946055084856374,0.7428151517461072,0.8336939364156142,-0.2285338511706064,0.7597031313198065,walk
0.2568275127722687,-0.7339431472133613,-0.1550955711178867,0.9929952659282585,-0.7534750442410788,1.578575564997786,0.14271682056320315,1.0620910553394916,0.29926299255036165,stand
-0.5774775825859225,-0.9363268186248209,-0.5002776770175894,1.2349498765554958,1.3090940901456047,-1.3812775498006313,-1.4478591034502308,0.3226412504361392,-0.1433694086006156,run
-1.6561988154407146,2.2884315333187453,0.41440651373433957,0.8657089291300589,0.7585491906521454,-0.25547075413415443,0.5088516444697154,0.9152043416282741,0.12576900489117157,climb
1.550551760022967,0.8743273644709361,-1.5236898483070467,0.770887918458034,-1.0341465086328223,-1.3274656209258284,0.491043220821451,-0.1830581761385996,0.12362862873043313,climb
-2.3303686728746675,0.6355187272492524,1.5077127491263813,0.6713611586563697,-0.3372238497703243,-0.5898449181764793,0.3738713003074085,0.3784337187371216,0.4181512933488701,walk
0.36185718577133263,1.4118924738838208,-0.9642092379026789,-3.280331863173814,-1.5378256131160883,1.2425742754280475,1.2593160080129915,1.1442775205862825,2.50154881443249,stand
0.6079606029811143,1.1693027853529936,0.023796188024035027,0.47478927408171123,2.114972283829954,-1.4580558865728703,0.5237656390846211,-0.05576647803444261,0.271644426884409,run
0.4149038152490169,-1.8190243782951079,0.05683792499108683,-1.0362450282935576,-0.28558570600752753,0.4168287127326753,0.215211959901904,0.29544181331360386,-0.007110776457435668,climb
-2.700859225494379,0.36310475266312797,-0.5274734173844552,-0.0068488930035245504,-1.0153088598249782,-0.06558821518375932,-0.27641637757085263,-0.7508919464219077,-0.23690244829563095,run
-0.8351598083178305,-1.2904368197194136,0.6958211309901174,0.9716646466465163,1.5697799677614708,-1.1941737311735496,0.3650149893334862,0.5405912652572787,0.6508684778408813,walk
0.008321366451018442,1.8919831060798002,-0.472119750458472,-1.5970534458010612,1.4311240464377715,0.841359683010801,1.2324988854531478,-1.3966123688386796,-1.5166284129780112,run
0.08000150248585457,-1.0307464463474416,0.06422180405104491,-1.3511507904056015,-1.7857639105508178,-0.6464990760057033,-0.618407497203162,-0.27077617571650164,-0.20685521811810867,run
0.8523285494560905,0.5766151464187321,-0.19015472669972266,0.5087884125514939,0.6620695125599397,-0.282641570346929,-0.09708292640074165,0.19498420144132877,-0.1280701607359553,run
-0.27957189289775847,0.084823814035294,0.3287031791818959,-1.005870713113073,0.7189297322249774,-0.21520720289392767,-0.6015782572980134,-0.5521276923850063,1.0377881984472523,stand
-0.3355241903066448,-1.051993696531274,-0.7756055071026655,0.29338186248748716,-0.03709812779410236,0.9350730050471114,-1.6731486484919709,0.9931546809448877,-0.07778524722537064,run
-0.313988441165297,-0.05232545038829849,1.5591559995676,1.485587563763408,1.2139789471581852,0.3878060781594276,2.0110182530143437,-0.8744470329795824,-1.0853796685871286,climb
1.8148123101234073,-1.096012567761864,0.6955239051281146,1.7135863836430707,0.2819008729581318,1.2613191037873022,-1.1261654651421094,1.5463617402704657,0.7074371686498029,climb
-0.3604607884900447,-1.922627489461115,0.952421782300913,-0.7001595373569921,0.22856803810037227,-0.1598642204059589,0.43194530438773787,0.637600052531601,0.0403775412788496,sit
0.46962064347209875,1.1517952491762964,-1.067505338886603,0.013721413443790003,0.3013947306220799,-0.7044015190985924,-0.4083909919416467,-0.5635891723589,0.9923169832759683,stand
0.32605120572621943,-0.9801049710120643,-0.09572709206910227,0.4313674917820662,1.6412561112464892,1.4562416069904227,0.9355426356029388,1.9098594301175398,-0.21760218238621698,walk
-0.30593911869691054,1.1958859033071272,-0.6024517533138676,-0.19188884971987055,1.8707793335086025,-0.6303336335200774,0.5722355419879752,-0.6467419646179864,0.11921957724599815,climb
-0.6538784351377785,-0.3767155582979905,-1.024250254074228,0.35926332383139575,-0.4055180543726488,-1.8011022027432362,1.9686496306438679,0.2230188029536749,-0.4852744688802883,stand
0.7013701150202517,0.6966380508403559,0.0250752382779407,1.6643745447268818,1.2177097609935714,-0.8880762347530305,1.155591980722828,-1.4864004703855118,-0.2273289375818316,sit
0.5513905095678022,0.16971277172590465,0.8009787686761958,-0.5251573833888525,-0.00436208712862494,-1.3899488537034643,-0.44976323345659724,-1.6449159097461423,-0.7459006545224957,stand
1.118853844620325,-0.20142324179688154,0.22245841238737446,0.36482211176430296,-1.526334281701572,-0.4677897505434689,-0.3548864711947253,-1.8162065848204674,-0.5963093069451613,sit
-1.022004955658028,-0.2025147981072267,0.32610516729118894,0.2237199979391448,0.9853080355788701,-1.0172075376317757,0.8652004550617389,0.41772582875187336,-0.16897646063934907,walk
0.16372505828311035,0.3601986302119513,-0.8762366523812455,-1.3717784240303308,-0.7694295783368698,0.1642701978219116,-0.07341434666985056,0.8555502525761323,-1.235167471054105,walk
-0.6914936114122796,0.7466471884000226,-0.8185570255712178,-1.6365083019888875,0.8469003496855567,1.2406574414969185,0.054703857200776404,1.086805662122099,0.9388065082991639,climb
-0.4841743828518068,3.568468497272041,-0.172892690501654,-0.20069472983819744,0.7174399654446544,-2.8394645225691195,1.4213608873760186,-0.49263264065647183,-1.2869707346782884,walk
-0.2759931138547249,-1.397459689180152,1.8839503102851778,-0.9991651385911596,0.3231764793074451,0.1123527629667435,-0.572369003906758,-0.2508132378849534,-0.25946076112193117,walk
-0.749149698032289,1.7760113629945808,-0.8397516864861104,1.0160837515102494,-1.1196026458280037,0.7607388105898228,0.896858153565641,-0.6233111239213143,0.7011960923621067,climb
-0.14566327243611152,-1.614517667623069,-1.3308810551625592,0.7844721076300679,-1.126071762625344,0.08343090955780415,0.15286484952184826,0.29601818738951147,0.0515763501299762,walk
0.3014871310342066,1.4358988918259075,1.5352626138722474,-0.8945387050325385,-0.8855016698634531,-0.07491047252420299,-0.95695616133645,-0.5647499419599757,-0.9466544306010709,stand
1.4206424257997574,-0.12370592054880221,0.8415461516504659,0.7835747807444284,-0.7438093850200951,-0.9289569528618692,0.4457474701421629,1.6720613679202052,0.8368609671984482,climb
-0.8620445481063032,0.6122452491181568,0.08879253032537379,0.7356971790709657,-0.26988720231712904,1.106661866321251,-0.9404430344522842,0.6865781654549191,0.6342360096789414,walk
0.03097593082608137,0.6182451923897962,0.5214809026962289,-0.5008306048531294,-0.481599624267965,-1.4970389334993914,0.11218365660754728,-1.815989231524716,1.0783426400427052,walk
0.14439285603092847,-0.586087300801588,1.4230311424089874,0.49498716094992545,-0.30898368955318145,0.6494262329411992,0.5788417619281662,1.4529095881090932,-0.4202405086452437,climb
0.7087418374130254,1.1627648912583528,2.0658292367730993,0.8537886662967017,-0.010973600971665711,-0.87174844592187,-0.7192419295446976,-0.8805971252566119,0.2972362540161711,walk
-0.7810477635112728,0.24035090357240269,0.5937291365194732,0.6282080221934413,0.23718721461108302,0.84155416039333,-0.25558824150676196,-0.48725075661830064,0.23526355177824038,run
-0.5399746916917025,0.27633034780121984,-0.9842587989611076,0.8170175156872138,0.47291997648516143,0.2144971435496255,-0.02057211659511003,-1.7040247468675853,2.02777373007261,stand
0.7801649749955157,1.9353424453101526,1.249373515143777,1.34643389244868,-1.0582376761698158,0.5345762142645272,0.8972746583257751,0.9766652444534246,0.5809709502332044,sit
0.06771027744725278,0.7667558648057237,0.37617272753991576,-0.2942871551038448,1.194431171766972,1.2421132594316024,-0.9257914771050032,-0.6405743042510303,-0.9126842866499466,sit
-1.7187890906904635,1.2798777110978687,3.2235286387191238,0.8361111803881007,-0.29749469682660107,-0.6526747635450704,-1.0079125537360194,1.3110818721572008,-1.10844428256723,climb
0.6287207159272837,-0.004734041396212447,0.5531771257835237,0.7960152066516578,0.020678132622623132,-1.019642514770495,1.5120777879214369,1.0993901823700167,-0.36432667515497263,walk
-0.17880105115308745,0.3176793349097871,1.3342911446503032,1.997675132636407,-0.44136726002888677,-2.5303267477133446,-0.1879814502447021,0.26434342676605166,1.7792136716579983,climb
0.5362256134327732,-0.8489081840007225,1.3180466274648792,-0.5839819246430069,0.00515145335010937,0.4365797415106026,0.27018370226826943,1.6654805340152277,0.06100702017356482,sit
0.44155306983202786,-1.9163384257242,-0.9097134839812714,-0.5533841355523633,-1.1964066543248588,-0.5794024932296848,0.1339997149340351,-1.9096369462258922,-0.352891831971948,walk
0.18334483538167282,0.4594970125900771,1.0484226515669817,1.3033724535022535,-1.0692312335191172,0.9941593329076197,-0.5198722768763994,2.0959836017212394,-0.843434101723392,run
2.198790551624063,-0.5535630960597222,1.230746577802946,-0.41604019847933715,0.5323954643014888,-0.02611129302506789,1.1095377997086868,-1.1471148827479891,-1.98001063194559,run
-1.0429154793933961,0.8283165219977364,0.8009290041744467,1.9201469429133846,0.9665991755202981,-1.1242640933917998,0.602155839579709,-0.38636746075608475,-0.11679127187716916,climb
0.2556101099932701,2.9648589924887534,-0.07790236349491801,-0.5495483773629963,-0.14908640242103077,-0.6429538272891863,1.6677416894179693,0.40904625132211186,0.3158455769817052,climb
1.7847043948246653,0.4194311439758087,-0.747317086760462,0.8173327856259192,0.8922115198930002,-0.09538649113251176,-0.5052407035472832,1.7819130984521672,-0.5686555795621374,stand
-0.3695221847572813,-0.10029531600002772,0.006284701952283963,-0.6184481651073878,-0.8451339963240295,1.7534267676035387,-0.3202774031144132,-1.0473951460401794,-1.2037984539051416,stand
0.22808780639272708,-1.3000069505442748,-0.8479852543750527,-0.32183616221570494,2.044075177631646,-0.445462498913136,1.771118144423138,-0.1781601077978234,-2.0815721113366985,sit
2.173681541769534,-0.36701736614043096,-1.1841951474498125,-1.2590757209062946,-0.2517715521740551,0.13808993843665932,-0.317749007662708,0.319155991556013,-1.4951230635695467,sit
0.41498742035733005,-1.5564739744622422,0.7796601975137056,-0.4936208608065362,0.6347758328278332,0.8835946960681991,1.5376965676151912,0.38301365158805367,-1.3961958374311692,stand
0.4197544553720979,-0.2721628409824755,0.2364766358181887,-0.13426574103098143,-0.8331793221334874,1.0562004982308368,0.9985478015724539,-0.22569585784961213,0.5466540348589334,walk
0.35412634626489353,-0.3922872186462249,-0.966193648133439,1.2083150603268709,1.7878358604232099,1.272486915489159,-0.3069248925661254,-1.0885210699265047,-0.1461496627385562,climb
-0.35809600680670106,0.9208201765018529,-0.29012424667254805,-0.8299618046391108,1.4222248215366229,0.8448212584328311,0.2822761750127236,-0.28018770361395845,0.5841278139193997,walk
1.166813108457089,-1.23335233180941,-1.112460979037633,-1.3865241794934275,-0.3912177588262588,-0.20156869450739884,2.101816910641816,-1.1865874355440844,0.09561571383151254,stand
0.10799392655248911,0.22145431050742717,-0.05250404003280894,-0.10259068152639028,2.279788534329818,-0.8793737994999656,-1.3533972676647346,-0.46096924975330794,0.5903134500021779,walk
1.657979009736236,1.052434700832444,0.12216147828325279,-0.3403109903407904,0.43925961020117626,-1.0029502267555657,-1.1350724982001077,0.5324048442186344,-0.7441479561848692,run
-0.5997367406430952,2.0765780585310565,2.147323257610076,0.10232764859203126,-0.7991494643148918,1.8776969168811157,-0.2104105678652453,1.2563458608728075,0.06825223470338045,sit
1.3054387697973535,-0.5002590895998685,-0.156538522608314,-0.11967071271131996,-0.2516753513922475,-1.7178695146958654,0.05391524902243406,0.19126084129820184,-0.41733001189950203,run
-1.2924228733851835,0.6946786817032097,-1.4467699708970136,1.442931490497505,-1.3606021662182122,-1.1128321295983146,1.0013326700399685,0.047463632639570735,0.19602168453083238,stand
-0.649715656560973,1.4066572740916379,1.4109472320078025,1.3574106449114705,0.030567152859751978,1.2309358747689831,-0.8253425898539796,0.692434922146332,-0.00958720573462416,stand
0.10311121903883524,0.5903232260320445,0.43012318269802857,0.6068957900820775,-1.219830815720448,-0.3474882163045241,0.02228166371487798,-0.6808370009522787,-0.3546183481526125,climb
-1.5869904685715988,-0.658624303048565,-1.436272508635137,1.8425902206069893,0.23337960007929426,0.9507888736553226,0.8545299618304332,-0.6066171612917334,-1.2068715593494748,sit
-0.9614735358871619,-0.34208499548336735,0.43300856395200676,0.17103470278922342,-0.12075359796917202,-0.5595115452037865,0.3616037974942496,0.3874995574071029,-1.4922304784932388,run
1.4690070317547428,0.39498402866216603,-0.5324164940770997,-0.20164867451944346,-1.989550896203038,0.05093353250696832,-0.64426363810701,0.8287991433299515,-1.2008589857634842,stand
-0.35144274036711676,-0.9543619561682393,-2.792434480829375,1.6060592085011975,0.19512867497498856,-0.030491959266472937,-1.8504590613546463,-0.5778556952290071,0.14496069798438532,run
0.37790538590951595,0.3968635397477176,0.19973354450181596,-1.0034459884846598,1.4257981251207923,0.7555674296812065,-0.4242831752654899,-0.5183408678400739,-1.1516111151632618,sit
-0.4628211103065451,0.4825796949882335,1.3790741685943881,-0.07395772098856059,1.4781869890623944,1.4281509463484814,-0.9086513699129138,-0.23751542658935548,0.1916952311404685,climb
0.893023288680764,-0.4777263266081429,0.9164829907275492,-0.7908302853881342,-0.35703221352375086,-0.1056144710010749,-2.3055537256259377,0.004076622101614454,-0.0704985249225615,climb
-0.07986581518415468,0.9707483896509761,-0.5480014278763153,-0.014834815616740889,-1.204200981898591,-0.9198354901215201,0.07988507832184652,0.70091259848517,2.9212349910468336,climb
0.9883993168049965,0.634194075448183,0.06802252438092202,1.2482985441467824,2.0251670208901196,0.8933278228891695,-0.4508971036965299,0.053250281429905386,0.850638977710584,run
0.6689506018082089,-1.6045057259317081,-0.7706596998881452,-1.127766016630026,-1.6490408941584094,-0.15385025308788566,0.3857988063753412,-0.30410452576658253,-0.2185833083619052,run
-1.80747454305488,-1.031035241935842,-0.4385509229036336,-0.19246967571026777,1.0502385215656038,-0.3948377860985234,0.9509513706779309,0.35067368988446623,0.3341032436657538,run
-1.6671335492030555,-0.17673770084976173,0.9624919090712619,-1.7815497970018248,1.0294877592078673,2.380779254176359,-1.6666267312798186,-1.4194630403659942,0.587414516031404,sit
0.1921568434462386,-1.2890473377893008,1.2557092976158593,-0.7242832935084406,-1.5331223009237849,-0.3479645422824476,1.372917451021257,-0.6631311399149742,0.3634430820402346,run
-1.4163814339505394,1.4250900145708927,-1.3235467277871746,-0.32628204518063275,1.6448862910820123,-1.4424956994317506,-0.3280618999316927,-0.6115475821264839,0.8046408400648716,walk
-0.6543090426787964,0.7784113815333681,-0.6671985351257763,-0.16634280699572312,1.7743067798878658,-0.1940457246410401,1.557717270107078,0.5113959939600429,0.9402808283107112,sit
0.143460758429859,-1.3048438545189536,-2.654283831154384,-1.1700723721757136,0.5897220102456209,-0.7081002618562583,-1.7888306727613987,-1.8081808771467898,2.198211210487045,sit
0.3373260942260233,1.1804982791434278,-0.521122829397685,1.130674902340959,0.9712930950169739,1.8851357557813606,0.4101502433927396,0.9616578934341885,0.05518174862548267,stand
-0.4825591862162617,1.3408489271855055,0.8903852287161291,0.44635340944560736,0.18306779937264167,-0.4513809836628839,-0.05025225047841116,-0.052798082756953954,-0.07762065859002781,sit
-0.05560825753954449,-0.7083112701628643,-0.9203323916622125,1.4128976932571753,0.20000279478233657,-0.584762360678518,1.1872431476898884,2.0718391203963944,0.04975046516801607,stand
3.5112356252642223,-1.2423443778873682,1.2118568683918332,-2.2682801245327737,-0.5395441846723771,-1.3485668767019858,-1.5118011020699846,-0.5216981846596472,-0.06538145331633391,run
-1.6944144912189432,-0.22167260871631478,0.6057750458499357,0.9393392387798128,0.8006924302339049,0.13904099594565497,-1.2496409701904856,0.6120900278738117,-0.7543138500424161,walk
-1.3660286918557065,-0.7144625962643312,0.041641433354666364,0.15524788030147596,-0.09336708802387013,1.3212197881006227,0.8956425578874906,0.8294400299132506,-0.892272649847974,sit
-0.5953543947850836,-0.6270382088468394,1.355682948769515,-1.4625340919895808,-0.0160175248288996,0.13710188718601501,0.9334530704115335,1.734598153696755,0.14281778557492011,sit
0.3566946354400322,0.12766984585924293,0.5497709508529711,-0.5952871999370914,1.7152941113577012,0.18219989773949385,-0.3791055908745388,-1.3752394066070295,0.30439985381391466,stand
1.3352135664294988,-0.39626308816477046,0.5052454554619837,0.3101449190036985,0.458627434615714,-1.3933456086749452,-0.007931804882230028,0.07894375956138848,-0.2042128263186971,walk
-0.9360821390042674,-0.21328981229739416,0.9503093913034104,-0.18797926743271146,-0.0439901560070929,0.1532655732710934,0.010639638198558576,0.758399887715795,-0.7850213415018742,run
-0.40122987004635746,-1.003851700156079,-1.4017932860405231,0.4139899030336143,0.8303423693075609,-0.3017407523819273,-0.5177633993650195,-0.27883136560284644,-1.774025857470067,walk
-0.1428641308925389,-1.3730330148085166,-1.420354775327308,-0.06731495245416864,1.0227714960074397,-0.32238181760187495,1.8356544850248582,0.6748251993045473,-0.16907041483073046,stand
1.9108753311428432,-1.8511464237748103,0.7422008892702872,1.1325694090341483,-0.5411124566330839,1.402681697181878,-0.771965436864079,-0.15728189174556906,0.33956284358184624,run
-0.39884137298833544,-0.5597722670512912,-0.6228075047300843,-0.3434925611855243,1.053581859742925,1.6834421066512903,-2.286436402456301,0.7197744368471815,-0.7619216743896082,sit
1.098636294957035,0.8650455686551691,-0.8511023152656979,-0.534972683503063,-0.31130440336125464,0.8096913131924021,0.03709290283998077,-0.8198757743943479,-0.49187602692029897,climb
0.7813744947605984,0.9512177929859464,-1.524674051610827,0.23325284039503646,-1.2784066852521598,0.45167298172180664,-0.03797402258182592,0.4554204976461332,-1.1440700576973049,walk
1.682471345473511,0.8313614317813243,0.03104858216535528,1.3875529951358854,1.858234166141435,-0.44793043608540467,-0.22206298293307028,0.7998144077042054,-1.8143551073771618,climb
-0.548264236892024,-0.7280403662196724,0.2492370363749175,-1.138017541762107,-0.9401564032592995,1.7470947455374586,1.8435693521700742,1.5475568815788396,-1.7483752710341864,stand
-0.18759280227120853,-0.18684551199870353,1.794353135474569,0.555778635408781,-1.5078746933814229,0.5621124129546522,-0.8453178293234049,-0.11871252269256838,-0.5025572548166043,run
0.26771969340576995,0.5739169173785036,0.29967954860964113,-0.5814941834139434,0.055618780115033406,-1.0858039141736266,-0.2400987813776241,-0.6409873636937323,-2.4356298809839982,stand
0.1823867077963013,-0.7960158313732493,-1.1914050086187988,1.272157761142195,-0.9362007537166447,1.3448620850484265,-0.7103759526724085,-1.6626012442285216,-0.09272221610319763,sit
