date,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity
2020-04-23,44.338523921629324,26.752565552087944,65.44114007973947,75.6061530744367,11.946156827570787,24.761803469270898,70.42447946322392,82.70322355743875
2020-04-24,44.76001516958723,27.045850926375252,65.23437000723635,75.30281819365797,12.760667736270204,24.576586052943643,70.80682308112243,82.68944974553227
2020-04-25,45.06880069474631,26.924142390965635,65.21720706451268,76.48638823636051,12.823782346808429,24.354656619779067,70.46984515289071,81.88275040754212
2020-04-26,45.6356349139089,27.20240485107999,64.82299743923967,76.17449097458105,12.184272124017456,23.989600706204442,70.11942327326513,81.20474013579887
2020-04-27,44.99290815763521,26.26147808843375,64.85483217710976,76.35544735054948,11.964094908834806,23.29333422972605,69.90748783167909,80.17080385878438
2020-04-28,44.521469410738824,26.890069206530807,64.53913513425569,75.88905640281047,11.038400497951386,23.38596724239531,70.13630240046037,80.49810897487961
2020-04-29,44.57310622617219,26.3223213852944,64.1003009890546,74.9923065399038,10.659051112795957,23.07493799734679,70.42831971198747,80.18742223975067
2020-04-30,44.23947788887624,26.74253056254218,64.17060556548658,74.61521673763141,11.16039830367635,22.627926210035533,71.12612001473816,81.2484403596084
2020-05-01,44.053630799054446,26.76964718906993,64.60269094226139,74.57997675657396,10.798895703320454,22.21741443440121,71.74774791158383,80.99947055614639
2020-05-02,44.364040765366084,26.81068749635714,64.7338160225293,74.20686194786633,12.120101465676434,22.246232839867115,72.36316788136453,80.91361060762351
2020-05-03,44.83584756653926,25.982246835082126,64.62123368176404,73.37295147797137,10.813606720180694,21.562843716430322,72.80022004324144,80.83814482303107
2020-05-04,45.10413782575253,26.919765953870115,65.1256947579443,73.14835160728958,10.591912398667938,22.42783305506323,73.1989050142469,80.19944541513746
2020-05-05,45.67877037299869,27.513639775133328,64.89644015520167,73.17149620867431,10.64835743184739,22.680610511815356,72.997167499497,80.32005735021012
2020-05-06,44.347735708297655,27.132152059565612,64.85655065551845,73.52157678231862,10.678738778148343,22.443659689759535,72.7202083991796,80.35354901316695
2020-05-07,45.355815038617095,27.858410082119804,65.44156527156572,73.47762778840641,10.96030336576685,21.79308930326957,71.94871439450858,80.35457162979445
2020-05-08,45.764253891491684,27.680780461287103,65.2262546600908,73.07452432736945,10.82301175990246,22.19950729878724,72.64809299097566,80.14694925615474
2020-05-09,45.586042825759186,27.487520888032158,64.9557789033873,73.64075728037204,11.449575445751607,21.94092800427679,72.67192132854298,80.12149451193822
2020-05-10,44.84772743036892,26.855287359457478,65.32758726706992,74.58887630128481,10.834728827598422,21.278104732401307,72.83888509574675,79.44804280936894
2020-05-11,44.759924008571346,26.757553603610504,64.82851808988515,74.71413402564905,10.715761088500928,20.889097696878718,71.43250616218255,79.82317451185392
2020-05-12,44.3615555874239,26.740802429915927,65.42925968736328,75.42595027916629,10.158570038422887,20.46083543987107,71.10325681625828,79.73376854470142
2020-05-13,44.967046838369804,26.35480176723214,64.4604793835168,75.7830661969036,9.911069642123788,20.588309623173302,71.59006001246,80.48137240764122
2020-05-14,45.306668935256816,26.721602710789703,64.49781730605694,76.7483735788892,9.78252446813625,20.3544581746017,71.75534385257437,80.69496679387235
2020-05-15,44.98399174477944,27.498194101783607,64.17229704018507,76.81853856829726,10.09178980814028,20.723769605473706,71.42457041821027,80.63456060958089
2020-05-16,44.283855470557306,27.86302156811628,64.34208885629256,77.26019385867022,9.585113841289743,20.571959877208915,71.36592863104306,80.70581992295052
2020-05-17,44.16002168961609,27.057848189552278,65.074191809452,77.93148165806176,9.44594239761312,20.661754779655517,72.35535772761705,81.00853425509843
2020-05-18,44.66182097597514,26.320127590550154,64.4956000110761,77.96137703511042,9.45640490222631,20.079766157001544,72.23758361505553,81.4061549207929
2020-05-19,44.93475359674422,26.432973785999994,63.793155696023746,78.32354998987554,9.52848847421622,19.990587163501786,72.29812440865375,81.26893354072537
2020-05-20,44.23315858967781,26.92663095473405,64.36829675674392,78.37186292632784,8.972873656817448,19.83748286888943,72.29480004549958,81.5140778674014
2020-05-21,43.970442509513866,26.807257941146062,64.25311650601849,78.04340247433822,9.089652702224573,19.827982404595158,72.3987679883368,81.43645909558127
2020-05-22,44.46044830242359,26.8576287551471,64.2117700471423,77.34571138268659,9.673182281941585,19.59525477124588,73.00079667258863,82.29303580715595
2020-05-23,44.394567886381665,26.887236698258395,64.07880175698196,77.9565218812364,10.250736363898397,19.23386788502043,74.24190125427428,82.35017660712654
2020-05-24,44.36869739964885,26.74427203548833,63.897501114385776,78.73319027320527,10.111704529455661,18.967362470027375,74.98023235334264,83.02565069760203
2020-05-25,45.31348443549329,26.9661287502737,63.44131613859891,78.65502366611793,10.371463081313884,18.386657744381708,75.09691369642913,83.42191396502533
2020-05-26,44.77956668389296,27.12479326848144,63.32004282665878,78.2418630743256,10.290332668333507,18.527092265866013,75.69329036368909,83.64853814595071
2020-05-27,45.341462224587026,27.624091135049202,62.898599443239334,78.52231895895706,10.822942703652945,18.37165227030834,74.94617101460746,84.206400001819
2020-05-28,45.12969515725331,27.08892022248923,63.39920825645314,78.72577993073945,11.162117280982098,17.39598187593638,74.9371928687275,84.38352919731274
2020-05-29,44.946194828732146,26.247902982560973,63.122695286522585,77.97107255571471,10.582195184185684,17.500104118795523,74.58719145696737,83.68450048984565
2020-05-30,45.038920669508435,26.238578132341043,63.77814458451853,78.68277962216298,10.505664794503016,16.992825012304273,74.30248540482305,83.51882860210702
2020-05-31,45.197279887798636,26.020359446679333,64.11265256224301,78.37128219245515,10.177275761690323,16.58702357644331,74.78283356142393,83.49685848806091
2020-06-01,45.50319503986875,25.70044500205432,63.6116507743196,78.22195106343177,10.129697331864122,18.2254216044462,75.4661024618405,83.60816322850144
2020-06-02,45.42372063374382,25.25828956343892,63.07997529535255,77.88056440614692,9.553379458153149,18.500265357865523,74.80070772957104,84.03731187142994
2020-06-03,45.76166676318268,25.754022085976093,62.96968687029496,77.37053069934339,9.494020871457613,18.22275438755235,74.71263381752607,83.69295693088145
2020-06-04,45.8300369716251,25.69514963594839,62.6034909379268,76.39702080416367,9.416900497055051,18.241637622222633,74.38684741985337,82.7373372051912
2020-06-05,45.555361438658224,26.866417435789025,62.2338455953547,76.47905170075093,9.353590801693535,18.089059682382075,74.7207661136122,82.50909402367262
2020-06-06,44.93394085621695,26.7377894460207,62.65374779912397,75.90950815503155,9.480441749210463,19.596958916575854,75.27657438717216,82.7590915155386
2020-06-07,45.25071500560032,26.406893420875907,62.79095878638761,76.22821015434438,8.70945061105429,19.74757833618778,76.40971199225682,82.74336844790555
2020-06-08,45.40345450570789,26.876301057672855,63.40609553290323,76.21886773296555,9.099735601468124,20.01601439444164,77.00834917783578,82.27328352037365
2020-06-09,45.071964934423846,27.877839392741784,62.870138532891055,76.15546505546372,9.519538471097889,19.23950372904771,77.58115670286874,82.53200088527011
2020-06-10,44.36357343002368,27.62918296330444,61.95364519371676,76.01707440207167,10.222406531663117,19.181195848034168,77.08046546070362,82.68855351384113
2020-06-11,44.07049156777881,28.063937459891182,61.588344122449875,76.27024997959231,10.17395716852522,18.68133047166539,76.74269967004446,82.6099628061982
2020-06-12,43.09281837451873,27.431455686551832,62.12676741686898,76.32315538652502,10.304066263467554,19.184551270533476,76.77061845552487,84.02020100249653
2020-06-13,43.58043673880187,27.30596176813032,61.81323162127224,76.97887702072427,10.827006201067304,19.860997445338885,78.05464607218804,83.25118082348783
2020-06-14,43.52535155929939,26.754271081550755,62.631598761138804,76.57032456710387,10.475907512152293,19.34381406012683,78.0928417373257,82.81601053233754
2020-06-15,43.657049341089206,26.98115968669354,62.36499516836141,77.58454126034022,10.721762305057595,18.77840617366574,78.80852795813651,83.11971604261547
2020-06-16,43.45476811106328,26.876106352109307,62.65708214982722,78.37090498399535,10.353364380214567,18.256241371965046,78.5990844111722,83.12903718902436
2020-06-17,44.340008926344005,26.543511140268503,62.644145552573725,78.95348524941869,10.611935296695313,19.2264551180076,78.58728826722022,82.9020782731838
2020-06-18,44.690484486818896,27.06206169047188,61.664075885250575,78.83600009543812,10.808258833789981,18.883316080051635,78.57665178535922,82.44200933211177
2020-06-19,44.50518945534471,26.466698818955454,61.334047992276794,79.28125808792325,10.360342005875982,18.727740742326763,78.33010297430884,81.76247670237586
2020-06-20,44.333964859374724,27.50504925110978,61.57400906404737,79.56449739025969,10.615704650237149,19.009511144084748,78.67373647909515,82.18275344556751
2020-06-21,44.02147672900428,27.805223332157887,61.55041976002374,79.20509456285703,10.396660571417764,17.95931053749151,78.02671399630617,82.1253932220267
2020-06-22,43.94732972948358,28.298298436599854,61.331533890480515,78.78906502008456,10.315753835809918,18.355116688868925,77.11285484226673,82.52069716870615
2020-06-23,44.139859375585274,28.940465228690407,61.247172986937755,78.71248668321267,10.723027627982116,18.539772197605373,76.98173953245767,81.73359534191643
2020-06-24,44.314437402758934,29.376912448463425,61.322462840989516,77.88767504538596,11.261635642319119,17.950084797752602,77.25696342785486,82.33469925935779
2020-06-25,44.17958652147475,28.486680237853953,59.96156688881709,77.53107366949001,11.46911762979008,17.613077431458663,76.87691512812764,82.64004088861293
2020-06-26,44.904717351523736,27.672794811343458,59.682547511927126,77.31730248429754,11.475561400367472,17.259886971817085,78.03987217913365,82.34189621713791
2020-06-27,43.89981910753478,27.172085445663257,59.278078257529174,77.50480099462224,11.828121486983829,17.530578649602315,78.03873140798595,82.62546601528732
2020-06-28,43.60650130767813,26.952869118785912,59.6240597987948,77.67759579020155,11.665408467989879,18.10305078642679,78.07730184473857,82.88882458943249
2020-06-29,43.950937041485126,27.632355373043197,60.002997312938376,76.82391740125163,12.113070535976007,18.04307946044777,77.57633914294878,83.33156516894944
2020-06-30,44.65482384257754,26.922998322177214,60.087904886681045,77.56919129668249,11.804359489706854,18.447676550325735,77.8908136152594,83.11923004546638
2020-07-01,44.75317887040939,26.42922962836932,60.14457909082244,76.90482401715738,11.695545802405325,18.061213006161275,78.40354711480308,82.57993756643982
2020-07-02,45.501724782077694,26.129733349049268,59.13847472344894,76.08164807684233,11.23102703310601,18.065719240150973,78.50285840449868,81.87710535293499
2020-07-03,46.357444935720245,26.177500942511447,58.68411036307826,76.41465861302973,11.188987471208673,17.83864716126638,78.6596950740619,81.57468135242374
2020-07-04,46.17913710215639,26.444132906293202,58.50739034021104,76.99668504728676,11.947000696256346,17.768100579878514,78.78119704323774,80.69970141451948
2020-07-05,45.757561138964675,25.940268606294172,58.45274008641761,77.04453364675473,12.708773072931336,17.235937953491003,78.32993818844842,81.02172257211355
2020-07-06,45.32590141848081,26.7329378427371,58.450178034668596,77.29090060248349,13.522935250290711,16.36201393573849,79.0506228949724,80.79781702585912
2020-07-07,44.612664390633896,26.997053825988736,57.4760471263946,77.6508562928114,13.202434363339114,16.500136260707087,78.89474357273284,80.25653033231751
2020-07-08,43.998337848730955,27.12280583840183,57.96360695414914,77.66782245746926,14.556244154686912,16.372959554342053,79.75826943184447,80.69953832056353
2020-07-09,43.524626144197285,27.19707737072079,57.45193928923211,77.84877850236765,15.147837488329971,16.15705420138885,79.15494500266593,80.8798827552064
2020-07-10,42.94146952855878,26.45282799912069,56.318487862990935,77.61453759010669,15.657256109930152,16.077888663195637,79.60833244075442,80.82634652494487
2020-07-11,43.45417791528615,26.392875157888223,56.710236055578235,77.50434524153536,15.78195057164999,16.557805613772935,79.70147429405759,81.63807138864625
2020-07-12,43.23100147400564,26.431936709436435,56.254009602028276,77.86908329000627,15.000916912202998,15.462627397939759,79.74741164576987,82.03183654468693
2020-07-13,42.53680111313659,26.838305778053993,56.600080199806975,78.48839210361669,14.687688012673547,16.801810020130887,79.45186305519975,82.05534743062815
2020-07-14,42.34244842460693,27.226084214921215,55.728242651624264,78.3821984465193,14.47895108252086,16.337740540210223,79.78692073959485,82.12474487282516
