date,temperature,humidity,wind_speed,cloud_cover,power_output
2020-01-29,86.07756781796103,57.74048849407143,80.62245796652583,54.26690023670848,85.94331644343866
2020-01-30,85.54945410627475,57.53418394937677,80.62203718368852,54.56056134378023,86.53318907722867
2020-01-31,85.71179822190511,57.819362356572015,80.36671998637871,54.4936335690559,86.83483063610198
2020-02-01,86.08766028170425,58.43076092405876,80.35732549967368,54.1406911672721,87.03042534611234
2020-02-02,85.53782553577,58.58613701664641,80.57473155060927,54.42545632936257,87.53389675608472
2020-02-03,85.67877631296946,59.3609736384979,80.21737988244432,54.63141139282562,87.53215017376046
2020-02-04,86.00479069858739,59.014041587346355,79.31030398390732,54.87844720930958,87.61133927511402
2020-02-05,84.98427758559026,58.87982631511598,78.18440974234447,54.68523645926532,87.55412809598907
2020-02-06,84.8931606088561,58.185906918359684,78.21164543178247,54.757234193737446,87.77685655690689
2020-02-07,85.09574930104986,57.629922631398024,78.39382503611944,54.86960713456648,87.97693850251544
2020-02-08,85.57789424323354,58.09511003376751,78.3083473698698,54.57351039170439,88.78524777454892
2020-02-09,84.7055373258802,57.9939977025975,77.8140542436903,55.13136252898742,88.01726203183051
2020-02-10,84.7557184473427,57.75657921498815,77.55332611656678,54.336085111150545,87.95254947749075
2020-02-11,85.22001212214644,57.311439078846874,77.58789485305114,54.00391351631152,87.8503103246904
2020-02-12,85.38199339467432,57.65180309023305,77.74370968022637,53.564464116799805,88.51040763333995
2020-02-13,85.75276275520663,57.44584492292364,77.69861567760987,53.37309493970058,88.06098206009511
2020-02-14,86.11400985128054,56.86861942811264,77.35542264119084,53.09266329077581,87.90766185827904
2020-02-15,85.66430129486685,56.88108249095824,78.03001980757578,52.80344301562582,87.9243765327193
2020-02-16,86.12970953436245,57.13545369179294,77.58295798074064,53.20777159486908,88.15739597583283
2020-02-17,86.50524620505763,57.05363318171171,77.09251793975976,53.32297367916667,88.06988704653791
2020-02-18,86.25999818736983,56.790362581827054,76.91624781648876,52.90674622642528,87.79479910610239
2020-02-19,86.22520715215927,56.819622404339434,77.50471885055724,53.16859257480271,87.4602184241863
2020-02-20,86.63758080000429,56.13671421453587,77.83934714165737,53.38721019303841,86.913081001846
2020-02-21,87.28022281117758,56.461962132878625,77.81244233193581,52.44080296347708,86.45885058943912
2020-02-22,87.1900545010748,56.649420422779926,77.28571138203755,52.204782712633836,86.27623707591945
2020-02-23,87.38530955712632,57.156536240986945,76.84662457181614,52.510432196371426,85.90750547183997
2020-02-24,88.06595094008362,56.73753778457372,76.70640160880978,52.69815244150323,86.89454013339166
2020-02-25,87.81059195664513,55.9503475627767,76.48977626667474,52.9971009786852,87.1165845269836
2020-02-26,88.58283163644758,55.20595954062543,76.24350245023805,52.585716584701615,86.60299543354787
2020-02-27,88.14799403291845,54.70623642798431,76.94141126137698,52.78100418197,86.82049948463495
2020-02-28,88.06219566773852,54.105263971200245,78.47980468643402,51.89653928147051,86.03907101650962
2020-02-29,88.44379621030194,54.36691781680531,78.09834498398037,51.79516439370915,86.67074384649713
2020-03-01,89.03941871723677,54.12235470612084,78.42952424814439,52.66111115969957,86.43599007577292
2020-03-02,89.14498420066612,53.99977353142635,78.88365291223484,53.10078484079809,86.98510662930302
2020-03-03,88.2239600907181,53.69727747941778,78.62174339618947,53.19413872688395,87.01805151782249
2020-03-04,88.1264275160382,53.61119597508241,78.23097357902263,52.9127357872165,87.15478987996815
2020-03-05,88.01375468147424,53.94247006843093,77.76942143021498,53.53682750391208,87.2159349866089
2020-03-06,87.9501089186084,54.71561687779474,78.0493984862815,53.53335460733109,85.8206087176325
2020-03-07,88.56213752743628,55.1621511362287,78.33367811214048,53.33393749415178,86.08632346057406
2020-03-08,88.00352634303883,55.17732633499263,78.88147809518708,54.00592652719313,85.60833390363372
2020-03-09,87.96043843741552,55.02840696453899,79.94914126783398,54.03823222892038,85.61724697275639
2020-03-10,87.87622110899486,55.63264568129713,80.21811750188347,54.215247851085664,85.89317094185029
2020-03-11,87.76338884230834,55.16224156855873,80.273386129766,53.499950915342794,86.59992806150998
2020-03-12,87.30460567855692,55.154063572311905,79.81269836423431,53.251554368737565,87.14687076240477
2020-03-13,87.42122991915463,54.571619714138144,80.20240050541663,53.61608475443645,86.61608820317176
2020-03-14,87.22850324356767,55.156152398583224,78.73856340945612,53.58716697003002,85.94283492677651
2020-03-15,86.89545934293217,55.850791225348765,78.536240946223,53.52911407910873,86.01382962428045
2020-03-16,86.65102853254338,55.202916929102734,77.50417082061698,52.988168019862236,86.29635819465103
2020-03-17,86.36136268712183,54.518541578260134,77.34059027738971,53.429254251472805,86.6536149113902
2020-03-18,85.88087078638767,54.26569814123225,77.74467446457402,53.24536231818198,87.09867523756895
2020-03-19,85.4908065907116,54.54480065476147,78.61791285417894,53.36280765614166,86.83919331310041
2020-03-20,84.74746730573852,54.142118794041586,77.4279809172477,54.047720839090836,86.90288732408624
2020-03-21,85.62613509676555,53.76571344719568,78.04646745744775,54.91031516845615,86.28591887362164
2020-03-22,85.72245665468242,54.07567588789749,77.90851189310118,54.512543148242045,86.93313742410152
2020-03-23,85.6691795653243,54.199754195342074,77.89482939207093,54.36181126456767,87.52133155069218
2020-03-24,86.17346657224267,54.150571183979366,78.32520209954814,54.653963452081165,87.46948912301923
2020-03-25,86.30851473984464,54.1730373494252,78.25485562795349,54.31689440498992,87.09921875577987
2020-03-26,86.61577072050582,54.30056105083173,77.87725339041931,54.81483821528251,86.55487701590987
2020-03-27,86.701001321687,54.70337617681406,77.59048643822393,55.14461448816551,86.6738943000583
2020-03-28,87.57811087195526,55.120295449509555,77.1682757300876,55.45273400388149,86.14019252761443
2020-03-29,88.86713298606612,54.85202060184659,77.23504930104491,55.34615376860833,86.48462757755968
2020-03-30,89.80326677353492,54.789974500353736,77.86490720817683,55.38665132168066,86.51867977767974
2020-03-31,88.25778992867339,54.48271130757971,78.29472434275317,55.642723138444396,86.38103309940497
2020-04-01,87.95628943770704,54.685770170476886,78.34187898120747,55.7418688469298,86.7741337512325
2020-04-02,87.68271409710533,54.18123925539484,78.0126030766512,54.99088373948751,85.8693334583641
2020-04-03,88.35146472141295,53.60820418886879,78.16432012581629,55.66985339621691,86.09007912911005
2020-04-04,88.15038087316681,53.36806623093502,79.06506217977812,55.743978241695565,86.07889804096443
2020-04-05,87.98856453489262,52.31210185087272,78.59977992192195,55.753520155854794,85.96637422533688
2020-04-06,87.74844855938534,50.47479868104075,78.97497487443772,56.366284951496226,86.32209403812197
2020-04-07,87.58722208507498,50.65441292523256,79.18850523299021,56.31709546922539,86.98520227247695
2020-04-08,87.57607278678418,50.87744136221246,78.82678605275692,55.81221949259326,87.09192034364192
2020-04-09,87.86155150181312,50.37211631638073,78.94793790713229,55.65910651237732,87.33710658550909
2020-04-10,87.81265181912666,50.27649108635624,78.73964214225425,56.26846872075987,87.12199501187172
2020-04-11,87.74280887664433,51.00188145148756,78.30582028873589,55.78909647086855,86.79105267956153
2020-04-12,87.50286081010442,50.90203158552756,77.81859536277376,54.840266371327886,86.926133462614
2020-04-13,87.6196351597867,51.508046436462294,77.45814649916436,54.5509666380733,86.7544229455278
2020-04-14,86.6839784211782,51.14203744872725,76.87286038385786,54.77755451017019,86.57478682613407
2020-04-15,85.81913977845271,51.20012859544547,77.84955565716608,55.36430905844007,87.33192196308943
2020-04-16,85.31780395207755,51.41025169351217,77.372920750955,55.4697307132903,87.98126730351876
2020-04-17,85.62747887371933,51.132673505022915,78.15299076014365,55.28687871924938,87.35978307031144
2020-04-18,84.79223492621887,50.9497584575866,78.3443217053069,54.57609533547222,87.83805840618267
2020-04-19,85.27019287870014,50.83681807314402,77.48788967438072,54.31049630299936,88.2108247872319
2020-04-20,85.32820270653552,50.401059002385594,77.07253640961991,53.36118830844541,88.3103952506723
2020-04-21,84.78050149232104,50.474379612717065,77.24361888526455,53.90136874961465,88.85499491315883
2020-04-22,85.03538921813903,51.047223605490466,76.9087166672596,53.365743366668625,89.63272415347437
2020-04-23,84.56701254520267,51.60462250142303,77.00504658617605,52.975267621312426,90.01727226346631
2020-04-24,84.57275751276802,52.554146328102064,76.07209192128252,52.34303428397198,89.83413234175339
2020-04-25,84.31433761275521,52.314208140252624,76.09986555005145,52.26231490385704,89.61975387740972
2020-04-26,84.81001473074585,52.02872919685501,76.03855024978529,52.404615281865844,89.35872713292135
2020-04-27,85.21880141856022,52.31142164573572,76.9907343752702,52.950514413615856,89.54772831037776
2020-04-28,85.72102664562101,52.98083439218224,76.65432943173376,52.91530639915612,90.17114340727636
2020-04-29,86.34269538098663,53.5012443000933,77.01019481508874,52.55703466079972,89.54692919581677
2020-04-30,86.71093713161486,53.812695096386086,77.66096357357142,53.040380472055496,89.99781132379847
2020-05-01,86.85677336011281,53.393245190369036,78.20204632593946,53.21359709920828,90.71411845960853
2020-05-02,85.93586577875855,53.01132397187188,78.77646581265633,53.19445087616929,89.90936973360421
2020-05-03,85.95224199686137,53.25596321193328,78.7404221620105,52.98579097759857,89.71760288289515
2020-05-04,84.93443591282707,53.45450756330321,78.95564753339156,52.52543510325908,89.12162549591808
2020-05-05,84.30087792812151,53.37233933023245,78.6613502256957,52.83727696202001,89.33596527213676
2020-05-06,84.68589822414246,53.59440355507724,78.9571563587922,52.80897824792378,88.91764268572263
2020-05-07,84.09103592895441,53.63173827976088,78.40895828778794,52.045335775371115,88.41947347965205
2020-05-08,84.32513259009073,54.00838998601698,78.01000965253839,51.922977044025025,89.06633811943915
2020-05-09,84.2290305958214,53.7196358865133,79.03486927281881,52.385445039729845,88.59647177898815
2020-05-10,84.13360759182916,53.004702973844104,79.5092489651084,53.517047313306826,88.74565028605832
2020-05-11,83.95635604829397,52.361829545617866,78.72878633341,53.387735136548805,88.72760996841504
2020-05-12,84.20343515256835,51.99826369753805,78.908325285006,53.776406953476375,88.45984881440323
2020-05-13,84.04396292856872,51.70741915867043,78.41180396638522,53.57606500305292,88.40828751900463
2020-05-14,83.82669247216216,51.68963024716715,78.75672707993708,53.62877626047122,88.30901333490449
2020-05-15,84.02235151280638,51.26191910630374,78.94850326057723,53.790745678793286,88.85833386498332
2020-05-16,83.98100831673337,50.708511657241274,79.05304091711838,54.495034863590156,89.36288199216538
2020-05-17,83.40802283077963,49.9400510303044,78.7333268883901,55.05698728018164,89.57027023703095
2020-05-18,83.36017204565645,50.030894391489156,79.46147474700913,55.36716033447479,90.30672843526902
2020-05-19,82.71157138676897,50.0182050753643,79.13439430339702,54.9585710392129,90.64031110681248
2020-05-20,82.7114196740543,50.112985658140765,79.25228955471889,55.20922307508577,90.26584129550288
2020-05-21,83.32129604429201,49.874671652161965,79.14552069078847,55.963776562966736,89.95730652634481
2020-05-22,82.85206448666814,50.76765984930347,78.45022808678885,56.245758707535884,90.97979416851813
2020-05-23,83.27345254287762,50.17719503402726,78.2810763523435,56.595299970580434,91.38946316162931
2020-05-24,83.58089179100922,50.205798597451775,77.43293839015611,56.668773347648255,91.47537490489731
2020-05-25,82.81309864217772,49.10021291343426,77.72300309986002,56.51208634683289,91.5747543125369
2020-05-26,82.86481211837052,49.300294571960876,77.41107034408714,56.781058532645744,91.6079695730683
2020-05-27,83.45064602087143,48.913769936189205,77.23873875416359,56.67829954973623,92.78982817400768
2020-05-28,83.1521971825851,48.2423164839932,77.55404185464364,55.89440194807054,92.39201219994449
2020-05-29,82.83306988502304,48.46581936230193,77.25118841089505,56.57173648441084,92.82652988600476
2020-05-30,82.41507410889255,47.85661356153975,76.15898773419548,56.90645004114323,93.44146243555
2020-05-31,82.53839958491997,47.437099964621076,76.33651741622208,55.92350568585684,93.1016274005425
2020-06-01,81.72803766020711,47.92201974445376,75.99567384456499,54.69471642237626,92.72580481200741
2020-06-02,81.12898489360549,47.99697923862358,75.82954766833932,54.598979955624515,91.99642364522242
2020-06-03,80.69285579686851,47.80200212315377,76.10647436714044,54.90514747446142,91.51269976817662
2020-06-04,79.74332708609226,47.86999982060935,75.60744559801576,54.60406708189041,91.92183296127746
2020-06-05,78.91337611307497,47.6636151172394,75.7810940684658,54.15546215410754,91.86573872799312
2020-06-06,78.46383840431079,47.982872139989894,75.80387265098105,54.08098727703227,92.18827097230078
2020-06-07,78.29200493521816,47.90027847576657,75.7838565290055,54.00655376774151,92.60420040913138
2020-06-08,78.93023704439477,47.42308590538444,75.65463872696907,53.88871569897951,92.5981957405462
2020-06-09,79.45028725412918,46.676811556649255,75.77516239140573,53.31191090705598,92.14462191311078
2020-06-10,79.67625621570164,47.23666815032792,76.09210628842084,53.39749147917448,92.45634192854891
2020-06-11,80.73899650272406,46.52866431798953,75.22819892516196,53.401972466906955,91.22118511319887
2020-06-12,80.70373411693579,46.90007690640256,75.61405913972342,52.65221199677098,91.83166786223306
2020-06-13,81.10859987359504,46.46205509293526,75.43995395479328,52.890778663767165,90.72542338358474
2020-06-14,80.90123614605103,46.1297038243451,74.58833534358651,52.70273156303933,90.10068215381291
2020-06-15,81.22418887408853,46.748588109148066,74.48406260404799,52.30549467243493,89.90364912704437
2020-06-16,80.90237492485963,46.407534933212276,73.97437765876947,52.39182255528244,89.32182387980886
2020-06-17,79.96467945679233,46.26768063411012,74.5152178451204,52.23617187123505,88.40372637376188
2020-06-18,79.82388193106543,46.84582058141787,73.79629073942944,52.052289816868566,88.45513606794664
2020-06-19,80.47421128634828,47.147562295296865,73.89574083939527,51.64280784744293,88.2157875426977
2020-06-20,79.587588313455,47.476160469914255,74.011499308471,51.7776866189427,87.95947742513532
2020-06-21,79.07732513144344,47.06144769337499,74.20341063342173,52.37498351922708,87.84197125012636
2020-06-22,79.19786592448362,46.620790078756215,74.52867211896437,52.337526157888895,87.16444791333195
2020-06-23,79.48875013076665,46.89619390313339,74.27499584111047,52.00216194915182,87.50291222170628
2020-06-24,79.96552402912424,46.89559601190787,73.69283716165161,52.435792722989056,87.0498337273618
2020-06-25,80.47452109920965,46.86955617049948,72.63842537509821,52.47260956955581,87.28630085604858
2020-06-26,80.4709841781329,46.25234324702763,72.71623225540826,51.77792073424767,87.19783925348118
2020-06-27,79.8473603287321,45.90124295526284,72.44427337172468,51.885382975049254,87.11092677535267
2020-06-28,80.3325718587023,45.043563933591656,73.02962738039083,51.54575964712723,86.91095399559755
2020-06-29,79.89977827288521,45.10435835283621,73.34145540008227,51.93157566795099,87.3465932006787
2020-06-30,79.41758781562338,45.31553628326742,74.03820188384441,50.96032557149794,87.90852027438154
2020-07-01,80.22210414228326,45.77468192004551,73.29707270590437,50.9021060599304,88.42415603013545
2020-07-02,80.06025883491368,45.05075697540569,72.8146911854344,51.460237999534556,88.31360734969819
2020-07-03,80.18751781041446,45.387089294796084,73.03838023762155,51.28320027847065,88.32192955628922
2020-07-04,80.65330129391417,45.35079350273774,73.7058317208012,51.216202642788915,87.92985264752473
2020-07-05,80.70101805080196,45.86834678932489,74.91588750567622,50.85199401735798,87.67532485688832
2020-07-06,80.749744932991,44.966767503417934,75.13149581627563,50.76038019242368,87.07041383520954
2020-07-07,81.5510826231134,45.75157356412013,75.14644245748634,50.05548670051985,86.77272897111892
2020-07-08,81.06697109649132,45.644090526601666,75.57443904442941,49.44024540698889,86.92049379738091
2020-07-09,81.14206647520386,45.74074857590801,75.26489108056438,48.79424474735507,86.87311764010987
2020-07-10,81.3366203451296,45.323107087489994,74.8691489244498,49.50419471165928,86.60010494071028
2020-07-11,80.24804158688646,44.82829546329093,75.15650396261772,48.75749909210563,87.06781178988282
2020-07-12,79.8923140116081,45.07772121286144,75.50903283886552,48.35268033350809,86.58301377151433
2020-07-13,79.2579875297325,44.907675975030365,75.48847878236718,47.57732007839931,86.59550722122293
2020-07-14,79.70601426516036,45.715805262476024,75.06731600566788,48.333981771059925,87.78742025734407
2020-07-15,79.75446618312347,45.568295186631794,75.57182201925617,48.07294043691441,88.54162306386371
2020-07-16,79.67326419189358,45.98376024747272,74.90504984345989,47.35777678035382,88.27674794718365
2020-07-17,79.56018288281788,45.872024851389675,74.9608248005438,46.98374830243113,88.88633713237343
2020-07-18,80.1162781885949,44.447725052632585,75.15771735270498,46.509469941083296,88.57009186592359
2020-07-19,80.05974275582084,44.23437508489954,74.85343287314141,46.96417036759951,88.78650796731174
2020-07-20,80.21007377572403,44.60490022742763,75.58732146589347,46.85017411095703,89.67449580527222
2020-07-21,79.80263091521911,44.67719316820276,75.54777336926392,46.26277332891333,89.51865929319561
2020-07-22,80.24281042143876,44.42232032359372,75.32211977559356,46.97550590461269,89.91193057484614
2020-07-23,80.76727063432836,44.53182686425993,74.2504671011287,47.253199956792535,89.8332199186674
2020-07-24,79.95083523471115,45.165812527662176,75.83093988176908,46.809728720359374,89.55210337607897
2020-07-25,79.68930810255591,45.695664523749336,75.75706788840678,47.00668296905625,89.88029625101557
2020-07-26,79.19722475579037,44.966604231755696,74.96995053796365,46.235367832126286,90.145822931681
2020-07-27,79.29482901220527,44.97900368307429,74.48442143133674,45.35817205173182,89.48165561327777
2020-07-28,79.36127072955651,45.06122984802248,75.04584678526483,44.78145927125906,89.32501243641215
2020-07-29,79.66804728241387,44.511755144825415,74.53804702106493,45.16299271260344,88.73846507093855
2020-07-30,79.32662781897511,44.115733064852776,74.73427889723895,45.90696339850469,87.90375301108834
2020-07-31,79.28111087103746,43.6332000379839,75.03415694980397,45.36397020672389,87.8206703842198
2020-08-01,79.07206349522599,43.1852784899243,74.86079345700196,45.384179332051986,87.98741574138796
2020-08-02,78.37741248647079,42.41791087220119,74.4983108036791,46.2331955742587,88.47602545047185
2020-08-03,77.80198191419198,42.321131807410225,74.60913357044089,46.61041740301946,87.7058082784705
2020-08-04,76.82518646368153,42.66827713808109,74.8894200584374,46.31988918719268,87.13390915903776
2020-08-05,77.45585664794174,42.35346484426954,74.08905567432575,46.775823511090806,87.86537954159425
2020-08-06,76.83033816232104,43.1702803702897,72.99491816102955,47.222012774426496,87.48606145509325
2020-08-07,76.63557708983527,43.81161610759574,73.55912223976523,46.79928999221535,86.77107651304806
2020-08-08,77.40716163774212,43.65423072198281,73.84936524048581,45.59883170049344,87.6242809273295
2020-08-09,77.13354678051661,43.52404061048319,74.00875591291693,45.18382671089784,87.5565465424136
2020-08-10,77.56035835936467,44.155335905288,73.63077921042027,45.068125069995844,87.32233423296694
2020-08-11,77.348900427596,43.80048011592287,74.19188693916163,44.471780016352156,86.97391354572433
2020-08-12,77.4896252367525,43.919825526181995,74.74439094624995,44.28430754167733,86.49413430710986
2020-08-13,77.35408256925328,44.38533713922213,74.77515863789857,45.14163486785468,86.42531837140616
2020-08-14,76.73119875934026,44.129550577010264,74.62675345605625,45.35107097667963,86.59421312823551
2020-08-15,77.67723369338636,44.08755474666599,74.81815066612194,44.766281394526125,86.81306206300613
2020-08-16,78.16950969866878,43.457668654458416,74.9495302194048,44.16692592444409,85.91366304012661
2020-08-17,78.0578256513778,42.882520117020135,74.65230680881369,44.62648414603661,86.6732218269477
2020-08-18,77.58899259021287,43.63863412607048,73.86082029211323,44.542540829186024,86.58999226463212
2020-08-19,77.153949226646,43.82860682962269,73.98181060670987,44.7615684601664,86.76742292819004
2020-08-20,76.99329466683741,44.176415411092606,73.90300134809563,44.93552688670761,87.1543942713944
2020-08-21,76.5121113940079,44.374898313519914,74.25546810195979,44.90309633665882,86.96985435776968
2020-08-22,76.49712532995557,44.43556465131221,75.10622889699519,46.0961182726522,87.21642479019566
2020-08-23,77.12624936905141,44.17375239818707,74.47961988864871,45.8761572084127,87.28551390845897
2020-08-24,76.86012867879904,45.049559671685664,74.7113442450739,45.224824228594144,87.1431050101584
2020-08-25,77.52794151121434,44.40686929772583,73.99305827174383,45.30597134802724,87.187324460809
2020-08-26,76.97630831084186,43.80998138934417,74.70022147731217,45.29427118913443,86.90836635571563
2020-08-27,77.49115778494154,43.49339404294652,74.20698895584937,45.47102794830137,86.49514956669933
2020-08-28,78.04556891791498,43.689555623627335,73.84517921510411,45.24709436671936,86.5667331581858
2020-08-29,78.57198563352692,43.773455950023276,73.55496985149826,45.038406359605325,86.64619336794905
2020-08-30,78.79023987320076,43.36455434351869,73.69446434248198,45.68522712827277,86.77782678579399
2020-08-31,78.75271747415489,43.193683942580634,73.84258154875138,46.16259293913606,87.49165648336188
2020-09-01,79.21626542866309,42.967808644983435,74.14338000666788,46.04534228157008,87.64554160149105
2020-09-02,79.29206972092851,43.08318549350463,74.75989754212004,46.2227638523616,87.46675998505584
2020-09-03,79.34573644993728,42.8484840139198,74.61457070690152,46.44281780555859,87.5728435252391
2020-09-04,78.86181270455307,43.68100765291055,74.28172777233152,46.41162650085038,88.69985584541529
2020-09-05,78.39530461285166,43.53471803826702,73.81264411434326,45.75467595916893,88.14435594210849
2020-09-06,78.64678515472629,43.39164849552171,73.88625625083333,44.584455626264344,89.00404229170306
2020-09-07,78.46841668770048,43.74360812021504,73.88423921556111,44.92959958411088,89.21334156183171
2020-09-08,78.83622734488536,44.00971752557333,73.19244213477633,44.73284226733177,89.25286346155738
2020-09-09,79.31287450985737,44.577397724076064,73.55312573359545,45.429745211037655,89.11056184165469
2020-09-10,78.6332268197932,45.054545286528736,73.33824805999286,44.73882042676259,88.90384658566762
2020-09-11,78.27321164277069,44.937090604607576,74.10590221029865,44.95332143446146,88.05761904376135
2020-09-12,77.88103298129234,45.50942475021471,74.0251123187586,44.36509626418616,88.14207038157704
2020-09-13,78.6401469483761,45.30605603130151,73.48655813085612,44.45852244457389,88.58674816270036
2020-09-14,78.57090388605093,44.7553927946717,73.62434047088578,44.15703149601325,88.51384979406724
2020-09-15,78.74536885030014,44.73495825301807,74.14854528569644,43.18552063854042,88.29129573834832
2020-09-16,78.34994852910503,44.92509193666661,74.35961181427477,43.53863509207521,87.91820929322823
2020-09-17,78.3776286348466,45.03264487602337,74.98833219203541,43.748934286466245,87.95425569797379
2020-09-18,78.09312380570663,45.25752369297662,74.6007668999596,43.99599688898006,88.24272673653749
2020-09-19,77.19218233523969,44.86311426048853,74.92142813441816,44.634766575508536,88.7560766371397
2020-09-20,76.89272835484509,45.165801316666595,75.53450098788903,45.02351415685614,87.81794570242221
2020-09-21,77.00883223257023,45.855649484245966,75.70977509375172,44.82871238483293,87.58059951246864
2020-09-22,78.71143489217148,45.4659703792717,76.25336277222638,45.845812039817666,87.94268280069596
2020-09-23,78.06556304628684,45.91318811197002,76.30643047444724,46.1425533797361,87.35414502191043
2020-09-24,78.0140614215723,46.10505208935946,76.88401782829963,45.64427263101794,87.26375297911248
2020-09-25,78.13923723805586,46.44283963710015,77.23249148248924,45.50063744567019,87.64306485123144
2020-09-26,78.5532239428794,46.04832586591409,77.08155623302815,45.17927883913855,87.59825955394619
2020-09-27,78.36734988073081,46.11712288987492,76.89948134940657,46.12257915668935,87.6306483759326
2020-09-28,78.08405226861277,46.13582443256881,77.19525882134248,46.59896866067389,87.05698588709565
2020-09-29,78.4576966824573,46.12132326029797,77.00507355015246,46.734911951589204,86.7880432008204
2020-09-30,78.81535482813571,46.237942794922404,77.11866588487624,46.53806707688202,86.93581641163186
2020-10-01,79.25275754222857,46.50564956284125,77.13061463751669,47.5320455679871,87.3222218582771
2020-10-02,79.5926908546311,47.21069771402379,76.69683264103321,48.14726627457828,87.14103640930168
2020-10-03,78.80018138588483,47.72027727017759,76.66105766273039,47.924377725685275,87.73009854952909
2020-10-04,79.16862654087338,48.17965269352803,76.4103573970406,47.974148942954734,87.74256404953128
2020-10-05,79.24428696903912,48.84605522945217,76.54525957392332,48.24509508088828,87.73734045510992
2020-10-06,78.12696858431966,48.94649903129855,76.64596596141796,47.85541657871187,88.4429261632687
2020-10-07,78.42966566369361,48.5059267228625,76.51666780549633,47.47570703348133,87.41170280605866
2020-10-08,78.21207400686347,48.599133812466334,76.44171548978859,48.487052075678946,86.1805833836351
2020-10-09,78.72197136849789,48.82153429102146,75.75351859980597,48.4590614934459,86.62113126173558
2020-10-10,78.60542847872418,49.235811741081925,76.13586767613234,48.29762555737541,86.48553831553873
2020-10-11,78.89410411801339,49.50742382109367,75.8919838766577,48.70927411379814,86.71478620351522
2020-10-12,79.1368505762891,49.41866708441202,76.39276328247315,48.18332136146457,86.72494378105424
2020-10-13,78.60256117461338,50.02064628220586,75.45605419080832,48.19102416511053,86.96082140872437
2020-10-14,79.26844844182757,50.172429452542474,75.83533753606457,48.848024505330244,87.30487734467263
2020-10-15,78.85999575236609,50.06808321384634,75.6772046592503,48.0743134446676,87.8318365223462
2020-10-16,78.40061516531684,49.200023108804956,76.35667797192106,47.74542686428404,88.04598456219756
2020-10-17,78.90277962979235,49.43036876488711,76.97722207210238,47.626221082091796,88.61869846437072
2020-10-18,78.99138066153967,48.84886692700262,78.14183285722967,47.2475659833866,88.3557141331831
2020-10-19,80.08137915172685,48.347256691149,78.6187491532054,47.82621932262712,88.57260946591646
2020-10-20,79.51991064245767,48.57520765396835,78.23097713371791,48.44652455333121,87.87134660979652
2020-10-21,79.85594427518842,48.81393983160869,78.71144044686038,48.673345544843464,87.52806507257154
2020-10-22,80.07708873332074,48.254470270112094,78.82828517228396,48.63088887515649,87.87680354931454
2020-10-23,80.71107006507873,48.05744815003255,78.47068678816962,49.42554664246906,88.26481433795212
