date,temperature,humidity,pressure,direction,wind_speed
2020-06-23,69.5909972790153,26.27476744705699,75.77884033000988,72.17432106539803,10.874812446417554
2020-06-24,69.35979495396967,25.960248748248027,75.72756901881903,72.57803138606083,10.713427752502195
2020-06-25,69.26942612403224,25.899955491463256,74.8208944924945,72.37677123693777,10.674214954748592
2020-06-26,68.56730944302286,25.979374906684242,75.27489306636049,72.17726100446646,10.620778286515412
2020-06-27,68.12048227833213,25.668636172387007,74.73395310877201,71.07244718332998,10.391241177657179
2020-06-28,67.74775585564554,26.032556665272654,75.01021387746366,70.62138329850873,10.261033682464873
2020-06-29,68.07210201711996,26.04372005890124,74.76679687663935,70.26542788472332,10.593037792464337
2020-06-30,68.83280961547392,25.79563557328084,75.02996232789837,70.22697696984413,10.730013383676507
2020-07-01,69.47445242058407,25.343609305740763,74.33034896682597,70.51994794250146,10.696477199990083
2020-07-02,69.31979219002885,25.65813693912773,74.4692216619419,70.22656126108727,11.106898053661897
2020-07-03,68.80734760158816,25.70502186870811,74.07074712378986,69.9341368630644,11.722891824814834
2020-07-04,68.74784495029209,25.328271802957538,73.17399420123704,70.64020232163575,11.333868741903276
2020-07-05,68.94001130137482,25.171121270154547,73.47220669421054,71.09661463053665,12.190781080031876
2020-07-06,68.92160653360416,24.9957540380106,73.38107924816562,70.96636250279408,12.699745425393562
2020-07-07,69.30256539257606,25.418294372426512,73.07127912956182,70.72053617567745,13.35159204767305
2020-07-08,68.74546649038942,26.185136577676793,72.80345810218243,70.17283957484864,14.84334346068677
2020-07-09,68.73456246285826,26.11202461166924,73.13033250269928,70.38419568489275,15.272908904447322
2020-07-10,68.6933766169299,26.297086892195818,73.14310144164823,71.13080797955452,14.441496009747146
2020-07-11,68.58691324219193,26.61095374382249,73.43415412471302,70.89758513039887,14.030349437143952
2020-07-12,68.24922417898435,26.035356774817558,73.43626320585132,70.96030321893485,13.370125072214819
2020-07-13,67.50422896643828,26.060845454837505,73.92722471196609,71.16111316803729,14.083128258979455
2020-07-14,66.79162609766679,26.285804861280177,73.22717145727417,70.82904095566859,14.76465605263591
2020-07-15,67.68970250646574,26.546037817528678,72.49704925820777,70.2792756607804,15.66214353820454
2020-07-16,67.03206702823141,26.41531990741482,72.75726653193836,69.65187902558797,16.058250827166713
2020-07-17,66.7401502124056,25.765042081331075,73.25534559262928,70.26090569462937,16.908864302667983
2020-07-18,66.39880798972374,26.014937946038476,73.499031755389,70.11122402473495,16.11474097585095
2020-07-19,66.15018963687045,26.134513984193454,74.06048774308978,70.67280802600835,16.096299837029715
2020-07-20,67.22109904424761,26.550349718601638,74.52175189880467,70.76286904965878,15.637737420090122
2020-07-21,67.44503675064297,25.50458328611718,74.66755930595795,71.72477957934575,14.827102200143043
2020-07-22,67.18146644021787,25.52111851148547,73.70713553034393,71.07812604542926,15.72371098059071
2020-07-23,67.15087250842095,25.357741068287435,73.64541807191428,71.57637439744686,15.12471779640585
2020-07-24,67.53115388369953,25.113720485395255,73.44513894965185,71.41768033407455,15.04728278445238
2020-07-25,68.1255455190838,24.501719667743203,73.71038766959182,70.66186559037904,15.293400172435968
2020-07-26,68.34048022956402,24.012173511417682,73.99905463656354,70.3881697551713,14.887992607432707
2020-07-27,69.25357602381705,24.081289748091386,73.22638339408371,69.02155809897286,13.963434714046606
2020-07-28,68.85408008049183,23.711654647247375,72.59413011982402,68.12744207889936,14.040290860048009
2020-07-29,68.71111932883366,23.225334864417846,71.39313899131164,68.45726019657354,13.773622158145265
2020-07-30,68.80339826281727,23.19466266850592,72.22545242955219,68.41983801841329,14.715972274827656
2020-07-31,68.97930730067851,22.786020171080747,72.4988679839844,68.70496349275732,14.867494367669432
2020-08-01,68.65075277733555,22.750938067734552,72.27912826632311,68.87446289787837,15.16402081756009
2020-08-02,69.18113906507566,22.698407405813835,72.38817863340618,68.86185385628612,13.65662441492487
2020-08-03,69.47248895810878,22.792498405529756,72.56849749315057,69.34207208982488,13.894276501659002
2020-08-04,69.20595639179483,22.323525415946328,72.93327111947859,68.6399562272976,13.84050454316044
2020-08-05,69.01484486995393,22.747389709244505,71.94277853585015,69.12227873819216,14.57160400029313
2020-08-06,69.52329805660152,23.122943127559516,71.52570270720184,69.02458768783936,14.226937918002477
2020-08-07,69.23383689384924,23.10085105117801,71.63989107130763,69.05464748028682,14.485376256450817
2020-08-08,68.76628759508898,23.263297002840456,71.65811642232607,69.76482443880326,13.952677173182112
2020-08-09,68.17123083747265,23.479802016539338,71.94178057357828,69.05337174185291,13.21958284731415
2020-08-10,67.20178751183724,23.758595097251774,71.2810995544801,69.3502914764936,12.9538321226315
2020-08-11,66.98971184771194,24.008711897115674,71.1351104878477,68.8288947485965,12.760199939462222
2020-08-12,65.70837930792534,24.23802908484646,71.099066628808,69.53708708209585,12.220224505157217
2020-08-13,65.34423519249538,24.378232651904128,71.40798017002832,70.45013728827463,12.091097907657247
2020-08-14,66.4976028224155,24.565755699377032,71.54418177139137,70.80039998804374,12.264539769275597
2020-08-15,66.10302892776622,23.49086649941952,71.08898762997666,71.30064651300552,12.71049600008724
2020-08-16,66.47411215551476,22.92306131097421,71.64206003346308,70.26007318564061,11.701881556097472
2020-08-17,66.57726877805102,23.198156084841948,71.37297717537398,69.93548038492327,11.728560784137667
2020-08-18,67.2921884884754,22.664142187101984,70.89562992728412,69.93610494925336,10.714785107804662
2020-08-19,66.9251542544576,22.668777693433295,70.95067149608347,70.10673586786038,11.446932447912467
2020-08-20,66.94799926527755,22.25980492703343,70.53673348853613,69.87420811276041,12.047868296458855
2020-08-21,66.81477216614574,22.373275138425125,71.06780059543628,69.63750847029547,11.987621091898806
2020-08-22,66.85243132748982,20.778123777353713,71.76693658164287,69.25761210239145,11.556886886996974
2020-08-23,66.2898538281941,20.917577835666883,71.53420940074164,69.27496136558776,11.508408042837875
2020-08-24,65.96573043845868,20.84178331975034,71.07133521016897,68.82540046806642,10.873590845358724
2020-08-25,65.27713081531701,20.35675103960375,71.37562487250567,67.85339157041285,11.71986556884441
2020-08-26,64.7001334360573,20.804993401348185,71.41014903244529,66.44464274155652,11.196229613368162
2020-08-27,64.76090203853163,21.64647855319012,71.06760535450148,66.69790574789738,11.547029928678484
2020-08-28,65.71681121234441,20.573291048424267,70.9028484670659,66.7487114346952,11.227276845461539
2020-08-29,66.24087850469128,20.239920356251787,70.86056729948157,66.74235695384591,11.484299612204849
2020-08-30,66.36734262246279,19.480067583302404,70.07427340313326,67.22750160328673,11.34393823577205
2020-08-31,66.09085675566901,18.594946457511995,70.52330508877348,66.44023550783675,11.710219895779849
2020-09-01,65.34499648753051,18.642325710258966,70.06399038460034,66.37051739906458,12.265252587762333
2020-09-02,64.6414087515912,18.103305133910688,69.82195613653441,67.08350639481091,12.084367344106647
2020-09-03,64.62678688902783,17.56400116693009,69.86506128253913,66.88937814659569,12.218177278482852
2020-09-04,65.60523363936906,17.18237093779387,70.36815179015814,66.78536742090417,13.18194052876704
2020-09-05,65.94153075411094,17.144920774819717,71.2975747427362,67.27492696581703,13.192015523309669
2020-09-06,66.05147157668578,17.698718811250018,71.15859859685145,67.14848818610275,13.477326941070338
2020-09-07,67.18403192584832,17.85920762833247,71.63921203681038,66.24315550465553,13.870595482992737
2020-09-08,67.24035119485428,18.007519119860568,71.37038684623532,66.1702591367577,13.31058819653033
2020-09-09,67.5093039946715,17.586107479386648,71.64887180584456,65.83587847100918,12.587901312563861
2020-09-10,68.59224126289358,18.025390705622513,71.37025718117349,65.21716119891929,12.61776743490967
2020-09-11,69.07890117641124,18.558748377913524,70.53627836104972,65.89608747216035,12.41284990124945
2020-09-12,69.31824402194034,18.99543324914658,71.01387138036834,65.99964424998392,11.921427150827245
2020-09-13,68.12011556348475,18.614277542252044,70.65925893596224,66.48519997984037,10.911648665660797
2020-09-14,68.8458587736932,19.01083544801596,70.77353652423751,65.7108768795693,10.744927357396296
2020-09-15,68.19030291797242,19.616849973624745,69.95995822373378,65.54893470731776,10.66761231877074
2020-09-16,67.32746879810652,20.028130588900762,69.29491634980987,66.00515438072566,10.947205084551312
2020-09-17,67.47103686281157,19.937417436373828,68.37379121647959,66.24159136207471,10.885807058412293
2020-09-18,67.76304104736738,19.51660780396908,68.53931477046872,66.86285719090377,10.11412749056585
2020-09-19,67.2378824424977,19.609062928119236,68.05382267671366,66.63514312948266,9.931054779661885
2020-09-20,66.47803415197664,19.35312644130058,68.7668886742245,66.6923855913091,9.405173043508936
2020-09-21,65.36997250359009,17.86890109482097,68.00039614723647,66.79012906972135,9.729698591305274
2020-09-22,65.10785187264787,17.543479027706766,68.09471443034217,66.93145062931487,10.489101936905932
2020-09-23,64.95079334580146,17.672927715146862,67.07436721912507,66.98235419370279,10.48846854704021
2020-09-24,64.24648747084693,17.890136314568704,68.14029991838761,66.76929749354522,10.339724660724828
2020-09-25,65.24989374180203,18.657862365350603,67.52626696212921,67.16373689886554,10.47136808179738
2020-09-26,64.89101015147756,19.339866564477788,67.84060982979702,67.49239189614993,11.12779596825508
2020-09-27,64.59845652743206,19.576374165173515,67.5640487274137,67.6129523638779,9.890995869452317
2020-09-28,65.08829283487626,19.169349343134375,67.91773353573528,67.25848178350309,9.459902937269515
2020-09-29,64.623350929926,19.222379185286727,67.38541654361981,67.11861861345339,9.065858065241846
2020-09-30,65.6273714777101,19.006795808154422,67.44614102506321,66.34956872617816,9.099760917915948
2020-10-01,66.11922358865918,17.93347543800572,67.14082517674534,66.11610304149156,9.30367189791402
2020-10-02,65.94642731662682,19.267230443189653,68.47658070828786,66.1291702651816,9.475053111723938
2020-10-03,66.66895177973291,18.712227170224427,67.99260634788314,66.60709555608685,9.629309161119807
2020-10-04,67.3954726366563,17.784453265322995,67.44104435202969,66.2849997801042,9.659040482830193
2020-10-05,67.1776933972702,16.842774895179016,68.21762299780754,66.05451671199327,9.438981320354088
2020-10-06,66.68953643354587,16.735226546943196,68.57628805485875,66.51869729058353,9.464683124126513
2020-10-07,66.47127251013383,17.23374006732242,68.16335304603523,67.139027375145,8.294805514901439
2020-10-08,66.7312457119093,16.875813586301827,68.20967677622791,67.03001357018275,7.872435014458624
2020-10-09,66.46870835241505,17.139521913978875,68.272183804073,67.3532048149891,7.95036605031486
2020-10-10,66.31298396861804,17.316191472688818,68.40129970614475,66.93453415634636,7.25830146839111
2020-10-11,66.05458399481813,17.155964701173353,68.7746506498697,67.02430318301963,6.624215089256614
2020-10-12,65.72336804195258,16.634785054986217,68.20288056593984,67.00722330153867,6.537031751569339
2020-10-13,65.87390295035668,17.05708586350525,68.32508891570168,66.47148668677849,7.170975111686891
2020-10-14,65.61019907455943,17.13520227243926,68.15513518896223,66.62642804047942,7.1825401509366
2020-10-15,66.36124317448089,17.133411969229996,66.88446419754041,66.39671617184165,6.427884124448969
2020-10-16,66.33997553818011,17.755337169164946,66.61701793594027,67.26756155793223,6.452602060743221
2020-10-17,65.80687117058537,17.90338070335971,66.34900320329152,66.96363988784431,6.841035174734589
2020-10-18,65.83864240890546,17.516753552527675,66.76551702559226,66.12023534489948,7.036290703879557
2020-10-19,66.18876575897045,18.027488179799775,67.38987988537188,66.15364413414551,6.7509432461974885
2020-10-20,66.12953535411691,18.698256300658638,67.69579320521541,66.50838216633413,6.647917212394926
2020-10-21,65.74013607843554,18.892932720645007,66.63401806519623,66.36764589273218,6.774133804615005
2020-10-22,65.22905366099727,18.78838830464275,67.675724754026,66.59005055051317,7.06147998418442
2020-10-23,65.37978424664193,19.64310813856322,68.22403501718757,66.98220935769211,6.97046533488243
